CD,Misc,PMID,label,title,abstract
CD010438,0,4461416,0,Correction of the haemostatic defect in haemophiliacs without apparent correction of the coagulation defect.,"The evaluation of microhaematuria may be considered as a measure of the haemostatic defect of haemophiliacs in nonhaemorrhagic periods. In order to study the relationship between coagulation disorder and haemostatic defect we have administered small amounts (1 U and 3 U/kg) of AHG and of factor IX (1U/kg) to 12 haemophiliacs (20 A and 2 B) and we have examined the effects on coagulation and microhaematuria. Microhaematuria was determined by the measurement of urinary radioactivity/24 h, after infusion of autologous RBC labelled with 51-Cr, for 11 consecutive days (4 days before and 7 after the administration). Coagulation was investigated by thromboelastography, PTT, Quick's time, PCI, factor VIII and IX activity assays, fibrinogen assay, and euglobulin lysis time. During the period of investigation, the patients remained in bed. In controls, factor VIII administration did not affect microhaematuria. On the other hand, in all haemophiliacs, factor VIII and IX administration significantly reduced microhaematuria, although the administered dose was not able to modify the coagulation defect. In all subjects the reduction of microhaematuria lasted at least 5 days. The correction of the haemostatic defect, without improvement of the clotting disorder, and its persistence for several days suggest that factor VIII is involved in the composition of the vascular wall and in its functional integrity. Moreover, on the basis of these results it is possible to carry out a rational prophylaxis of the haemorrhagic episodes using small doses of factor VIII, be determining the duration of the correction of the haemostatic defect for each subject."
CD010438,0,19762299,0,Evaluation of the platelet function analyzer (PFA-100) vs. the thromboelastogram (TEG) in the clinical setting.,Abstract not available
CD010438,0,16607076,0,The effect of N-acetylcysteine on blood coagulation and platelet function in patients undergoing open repair of abdominal aortic aneurysm.,"N-acetylcysteine (NAC) may offer renal and hepatic protection during surgery, but in experimental studies it has been shown to impair coagulation. Since very little is known about the effects of NAC on blood coagulation in surgical patients, we studied its effects during abdominal aortic reconstruction. NAC (a bolus of 150 mg/kg followed by a continuous 24-h infusion of 150 mg/kg) or the same volume of placebo was given intravenously, in a randomized double-blinded fashion, to 20 patients undergoing abdominal aortic aneurysm repair. The haematocrit, platelet count, prothrombin time, thromboelastometry, and platelet aggregation were studied during and after surgery. Total blood loss was also measured. The median (25th-75th percentiles) decrease of the prothrombin time value was 33.0% (30-37%) after NAC treatment and 6.5% (4-8%) after placebo (P<0.001). Postoperative prothrombin time values remained lower in the patients receiving NAC. In thromboelastometry tracings the coagulation time was more prolonged after the bolus of NAC (P=0.02). Platelet aggregation induced with adenosine diphosphate decreased after NAC but not after placebo. Low prothrombin time values before and after bolus infusions were associated with increased blood loss (P=0.008 and P=0.015, respectively). NAC has anticoagulant and platelet-inhibiting properties in patients undergoing major vascular surgery. This abnormal haemostatic activity should be considered when NAC is administered to patients with increased bleeding risk."
CD010438,0,20042049,0,Reference values of clinical chemistry and hematology parameters in rhesus monkeys (Macaca mulatta).,Rhesus monkey models are valuable to the studies of human biology. Reference values for clinical chemistry and hematology parameters of rhesus monkeys are required for proper data interpretation.
CD010438,0,7223223,0,[State of the clotting and anticoagulant systems of the blood in children with cerebrovascular insufficiency of congenital etiology].,"The author investigated the hemocoagulation system in 59 children with chronic cerebrovascular insufficiency caused by sequelae of natal inadequacy of the cervical division of the vertebral column and vertebral arteries. In children examined, pronounced thromboelastographic changes were noted. These changes pointed to a tendency to hypercoagulation combined with manifestations of hypocoagulation in the third phase of the blood clotting. This is an indication of activation of the secondary anticoagulation mechanism which plays a compensatory role in preventing intravascular thrombosis."
CD010438,0,21330915,0,"The influence of platelets, plasma and red blood cells on functional haemostatic assays.","Functional whole blood haemostatic assays are used increasingly to guide transfusion therapy and monitor medical treatment and are also applied for in-vitro evaluations of the haemostatic potential of stored platelets. We investigated how the cellular and plasmatic elements, both isolated and combined, influenced the two methodologically different assays, thrombelastography (TEG) and impedance aggregometry (Multiplate). Platelet-rich plasma (200 × 10/l) or pure plasma (0 platelets), with and without added red blood cells (RBCs), hematocrit 0, 0.15 or 0.29, were produced in vitro from platelet concentrates, fresh frozen plasma and stored RBC. Pure platelets were investigated by removing plasma components from platelet concentrates by diafiltration against the platelet storage solution Intersol. Plasma was readded by diafiltration against plasma in Intersol. Haemostatic function was evaluated by TEG and Multiplate. In the TEG, increasing amounts of RBC reduced clot strength and clot kinetics (α-angle), most markedly in plasma/RBC without platelets. In contrast, RBC in a platelet concentrate matrix enhanced Multiplate aggregation in response to weak agonists (ADP and arachidonic acid). Furthermore, removing plasma from platelet concentrates eliminated the TEG response and diminished the Multiplate aggregation response, but readding plasma to the pure platelet concentrates restored the response. Each of the elements in whole blood, plasma, platelets and RBC, affected the Multiplate and TEG results differently. The results emphasize that the concentrations of all cellular and plasmatic components in whole blood should be taken into account when interpreting results obtained by TEG and multiplate."
CD010438,0,4576350,0,[Blood hypercoagulability (attempted classification of pre-thrombotic states)].,Abstract not available
CD010438,0,20813396,0,Acute cigarette smoke exposure reduces clot lysis--association between altered fibrin architecture and the response to t-PA.,"Enhanced thrombolysis is a proposed mechanism for reduced mortality in cigarette smokers with STEMI (""smoker's paradox""). The mechanisms remain unclear but studies suggest fibrin architecture (FA) may affect thrombolysis. Our group has previously shown that acute cigarette smoke exposure (CSE) alters FA. This study was done to evaluate the association between FA, thrombolysis and CSE."
CD010438,0,12675727,0,Activation of the complement system by different autologous transfusion devices: an in vitro study.,The aim of the present investigation was to study whether autologous transfusion devices activate the complement system and whether complement-activated blood is more vulnerable to further activation during processing.
CD010438,0,22782135,0,The ex vivo reversibility of dabigatran-induced whole-blood coagulopathy as monitored by thromboelastography: mechanistic implications for clinical medicine.,Abstract not available
