CD,Misc,PMID,label,title,abstract
CD008691,0,10946031,0,Outcome of coronary revascularization in patients on renal dialysis.,"Previous retrospective studies showed high periprocedure mortality rate and poor outcome after percutaneous transluminal coronary angioplasty (PTCA) or coronary artery bypass grafting (CABG) among renal dialysis patients. The purpose of this study was to compare mortality and clinical event rates in renal dialysis patients after PTCA or CABG. We identified 252 patients from the Emory Cardiovascular Database who were on dialysis and who received PTCA (122 patients) or CABG (130 patients) at Emory University Hospital and Crawford W. Long Hospital between March 1987 and December 1997. Baseline and angiographic characteristics, in-hospital, and 1-year outcome were compared between the 2 groups. Left main disease and 3-vessel coronary artery disease were significantly more common in the CABG group. There was a higher periprocedure and in-hospital mortality in the CABG group (6.9% vs 1.6%, p = 0.04). Patients in the PTCA group underwent repeat revascularization 11 times more frequently within 1 year (22% vs 2%). At 1 year, mortality was 23% in the PTCA group and 27% in the CABG group, with no statistical difference between the 2 groups. This nonrandomized comparison reveals that PTCA and CABG can be performed in selected renal dialysis patients with an acceptable in-hospital major complication rate; however, 1-year mortality remains high in dialysis patients after coronary revascularization. Therefore, attempts at improving outcome in dialysis patients should focus on the prevention and treatment of coronary artery disease before they require coronary revascularization."
CD008691,0,10049195,0,Use of cardiovascular procedures among black persons and white persons: a 7-year nationwide study in patients with renal disease.,Black persons historically undergo fewer invasive cardiovascular procedures than white persons.
CD008691,0,11733629,0,Independent predictors of restenosis after percutaneous coronary revascularization in haemodialysis patients.,"Percutaneous balloon angioplasty has become a well-established and routine procedure for coronary revascularization of haemodialysis patients with coronary artery disease. However, the incidence of restenosis after balloon angioplasty is significantly higher in haemodialysis patients than in the general population. We performed a retrospective study comparing balloon angioplasty with coronary stenting in haemodialysis patients. We evaluated the long-term clinical and angiographic outcome after successful percutaneous coronary revascularization in haemodialysis patients."
CD008691,0,10551681,0,"The necessity for recognition and treatment of patients with ""mild"" hypertension.","A dramatic evolution has occurred in the past four decades in our underlying knowledge of pathophysiology of the hypertensive diseases and in the availability of myriad pharmacologic agents for control of hypertension. This report provides a current review of antihypertensive treatment interspersed with personal opinions supported by appropriate references. It focuses on the recent national recommendations dealing with the prevention, detection, evaluation and treatment of the disease (JNC-6). Whereas I believe that the height of arterial pressure is of primary importance, it is not the sine qua non explaining all target organ involvement or complications of hypertensive disease. Consequently, all that is classified today as Stages 1 and 2 hypertension (old terminology: ""mild"" and ""moderate"") in terms of blood pressure elevation does not explain all outcomes of disease. Indeed, JNC-6 introduced the new concept of risk stratification for therapy based not only on the height of systolic and diastolic pressure but also on the presence of target organ involvement, comorbidity and other risk factors. However, after considerable advances since the inception of the National High Blood Pressure Education Program (NHBPEP) in 1972, it appears that we are avoiding our responsibilities and reversing our gains. It is of vital importance that we renew our efforts to identify, evaluate and treat all patients with hypertension; this is especially so for the vast numbers of patients with Stages 1 and 2 hypertension."
CD008691,0,16864812,0,Renal dysfunction and risk of ischemic stroke or TIA in patients with cardiovascular disease.,"Mild renal insufficiency is increasingly recognized as an independent risk factor for cardiovascular disease. However, few data exist regarding its relation to risk of ischemic stroke."
CD008691,0,19713331,0,Current practice and outcomes of off-pump multivessel coronary artery bypass.,"Outcomes of off-pump multivessel coronary artery bypass were compared with those of the on-pump procedure. From July 2001 to June 2006, 3,637 patients with multivessel coronary disease underwent off-pump coronary artery bypass, and 3,586 patients had on-pump coronary artery bypass in our center. The rates of operative mortality, permanent stroke, renal failure and perioperative myocardial infarction were significantly lower in the off-pump group, and these patients required fewer blood transfusions, shorter durations of ventilatory support, and shorter hospital stays. However, the patients who underwent on-pump coronary artery bypass were considered more high-risk and tended to have more complex procedures."
CD008691,0,18178459,0,Reduced primary patency rate in diabetic patients after percutaneous intervention results from more frequent presentation with limb-threatening ischemia.,"Although patients with diabetes are at increased risk of amputation from peripheral vascular disease, excellent limb-salvage rates have been achieved with aggressive surgical revascularization. It is less clear whether patients with diabetes will fare as well as nondiabetics after undergoing percutaneous lower extremity revascularization, a modality which is becoming increasingly utilized for this disease process. This study aimed to assess differential outcomes in between diabetics and nondiabetics in lower extremity percutaneous interventions."
CD008691,0,19416771,0,Long-term results of combined heart and kidney transplantation: a French multicenter study.,"Outcomes in recipients who have undergone combined heart and kidney transplantation have mainly been addressed in small, single-center studies. We studied long-term results of combined heart and kidney transplantation in a large multicenter cohort."
CD008691,0,17825738,0,Combined functional and morphological imaging consisting of gated myocardial perfusion SPECT and 16-detector multislice spiral CT angiography in the noninvasive evaluation of coronary artery disease: first experiences.,Appropriate diagnosis and therapy of coronary artery disease (CAD) frequently require information about both the functional and morphological status of the coronary artery tree. We hypothesized that the combination of multislice spiral CT (MDCT) angiography and myocardial perfusion SPECT (MPI) provides accurate allocation of perfusion defects (PD) to their determining coronary lesion.
CD008691,0,17498009,0,Is the timing of thallium injection in relation to hemodialysis treatments important?,Abstract not available
