CD,Misc,PMID,label,title,abstract
CD010502,0,6991897,0,"Antibody levels in mothers colonised with group B streptococci during pregnancy and in their newborn infants, as measured by an enzyme linked immunosorbent assay.","An enzyme-linked immunosorbent assay (ELISA) was developed to measure serum antibodies to group B streptococci in 20 healthy pregnant women before delivery and in their newborn infants. The sera from 10 of these women who were colonised with group B streptococci and umbilical cord sera from their infants, had higher levels of type-specific IgG antibody than the 10 non-colonised controls and their neonates. All the babies remained well. The results demonstrate that infants from colonised mothers receive type-specific antibody. The possibility that this antibody may provide some degree of protection at birth against this potentially lethal organism warrants investigation."
CD010502,0,10224600,0,Immunoreactivity of human fetal membranes to peptidoglycan polysaccharide (PGPS): cytokine response.,"Group-B Streptococcus has been associated with preterm labor and other pregnancy related complications. This study was performed to evaluate the effect of peptidoglycan polysaccharide (PGPS) derived from a beta hemolytic Streptococcal cell wall on amniochorion cytokine production and to compare PGPS effects with lipopolysaccharide (LPS), which is the Gram negative counterpart of PGPS."
CD010502,0,2257698,0,Immunologic evidence for the in situ deposition of a cytoplasmic streptococcal antigen (endostreptosin) on the glomerular basement membrane in rats.,"Endostreptosin (ESS) is an antigen derived from the cytoplasm and the plasma membrane of nephritogenic group A and to a lesser extent group C and G streptococci. It is immunologically not related to streptococcal exoenzymes or the streptococcal cell wall and can be detected on the endothelial side of the glomerular basement membrane of kidney biopsies of patients with acute poststreptococcal glomerulonephritis (ASGN) during the early phase of the disease. Highest and most persistent antibody titers to this antigen are found in patients with ASGN. Immunoaffinity isolated ESS was injected i.v. into the tail vein of Wistar Furth (W/FU) rats for up to five successive days. The animals were sacrificed on days 1, 2, 3, 4, 5, 8, 9, 10, 11 and 12. Frozen sections of the rat kidneys were tested by immunofluorescence against rabbit anti-ESS-antibody and against sera from patients who had recently recovered from ASGN as well as against anti-rat-IgG and C3. The basement membranes of rat kidneys were positive for ESS deposition starting from day one on, but were negative for anti-rat IgG and C3 during the first four days. Rats sacrificed on days 8-12 showed increasing deposition of IgG and C3 with decreased staining for ESS. The sera of rats sacrificed on days 1-3 had no detectable anti-ESS antibodies; whereas animals from day 4 on had low levels of anti-ESS antibodies as determined by microcomplement fixation. Control animals showed no staining for ESS, IgG, C3 as well as no detectable anti-ESS antibodies."
CD010502,0,2257699,0,Decrease in mean platelet survival time in acute poststreptococcal glomerulonephritis (APSGN).,"In an attempt to study further the possible participation of platelets in the pathogenesis of acute poststreptococcal glomerulonephritis (APSGN), we studied the platelet survival time, as an index of platelet activation, in 22 patients with APSGN. Mean platelet survival time was computed from the disappearance of radioactivity from blood, sampled serially after injection of autologous 51Cr-labelled platelets. C1q solid phase ELISA and conglutinin (K) solid phase ELISA were used to measure the serum levels of immune complexes. The platelet survival time in APSGN patients was 113 +/- 10 h vs 197 +/- 10 h in the control group (p less than 0.001); 68% of the patients had a shortened platelet survival, lower than 95% confidence limit. There was a significant increase in the platelet survival in the six patients that were studied after recovery from acute nephritic syndrome. There was no significant association between the mean platelet times survival and CICs (circulating immune complexes). Similarly, no significant correlation was found between the mean platelet lifespan and the severity of the glomerular disease, as assessed by the serum creatinine level and the proteinuria. These results support evidence of platelet activation and consumption in APSGN and we suggest that this activation occurs in the glomeruli capillary wall, due to platelet-vascular wall interaction."
CD010502,0,15247611,0,"Characterization of a community cluster of group a streptococcal invasive disease in Maui, Hawaii.","A community cluster of severe group A streptococcal skin infections occurred in Maui, Hawaii with 3 fatal cases of necrotizing fasciitis in 2002. emm types 1, 12, 58, 74, 85 and 109 were identified from 8 patients. emm types 74 and 109 have not been previously described in the United States according to the Centers for Disease Control and Prevention database. The identification of uncommon emm types suggested that group A streptococcal sero-types in Hawaii are different from those in the continental United States and can result in serious disease."
CD010502,0,6989752,0,Mitogenic and antigenic properties of group A streptococcal M protein preparations.,"The separation of a mitogenic substance in M protein preparations of Streptococcus pyogenes, type 1 and type 12, is described. The isolation was achieved by gel chromatography on Biogel A 0.5 m, and by immunochromatography on immobilized type specific antibodies. In the delayed cutaneous hypersensitivity test the immunochromatography purified M 1 protein caused erythema but no unspecific mitogenicity could be found by lymphocyte transformation test. In neutralization experiments the mitogenic activity of M protein preparations was specifically inhibited by anti-erythrogenic toxin antisera."
CD010502,0,1805328,0,[Current views of the etiology and pathogenesis of rheumatism. The role of streptococcal infection].,Abstract not available
CD010502,0,6403072,0,[Extraction of nontype-specific antigens of group A Streptococcus by potassium thiocyanate].,A method for extraction of nontype-specific antigens of the group A streptococcus cellular wall from whole microbial cells is described. Potassium thiocyanate was used as an extracting agent. Nontype-specific antigens of the thiocyanate extract purified by ammonium sulfate precipitation were examined by immunodiffusion in agar gel. The thiocyanate extracts were found to contain several nontype-specific protein antigens part of which were absent from the HCl-extracts. No group A streptococcal polysaccharide was found in the thiocyanate extracts.
CD010502,0,6345352,0,Specificity of cellular reactivity to streptococcal membrane antigen in rheumatic heart disease.,Abstract not available
CD010502,0,2085376,0,Domain structure and molecular flexibility of streptococcal M protein in situ probed by limited proteolysis.,"Serologically distinct group A streptococcal M proteins, the antiphagocytic determinants of the bacteria, have a highly repetitive sequence and exhibit a heptad periodicity characteristic of alpha-helical coiled-coil proteins. Based on the differences in the pattern of hepatad periodicity, the coiled-coil region of the complete M molecule has been divided into three distinct domains: I, II, and III. Domains I and II together constitute the variable part of M protein, whereas domain III is conserved among serotypes. Pepsin treatment of the M5, M6, and M24 streptococci results in a preferential cleavage of their M molecules between the predicted domains II and III, releasing biologically active fragments of the respective M proteins. Thus, a pepsin cleavage site at the junction of their variable and conserved regions is conserved in the M5, M6, and M24 proteins. In contrast, in the case of the M49 streptococci, the primary site of pepsin cleavage was observed to be within the conserved region of the M49 molecule, rather than at the junction of its variable and conserved regions. Despite containing part of the conserved region, the PepM49 protein is significantly smaller than the pepsin fragments of the M5, M6, and M24 proteins, which contain only the variable regions. However, in addition to the major PepM49 species, the pepsin digest of the type-49 streptococci also contained a smaller fragment, PepM49/a, as a minor component. Its formation was extremely sensitive to the pH of pepsin digestion. PepM49/a, which retains both the propensity to attain an alpha-helical conformation and the opsonic antibody epitope of the M49 molecule, contains only domains I and II like the other PepM proteins. Thus, as in the M5, M6, and M24 proteins, a pepsin cleavage site at the junction of the variable and conserved regions is indeed present in the M49 molecule, but is much less accessible relative to the other serotypes. Thus, the pepsin cleavage sites in the M protein correlate quite well with the boundaries of structurally distinct domains reflected by the predictive analysis. These sites apparently represent the flexible/hinge regions of the molecule. PepM49/a is the least repetitive and the shortest of the M protein pepsin fragments isolated so far. These results suggest that the flexibility of the interdomain regions in M protein may be dependent on the molecular size of their variable domains.(ABSTRACT TRUNCATED AT 400 WORDS)"
CD010502,0,15213287,0,Nephritis-associated streptococcal antigens: where are we now?,Abstract not available
