CD,Misc,PMID,label,title,abstract
CD005139,0,17083554,0,Retinal pigment epithelial tear following intravitreal bevacizumab injection for neovascular age-related macular degeneration.,Abstract not available
CD005139,0,22972355,0,[Inflammatory choroidal neovascularisations].,"Inflammation plays a key role in the induction of choroidal neovascular membranes (CNV). This explains why each form of posterior uveitis may lead to CNV formation. Diseases like presumed ocular histoplasmosis syndrome (POHS), multifocal choroiditis (MFC) or punctate inner choroidopathy (PIC) carry a high risk of CNV creation. Inflammatory processes mostly cause classical membranes. Because of the classical membrane form, smaller membrane size and the younger age of the patients' inflammatory membranes are often better treatable than membranes in AMD patients. In the times before VEGF inhibition inflammatory membranes were treated with argon laser coagulation and later with PDT. Nowadays better visual acuity results are achievable through VEGF inhibitor injections with or without PDT. This is proven by a few publications with greater numbers of patients because of the rarity of the diseases and several case reports in the literature. In addition to CNV treatment the control of intraocular inflammation should never be forgotten because it forms the leading CNV trigger."
CD005139,0,17644433,0,Anti-angiogenic therapy of exudative age-related macular degeneration: current progress and emerging concepts.,"Age-related macular degeneration (AMD) is the leading cause of blindness in elderly patients. The more aggressive exudative form is characterized by abnormal blood-vessel development that occurs beneath the retina as a result of choroidal neovascularization (CNV). Vascular endothelial growth factor (VEGF) has emerged as the key mediator of CNV formation; this has led to intensive research on VEGF and the recent approval of anti-VEGF compounds by the US Food and Drug Administration. Despite this successful introduction of anti-angiogenic therapies into the clinical setting, there is still a lack of treatments that definitively reverse damaged vision. Here, we consider the importance of putative molecular targets other than VEGF that might have been underestimated. Emerging cellular mechanisms offer additional opportunities for innovative therapeutic approaches."
CD005139,0,26866528,0,NEAR VISION OUTCOME IN PATIENTS WITH AGE-RELATED MACULAR DEGENERATION TREATED WITH AFLIBERCEPT.,"The aim of this study was to investigate the outcome in near vision and the best-corrected visual acuity in patients with wet, age-related macular degeneration treated with aflibercept in a fixed bimonthly regimen in an ordinary clinical setting."
CD005139,0,17380066,0,Current treatment approaches in diabetic macular edema.,To review current treatment approaches in diabetic macular edema (DME).
CD005139,0,26107864,0,Depression of Late Age-Related Macular Degeneration Patients in Korea.,The aim of study was to investigate the relationship between depression and age-related macular degeneration (AMD) in Korea treated with intravitreal ranibizumab.
CD005139,0,23465269,0,Management of submacular hemorrhage secondary to neovascular age-related macular degeneration with anti-vascular endothelial growth factor monotherapy.,To report the visual and anatomic outcomes of anti-vascular endothelial growth factor (VEGF) monotherapy in the management of marked submacular hemorrhage secondary to neovascular age-related macular degeneration (AMD).
CD005139,0,20628420,0,Pharmacologic management of neovascular age-related macular degeneration: systematic review of economic evidence and primary economic evaluation.,To examine the economic implications for the Canadian health system of pharmacologic treatment of neovascular age-related macular degeneration (AMD).
CD005139,0,19384028,0,Comparison of single injection of intravitreal triamcinolone versus single injection of intravitreal bevacizumab in macular edema secondary to branch retinal vein occlusions with regard to changes in best corrected visual acuity and central macular thickness in the short term.,Abstract not available
CD005139,0,24896137,0,Clinical evaluation of pazopanib eye drops in healthy subjects and in subjects with neovascular age-related macular degeneration.,To evaluate pazopanib 10 mg/mL eye drops (pazopanib) in healthy subjects and in subjects with previously untreated subfoveal choroidal neovascularization secondary to age-related macular degeneration.
