CD,Misc,PMID,label,title,abstract
CD011380,0,20220184,0,Oral ivermectin versus malathion lotion for difficult-to-treat head lice.,"Head-lice infestation is prevalent worldwide, especially in children 3 to 11 years old. Topical insecticides (i.e., pyrethroids and malathion) used as a lotion, applied twice at an interval of 7 to 11 days, are typically used for treatment. Resistance of lice to insecticides, particularly pyrethroids, results in treatment failure. The efficacy of alternative agents is controversial."
CD011380,0,22798972,0,"A Comprehensive Review of Clocortolone Pivalate 0.1% Cream: Structural Development, Formulation Characteristics, and Studies Supporting Treatment of Corticosteroid-responsive Dermatoses.","Clocortolone pivalate is a mid-potency topical corticosteroid available as a 0.1% emollient cream approved by the United States Food and Drug Aministration for use in the treatment of corticosteroid-responsive dermatoses. The vehicle is formulated for application to a variety of corticosteroid-responsive skin disorders, including those with inflamed and fissured skin, such as eczematous dermatoses. Hence, the potency of the formulation and its vehicle characteristics are important when treating disorders, such as atopic dermatitis and other eczematous dermatoses, which are prone to cutaneous irritation and skin sensitivity to exogenously applied agents. As both localized and diffuse eczematous dermatoses and seborrheic dermatitis are common in pediatric patients (including infants) as well as in adults, the fact that clocortolone pivalate 0.1% cream has no age restriction related to its use according to United States Food and Drug Aministration-approved product labeling is important to recognize. The chemical structure of clocortolone pivalate is a unique design that provides high lipid solubility. Highly lipophilic topical corticosteroids exhibit augmented penetration through the stratum corneum, which provides higher epidermal concentrations. It has been reported that the structural characteristics of this molecule enhance its potency without increasing the potential for topical corticosteroid-related adverse effects. Clocortolone pivalate 0.1% cream has been studied in randomized, controlled trials of patients with atopic dermatitis and other eczematous dermatoses, psoriasis vulgaris, contact dermatitis, and seborrheic dermatitis. It has been shown to be more effective as monotherapy in the treatment of these corticosteroid-responsive dermatoses than the vehicle. Its efficacy and safety in pediatric patients and patients with facial dermatoses have also been demonstrated. Patients using clocortolone pivalate 0.1% topical cream in clinical trials had a low rate of adverse events, which were primarily minor application-site reactions. Systemic reactions related to the drug were not observed in these trials. Clinical studies of patients with corticosteroid-responsive dermatological conditions have found that clocortolone pivalate 0.1% cream is an effective class 4 topical corticosteroid with a favorable safety profile."
CD011380,0,8560510,0,Skin diseases of children in Mali: a public health problem.,"In order to estimate the importance as a public health problem of skin diseases, we investigated the prevalence and severity of skin diseases in a representative sample of children in Mali. 1817 children were randomly selected in 30 clusters by probability-proportional-to-size sampling in Koulikoro region. The mean prevalence (+/- 2 SD) of skin diseases was 34 +/- 4%. The most frequent dermatoses were pyoderma (12.3 +/- 1.6%), tinea capitis (9.5 +/- 2.5%), pediculosis capitis (4.7 +/- 1.4%), scabies (4.3 +/- 1.5%), and molluscum contagiosum (3.6 +/- 1%). The most troublesome dermatoses were scabies and severe pyoderma. Pyoderma was the only dermatosis associated with poor individual or household hygiene. Public health services were little used by the population for skin diseases, probably because of the lack of an adequate response by the services and the high cost of treatment. The high prevalence and the severity of many of the lesions, and the discomfort caused, make pyoderma and scabies a significant public health problem in Mali."
CD011380,0,6339288,0,Evaluation of halometasone ointment in the treatment of paediatric patients with chronic eczematous dermatoses.,"Fifty children suffering from non-infected chronic eczematous dermatoses were treated with an ointment containing 0.05% halometasone, a new high potency trihalogenated synthetic corticosteroid. Halometasone ointment does not contain parabens or perfumes. The trial population consisted of patients (under 1 to 16 years old) with non-infected chronic nummular dermatitis, seborrhoeic dermatitis, atopic dermatitis and contact dermatitis. Halometasone ointment yielded very satisfactory therapeutic results and exhibited an excellent tolerability. It produced 'good' or 'very good' results in 82% of the patients and gave an overall cure rate of 76%. The number of patients obtaining an early cure, i.e. in less than 30 days, was thirty-six (72%). An early onset of therapeutic effect, i.e. within 6 days of starting the treatment, was reported in 77.1% of the patients. All the children (including eighteen infants) tolerated halometasone ointment well and no adverse effects, either due to local skin intolerability or the transcutaneous systemic absorption of the corticoid, were observed in this trial, nor were any instances of skin atrophy reported. Cosmetic acceptability and ease of application were considered 'good' in forty-nine (98%) patients."
CD011380,0,21790793,0,"Randomized, double-blind, split-side comparison study of moisturizer containing licochalcone vs. 1% hydrocortisone in the treatment of infantile seborrhoeic dermatitis.",Infantile seborrhoeic dermatitis (ISD) is a common skin lesion in infants. There may be differences in recommendation for treatment of ISD.
CD011380,0,12926604,0,Prevalence and treatment of Pediculus humanus capitis with 1% permethrin and 0.4% d-phenothrin in Turkey.,"Pediculosis humanus capitis (head lice) is an important public health problem among school children. In our study, 20,612 schoolchildren (10,367 boys, 10,245 girls) were examined for Pediculus humanus capitis in 36 elementary schools between December 1996 and February 1998 in Ankara, Turkey. The prevalence of pediculosis capitis infestation was found to be 3.4% (701/20,612). Of these, 382 students were treated with application of 1% permethrin cream rinse, and 184 students with 0.4% d-phenothrin shampoo. On day 14 of the controlled trial, the success rates were 93.7% in the 1% permethrin cream rinse group and 75.5% in the 0.4% d-phenothrin shampoo group. The 1% permethrin cream rinse was also significantly more active in pediculicidal efficacy when compared to the 0.4% d-phenothrin shampoo (p<0.001). As a result, these findings demonstrate that pediculosis capitis still remains a widespread health problem."
CD011380,0,8205601,0,"Synergized pyrethrin mousse, a new approach to head lice eradication: efficacy in field and laboratory studies.","The purpose of this study was to evaluate the pediculicidal and ovicidal efficacy of a new, single-application formulation of synergized natural pyrethrins (presented in an aerosol mousse form) compared with an established, effective formulation based on permethrin (in a creme rinse form). The trial was a single-blind, comparative, randomized, parallel-group study. Children between the ages 7 and 15 years and adults with active head lice infections, identified by the presence of live lice, were enrolled from a school and a children's home in Dhaka, Bangladesh. Prevalence of infection ranged from 75% to 100% in the two study centers. The field study confirmed laboratory findings showing pyrethrin mousse to be effective at killing both lice and their eggs with a single 10-minute application. Of 52 patients identified with lice, 42 were treated with pyrethrin mousse and 10 with permethrin creme rinse. In each case, a sample of viable louse eggs was taken from the patients' hair before and after treatment. The eggs were then incubated to assess ovicidal activity. After treatment, the patients were examined for lice on alternate days until day 8 and then again on day 14. None of the patients in either group was found to have lice up to 2 days after treatment. One patient was found to have two moribund hatchlings on day 4. By day 6, when any eggs still present on the scalp would be expected to hatch, 19 pyrethrin mousse-treated patients were available for assessment. Two patients had been reinfected from contacts.(ABSTRACT TRUNCATED AT 250 WORDS)"
CD011380,0,22592706,0,Interventions for chronic blepharitis.,"Blepharitis, an inflammatory condition associated with itchiness, redness, flaking, and crusting of the eyelids, is a common eye condition that affects both children and adults. It is common in all ethnic groups and across all ages. Although infrequent, blepharitis can lead to permanent alterations to the eyelid margin or vision loss from superficial keratopathy (abnormality of the cornea), corneal neovascularization, and ulceration. Most importantly, blepharitis frequently causes significant ocular symptoms such as burning sensation, irritation, tearing, and red eyes as well as visual problems such as photophobia and blurred vision. The exact etiopathogenesis is unknown, but suspected to be multifactorial, including chronic low-grade infections of the ocular surface with bacteria, infestations with certain parasites such as demodex, and inflammatory skin conditions such as atopy and seborrhea. Blepharitis can be categorized in several different ways. First, categorization is based on the length of disease process: acute or chronic blepharitis. Second, categorization is based on the anatomical location of disease: anterior, or front of the eye (e.g. staphylococcal and seborrheic blepharitis), and posterior, or back of the eye (e.g. meibomian gland dysfunction (MGD)). This review focuses on chronic blepharitis and stratifies anterior and posterior blepharitis."
CD011380,0,6455969,1,Infantile flexural seborrhoeic dermatitis. Neither biotin nor essential fatty acid deficiency.,"The allegedly beneficial effect of biotin in the treatment of infantile 'flexural' seborrhoeic dermatitis was evaluated in a double-blind controlled study. No beneficial effect could be confirmed, and it is therefore unlikely that this disease is caused by biotin deficiency. Nor could this scaly dermatitis be ascribed to an essential fatty acid deficiency. Serum and adipose tissue fatty acids resembled each other and reflected the fatty acid composition of the diet."
CD011380,0,24004959,0,Tocopheryl acetate 20% spray for elimination of head louse infestation: a randomised controlled trial comparing with 1% permethrin creme rinse.,Tocopheryl acetate is viscous oily fluid used in a range of preparations for skin and scalp care in Italy. Observational and in vitro data have suggested a high level of efficacy against head louse infestation. The purpose of this investigation was to confirm the activity of tocopheryl acetate in a clinical setting in comparison with a standard widely used preparation.
