CD,Misc,PMID,label,title,abstract
CD011053,0,24927193,0,Venous thromboembolism and antithrombotic therapy in pregnancy.,"To present an approach, based on current evidence, for the diagnosis, treatment, and thromboprophylaxis of venous thromboembolism in pregnancy and postpartum."
CD011053,0,19861970,0,A premature infant with fetal myocardial and abdominal calcifications and factor V Leiden homozygosity.,We present a premature male neonate with confirmed factor V Leiden deficiency diagnosed prenatally with cardiac and abdominal calcifications. Our patient's findings suggest that clinicians consider thromboembolic conditions when multiple fetal calcifications are visualized.
CD011053,0,23190437,0,Mid-gestational maternal cardiovascular profile in preterm and term pre-eclampsia: a prospective study.,Pre-eclampsia (PE) is associated with maternal cardiac remodelling and biventricular diastolic dysfunction. Preterm PE alone can also be associated with severe left ventricular hypertrophy and biventricular systolic dysfunction. The aim of this study was to assess whether the maternal cardiovascular profile at mid-gestation in nulliparous normotensive women differs in women destined to develop preterm PE versus those who will develop PE at term.
CD011053,0,12675726,0,Use of recombinant human antithrombin in patients with congenital antithrombin deficiency undergoing surgical procedures.,"Hereditary antithrombin (AT) deficiency is associated with a significant risk of venous thromboembolism. Patients with this disorder frequently require long-term anticoagulation. Discontinuation of anticoagulation for childbirth or surgery may carry a substantial thrombotic risk. For this reason, replacement with AT concentrate has been used when anticoagulation is interrupted. A new recombinant human AT concentrate, produced using transgenic technology, has recently been developed."
CD011053,0,12459595,0,Venous thromboembolism in the Chinese population--experience in a regional hospital in Hong Kong.,To estimate the incidence and determine the characteristic features of venous thromboembolism in the Hong Kong Chinese population.
CD011053,0,9439053,0,Extensive thrombophlebitis with reactive thrombocytosis in a high risk Chinese parturient associated with retained placenta increta: a case report.,"Postpartum thrombophlebitis is an infrequent disorder in Chinese women. A case is reported of extensive postpartum thrombophlebitis involving 23 cm of the femoral and pelvic veins. This 25-year-old splenectomized victim of beta-thalassemia was bedridden for 12 weeks because of threatened premature labor before Cesarean delivery. During the operation, placenta increta with massive bleeding was encountered. To save the uterus, ten percent of the placenta was retained. Duplex color Doppler imaging was performed for the diagnosis and follow-up of the thrombosis and vigorous anticoagulation therapy successfully cured this patient."
CD011053,0,15305098,0,Thoracoamniotic shunts: fetal treatment of pleural effusions and congenital cystic adenomatoid malformations.,To determine whether fetuses that underwent thoracoamniotic shunt placement for treatment of pleural effusion (PE) or macrocystic congenital cystic adenomatoid malformation (CCAM) have an improved outcome as compared with an untreated population.
CD011053,0,11928616,0,[Successful treatment of primary myelofibrosis with thrombocytosis during pregnancy with alfa-interferon].,"Primary myelofibrosis is predominantly a disease of old age, poor prognosis and no curable treatment. Thrombocytosis was observed in only 12% of patients. To our knowledge, there is only one reported case of a young woman with primary myelofibrosis who had a term pregnancy [1]. We report on a 29-year-old woman with thrombocytosis and medical history of two miscarriages in the last 2 years, the iirst at 30 weeks of gestation and the second at 27 weeks. Multiple placental infarctions were observed. She was without symptoms but with moderate splenomegaly 4.5 cm below left costal margin). The platelet count was 651 x 10(9)/L, WBC 7.2 x 10(9)/L with normal differential formula, and haemoglobin level 12 g/dl. Bone marrow biopsy showed fibrotic phase of primary myelofibrosis, with hyperplasia of megacaryocytes, decreased numbers of erythroid and granulocytic cells, and increased amounts of reticulin fibres. Cyctogenetic examination of the bone marrow showed normal female caryotype. Increased numbers of progenitors CFU-Mk, CFU-GM and BFU-E were observed in peripheral blood, and decreased numbers in bone marrow cultures. As the patient wished to become pregnant, the treatment with interferon-a (Roferon A) was started at a dose of 3 MU s.c., three times per week. The platelet count rapidly decreased at a level of 260-370 x 10(9)/L. The pregnancy was diagnosed 5 months later. At the 24 week of pregnancy, platelet count raised to 690 x 10(9)/l and the dose of interferon-a was augmented, 3 MU every day, until delivery. Foetal growth and placental circulation were monitored by serial ultrasonography. At the end of 34 weeks of pregnancy, it was noted that placental flow became insufficient, and after foetal lung maturity was stimulated with dexamethasone, Cesarean section was performed. Male baby was born, weighting 2000 g, with respiratory distress syndrome. This complication was successfully treated, and the child is now one year old, with normal growth and development. The mother is still on therapy with interferon-a, 3 MU, three times a week, and the last blood count was as follows: haemoglobin 10.7 g/dl, WBC 6.1 x 10(9)/L and platelet comt 437 x 10(9)/L. In conclusion, according to the clinical results of interferon-d in thrombocytosis and experimental studies which showed the absence of placental transfer of interferon-d, this therapy could be recommended to women with primary myelofibrosis who wish to have a baby."
CD011053,0,19217473,0,Diagnostic issues of VTE in pregnancy.,"Venous thromboembolism is a major cause of maternal morbidity and mortality, and accurate diagnostic workup upon suspicion of deep vein thrombosis or pulmonary embolism in a pregnant woman is of utmost importance. The diagnostic repertoire for venous thromboembolism is, however, less well studied in pregnant women. The clinical assessment is influenced by common symptoms of pregnancy such as leg swelling or shortness of breath. The role of D-Dimer is limited, since - even during uncomplicated pregnancy - D-Dimer levels increase with gestational age. Preliminary data indicate that a normal D-Dimer in a healthy pregnant woman with a low clinical probability may exclude deep vein thrombosis. Compression ultrasonography and ventilation perfusion scanning or helical computed tomography are the imaging techniques of choice in a pregnant woman with suspected deep vein thrombosis or pulmonary embolism, respectively. The role of magnetic resonance imaging for the diagnosis of venous thromboembolism during pregnancy is uncertain and contraindications particularly to contrast media have to be considered."
CD011053,0,24385674,0,"Focal venous hypertension as a pathophysiologic mechanism for tissue hypertrophy, port-wine stains, the Sturge-Weber syndrome, and related disorders: proof of concept with novel hypothesis for underlying etiological cause (an American Ophthalmological Society thesis).","To provide an in-depth re-examination of assumed causes of tissue hypertrophy, port-wine stains, and the Sturge-Weber, Cobb, Klippel-Trénaunay, and related syndromes to support an alternative unifying pathophysiologic mechanism of venous dysplasia producing focal venous hypertension with attendant tissue responses; to provide proof of concept with new patient data; to propose a novel etiological hypothesis for the venous dysplasia in these syndromes and find supportive evidence."
CD011053,0,22419635,0,Delayed subdural haematoma complicated by abducens nerve palsy and cortical vein thrombosis after obstetric epidural anaesthesia.,Abstract not available
CD011053,0,15201412,0,The risk of recurrent venous thromboembolism in men and women.,Whether a patient's sex is associated with the risk of recurrent venous thromboembolism is unknown.
CD011053,0,17666641,0,Pelvic varicosities and inferior vena cava.,Large pelvic varicosities and an absence of the inferior vena cava below the renal veins were identified in pregnancy.
CD011053,0,24462460,0,"Cerebral venous thrombosis: clinical features, risk factors, and long-term outcome in a Tunisian cohort.","Data from African countries regarding diagnosis, prognosis, management, and outcome of patients with cerebral venous thrombosis (CVT) are limited. The aim of the present study is to characterize clinical presentation, predisposing factors, neuroimaging findings, and outcomes of the disease in the Tunisian population."
CD011053,0,21742240,0,[Diagnosis of pulmonary embolism].,"Nowadays the diagnosis of pulmonary embolism (PE) is based on a ""diagnostic strategy"" rather than a single test. The first step, after identifying patients with suspicion of PE, is to establish the pre-test clinical probability. Several scores are available to make a standardised and reproducible assessment of the clinical probability and these, therefore, represent valuable diagnostic tools. Indeed, it is the clinical probability that guides further investigation. In patients with low or intermediate clinical probability, PE can be safely ruled out by a negative D-dimer in approximately one-third of patients without additional imaging. In the case of a positive D-dimer or high clinical probability, CT pulmonary angiography is now the recommended imaging technique. However, lower limb venous compression ultrasound and ventilation/perfusion scans remain useful in patients with contraindications to CT; mainly those with renal insufficiency. In the presence of readily available and strongly validated diagnostic strategies, the challenge for the future will probably be better identification of patients in whom PE should be suspected."
CD011053,0,18845379,0,The visually-evoked cerebral blood flow response in women with a recent history of preeclampsia and/or eclampsia.,"Several studies provide evidence for altered cerebral hemodynamics during (pre)eclampsia. Whether (pre)eclampsia has a persistent negative impact on cerebral hemodynamics, possibly contributing to an elevated risk of premature stroke, is unknown. The aims of this study were (i) to refine and apply a control system-based method previously introduced by Rosengarten to quantify the visually-evoked blood flow response of the posterior cerebral artery (PCA); and (ii) to test the hypothesis with this method that cerebral hemodynamics in women with a recent history of (pre)eclampsia is abnormal relative to that in parous controls. Hereto, we recorded cerebral blood flow velocity (CBFV) in the PCA by transcranial Doppler (TCD) sonography during cyclic visual stimulation in 15 former preeclamptics, 13 former eclamptics and 13 controls. The typical CBFV response was fitted with the step response of a second-order-linear model enabling quantification by parameters K (gain), zeta (damping), omega (natural frequency), T(v) (rate time) and T(d) (time delay). The method refinement introduced here consisted of response filtering before quantification and of considering the individual instead of group-averaged response patterns. Application of this refinement reduced the fitting errors (1.4 +/- 1.2 vs. 3.2 +/- 1.8, p < 0.01). Intergroup differences in model parameters were not found. Although statistically not significant, a trend was observed that critical damping (zeta>1) occurred more frequently in the combined group of former patients than in the controls (7 of 28 vs.1 of 13, p = 0.16). Critical damping (zeta>1) reflects an abnormal response, which is either compensated for by a rise in rate time (""intermediate""; zeta>1; T(v) > 20) or remains uncompensated (""sluggish""; zeta>1; T(v) < 20). Critical damping increased significantly (p = 0.039) with (pre-)eclampsia-to-test-interval in the PE+E patients with abnormal responses (zeta>1), suggesting that (pre)eclampsia might induce diminishing cerebral hemodynamic function over time. Based on a system-analytical classification approach, the data of this study provide evidence for individual CBFV responses to be abnormal in former (pre)eclamptics compared with controls. Further study is needed to reveal how the abnormal CBFV response classification reflects cerebrovascular dysfunction."
CD011053,0,420118,0,Importance of clinical assessment in selecting patients for pulmonary arteriography.,Abstract not available
