CD,Misc,PMID,label,title,abstract
CD012083,0,18071718,0,Role of cyanoacrylate in the management of low fistula in ano: a prospective study.,"Fistulotomy has remained the gold standard in the management of fistula in ano, especially low fistula in ano. Although highly effective in the management of fistula in ano, fistulotomy is associated with considerable discomfort and incontinence. This study was designed to evaluate the role of cyanoacrylate in the management of low fistula in ano. We present our short-term results with a 6-month follow-up."
CD012083,0,21334155,0,Ultrasound detection of the sliding lung sign by prehospital critical care providers.,The presence of the sonographic sliding lung sign (SLS) is a sensitive indicator for the absence of a pneumothorax.
CD012083,0,26334607,0,Guidelines for the Management of a Pregnant Trauma Patient.,Physical trauma affects 1 in 12 pregnant women and has a major impact on maternal mortality and morbidity and on pregnancy outcome. A multidisciplinary approach is warranted to optimize outcome for both the mother and her fetus. The aim of this document is to provide the obstetric care provider with an evidence-based systematic approach to the pregnant trauma patient.
CD012083,0,21599942,0,Glucose-6-phosphatase deficiency.,"Glucose-6-phosphatase deficiency (G6P deficiency), or glycogen storage disease type I (GSDI), is a group of inherited metabolic diseases, including types Ia and Ib, characterized by poor tolerance to fasting, growth retardation and hepatomegaly resulting from accumulation of glycogen and fat in the liver. Prevalence is unknown and annual incidence is around 1/100,000 births. GSDIa is the more frequent type, representing about 80% of GSDI patients. The disease commonly manifests, between the ages of 3 to 4 months by symptoms of hypoglycemia (tremors, seizures, cyanosis, apnea). Patients have poor tolerance to fasting, marked hepatomegaly, growth retardation (small stature and delayed puberty), generally improved by an appropriate diet, osteopenia and sometimes osteoporosis, full-cheeked round face, enlarged kydneys and platelet dysfunctions leading to frequent epistaxis. In addition, in GSDIb, neutropenia and neutrophil dysfunction are responsible for tendency towards infections, relapsing aphtous gingivostomatitis, and inflammatory bowel disease. Late complications are hepatic (adenomas with rare but possible transformation into hepatocarcinoma) and renal (glomerular hyperfiltration leading to proteinuria and sometimes to renal insufficiency). GSDI is caused by a dysfunction in the G6P system, a key step in the regulation of glycemia. The deficit concerns the catalytic subunit G6P-alpha (type Ia) which is restricted to expression in the liver, kidney and intestine, or the ubiquitously expressed G6P transporter (type Ib). Mutations in the genes G6PC (17q21) and SLC37A4 (11q23) respectively cause GSDIa and Ib. Many mutations have been identified in both genes,. Transmission is autosomal recessive. Diagnosis is based on clinical presentation, on abnormal basal values and absence of hyperglycemic response to glucagon. It can be confirmed by demonstrating a deficient activity of a G6P system component in a liver biopsy. To date, the diagnosis is most commonly confirmed by G6PC (GSDIa) or SLC37A4 (GSDIb) gene analysis, and the indications of liver biopsy to measure G6P activity are getting rarer and rarer. Differential diagnoses include the other GSDs, in particular type III (see this term). However, in GSDIII, glycemia and lactacidemia are high after a meal and low after a fast period (often with a later occurrence than that of type I). Primary liver tumors and Pepper syndrome (hepatic metastases of neuroblastoma) may be evoked but are easily ruled out through clinical and ultrasound data. Antenatal diagnosis is possible through molecular analysis of amniocytes or chorionic villous cells. Pre-implantatory genetic diagnosis may also be discussed. Genetic counseling should be offered to patients and their families. The dietary treatment aims at avoiding hypoglycemia (frequent meals, nocturnal enteral feeding through a nasogastric tube, and later oral addition of uncooked starch) and acidosis (restricted fructose and galactose intake). Liver transplantation, performed on the basis of poor metabolic control and/or hepatocarcinoma, corrects hypoglycemia, but renal involvement may continue to progress and neutropenia is not always corrected in type Ib. Kidney transplantation can be performed in case of severe renal insufficiency. Combined liver-kidney grafts have been performed in a few cases. Prognosis is usually good: late hepatic and renal complications may occur, however, with adapted management, patients have almost normal life span. DISEASE NAME AND SYNONYMS: Glucose-6-phosphatase deficiency or G6P deficiency or glycogen storage disease type I or GSDI or type I glycogenosis or Von Gierke disease or Hepatorenal glycogenosis."
CD012083,0,25671476,0,Are we failing our trainees in providing opportunities to attain procedural confidence?,Practical procedures play a crucial role in clinical outcome. High proportions of Mersey trainees report a lack of procedural confidence despite the fact that the majority want to perform more procedures. Training has to be carefully analysed to address these shortcomings.
CD012083,0,16469568,0,Virtual cystoscopy by intravesical instillation of dilute contrast medium: preliminary experience.,We determined whether virtual cystoscopy based on helical data sets can yield urinary capabilities similar to those achieved by fiber-optic cystoscopy.
CD012083,0,22338429,0,Spectrum of clinical presentation and surgical management of intestinal tuberculosis at tertiary care hospital.,"Tuberculosis can involve gastrointestinal tract anywhere from mouth to anus, the peritoneum and pancreatobiliary system. It has varied clinical presentations sometimes mimicking other common abdominal diseases. Tuberculosis continues to be a major problem especially in developing countries, being responsible for 7-10 million new cases and 6 per cent of deaths worldwide annually. Objective was to assess and evaluate various clinical presentations and management of intestinal tuberculosis at Liaquat University Hospital, Jamshoro/Hyderabad."
CD012083,0,10402774,0,Aortic valve replacement after retrosternal gastric tube reconstruction for esophageal cancer.,"A 59-year-old man with a history of the thoraco-abdominal esophagus resection with retrosternal gastric tube reconstruction for esophageal cancer complicated by anastomosis leakage and purulent pericarditis was admitted for aortic regurgitation due to infective endocarditis. Floppy vegetation and worsening cardiac failure indicated aortic valve replacement. In a median sternotomy approach, the thickest adhesion between the cervical esophagus and posterior surface of the manubrium sternae was freed using an ultrasonic osteotome. Severe adhesions in the pericardium due to purulent pericarditis were found. Median sternotomy enabled minimal exposure of the aortic root, upper right atrium, and right superior pulmonary vein for instituting extracorporeal circulation and replacing the aortic valve. The patient's postoperative course was uneventful. For cardiac surgery in patients with a retrosternal gastric tube, left anterior or right thoracotomy may be considered to avoid gastric tube injury. Median sternotomy, however, is an alternative enabling safe heart exposure, and the ultrasonic osteotome was very useful in incising the sternum without injuring the cervical esophagus, which had no serosa."
CD012083,0,18617229,0,Percutaneous transesophageal gastrotubing: alternative tube nutrition for a patient with a ventriculoperitoneal shunt.,"We report a patient who underwent percutaneous transesophageal gastrotubing (PTEG), that is, nonsurgical esophagostomy under ultrasonographic control, as an alternative to percutaneous endoscopic gastrostomy (PEG)."
CD012083,0,10786985,0,Multiple gastrointestinal atresias with cystic dilatation of the biliary duct.,"A term newborn developed signs and symptoms of an upper-intestinal obstruction. A palpable transverse upper-abdominal mass was identified. An ultrasound examination demonstrated a cystic mass with massive dilatation of the biliary tree. At laparotomy, dozens of segmental intestinal atresias (IA) from the jejunum to the rectum were identified. The cystic mass was the duodenum, obstructed distally from the atresias and proximally from an antral web. The biliary dilatation was due to normal drainage into a closed-loop duodenal obstruction, and was relieved by division of the web. The multiple atresias were explored, but establishment of intestinal continuity was impossible. The entity of multiple segmental IAs in association with cystic biliary dilation has been previously described, but there are no recorded survivors; 35 patients have been reported in the world literature. Our patient was the longest survivor; she finally died after 2 years of gastrostomy-tube drainage and total parenteral nutrition while awaiting intestinal transplantation. Only 5 patients other than ours had documented immune-system abnormalities. We review the findings and management of this rare syndrome."
