CD,Misc,PMID,label,title,abstract
CD010355,0,2154154,0,Pressurized aerosol versus jet aerosol delivery to mechanically ventilated patients. Comparison of dose to the lungs.,"The purpose of this study was to compare deposition of aerosol to the lung from a metered-dose inhaler (MDI) and aerosol holding chamber and from a jet nebulizer in ventilator-dependent patients. Twenty-one patients were entered into the study, all receiving assisted ventilation and inhaled bronchodilators because of airflow limitation. The average age was 68 yr; there were 10 men and 11 women. The patients were randomized to receive either 4 puffs (800 micrograms) of radiolabeled fenoterol by MDI of 1.75 ml (1,750 micrograms) of radiolabeled fenoterol solution by nebulizer. Imaging of lung fields was made by a portable scintillation camera at 5-min intervals during the study. Results showed that 20 patients completed the study, 9 receiving fenoterol by MDI, and 11 by jet nebulizer. Four were excluded from analysis because of previous pneumonectomy, two from each group. Lung deposition measured as a percent of given dose from either system was 5.65 +/- 1.09 (mean +/- SEM) for MDI plus extension chamber and 1.22 +/- 0.35 for jet nebulizer (p less than 0.001). Therefore, this trial shows significantly greater efficiency of aerosol deposition to the lung in ventilator-dependent patients when using an MDI plus aerosol holding chamber than when using a jet nebulizer."
CD010355,0,3318740,0,A comparative study of conventional versus high-frequency jet ventilation with relation to the incidence of postoperative morbidity in thoracic surgery.,"Sixty-five patients undergoing a thoracic procedure were randomly allocated to one of two groups. The first group received a conventional method of ventilation (double-lumen endobronchial tube and collapse of one lung) and the second, high-frequency jet ventilation (HFJV). The incidence of postoperative chest infections (clinical and bacteriological), the chest drain volumes, and the length of postoperative stay in the hospital were recorded. Results showed the jet ventilator group had a significantly reduced mean hospital stay (p less than 0.01), which could be attributed to a lower incidence of postoperative chest infections (p less than 0.001) and significantly improved arterial blood O2 tensions at 4 hours (p less than 0.05), 24 hours, and 7 days postoperatively (p less than 0.001)."
CD010355,0,17992482,0,[Clinical Year in Review - advanced COPD].,"COPD is a frequent disease, affecting approximately one in four smokers. In older patients > 70 years of age, the proportion of individuals who never have smoked increases up to one in three individuals. Severe disease is present in 10%, and the limitation of performance is usually caused by airway obstruction, in a smaller portion of patients by the loss of alveolar surface (emphysema). After medical treatment with antiobstructive and anti-inflammatory drugs, oxygen remains a major therapy option. With it, hypercapnic patients benefit most from long-term therapy. Patients with predominant emphysema benefit most from high-flow (6-8 l/min) oxygen therapy during exercise. Permanent yellow or greenish sputum decoloration is suggestive of chronic bacterial colonization. This group of patients may benefit from a permanent inhalative therapy with antibiotics (mainly aminoglycosides). There is growing evidence from current literature to support this concept. If dyspnea is severe, especially during mild exercise, a subset of patients might benefit from the use of long-acting morphium. Goal of this therapy is to downregulate breathing control. Predominantly ""pink puffers"" seem to respond. A dose of 10-20 mg will usually be sufficient. Life-threatening hypercapnia is usually not observed with this form of therapy. Noninvasive ventilation is an option for patients with severe hypercapnia. Thereby, ventilatory pressure or inspiratory volume should be selected to effectively unload the respiratory muscles. This will increase quality of life. Life span is likely to be prolonged, however, comparative data where patients were effectively ventilated (as seen on the reduction of hypercapnia) are missing. A multicenter trial addressing this topic is currently being conducted in Germany. Independent of the severity of COPD, patients in general benefit from physical training with alternation of endurance and interval training being most effective. This will decrease the number of hospital admissions and probably mortality as well. Lung volume reduction surgery virtually treats lung hyperinflation. Bullectomy is still considered effective for isolated bullous emphysema as well as lobectomy, if this portion of the lung is without function. Shaving procedures are still associated with high rates of complications and should only be performed in selected cases. Effectiveness of endoscopic lung volume reduction surgery by implantation of plugs or valves cannot be assessed yet. First data are rather disappointing. Ultimate alternative remains lung transplantation with life expectancy ranging between 5-6 years independent of age. Indeed, consequent application of previously described measures might preserve a stable state over many years."
CD010355,0,17505679,0,Thoracic sympathetic block reduces respiratory system compliance.,"Thoracic epidural anesthesia (TEA) following thoracic surgery presents known analgesic and respiratory benefits. However, intraoperative thoracic sympathetic block may trigger airway hyperreactivity. This study weighed up these beneficial and undesirable effects on intraoperative respiratory mechanics."
CD010355,0,18453351,0,Anesthetic considerations in candidates for lung volume reduction surgery.,"The administration of anesthesia to patients undergoing lung volume reduction surgery (LVRS) requires a complete understanding of the pathophysiology of severe chronic obstructive pulmonary disease, the planned surgical procedure, and the anticipated postoperative course for this group of patients. Risk factors and associated morbidity and mortality are discussed within the context of patients with obstructive pulmonary disease in the National Emphysema Treatment Trial having surgical procedures. Preoperative evaluation and the anesthetic techniques used for patients undergoing LVRS are reviewed, as are monitoring requirements. Intraoperative events, including induction of anesthesia, lung isolation, management of fluid requirements, and options for ventilatory support are discussed. Possible intraanesthetic complications are also reviewed, as is the optimal management of such problems, should they occur. To minimize the potential for a surgical air leak in the postoperative period, positive-pressure ventilation must cease at the conclusion of the procedure. An awake, comfortable, extubated patient, capable of spontaneous ventilation, is only possible if there is careful attention to pain control. The thoracic epidural is the most common pain control method used with patients undergoing LVRS procedures; however, other alternative methods are reviewed and discussed."
CD010355,0,9620517,0,Arterial oxygenation and shunt fraction during one-lung ventilation: a comparison of isoflurane and sevoflurane.,"The aim of this study was to evaluate the effect of isoflurane and sevoflurane on oxygenation and shunt fraction during one-lung ventilation (OLV). Twenty patients undergoing lobectomy for lung cancer and scheduled for long-term OLV were enrolled in this study. Patients were allocated to treatment with either isoflurane or sevoflurane. Arterial oxygenation, shunt fraction, and hemodynamics were evaluated at the end of two-lung ventilation; 20 min after the initiation of OLV; 20 min after the application of 4-cm positive end-expiratory pressure (PEEP) to the dependent lung; 20 min after 8-cm PEEP; and 20 min after the conversion from OLV to two-lung ventilation. There was no significant difference between isoflurane and sevoflurane with regard to oxygenation, shunt fraction, or hemodynamics during OLV. PaO2 values after the application of 4-cm PEEP increased from 131.1 +/- 11.8 mm Hg to 190.6 +/- 22.9 mm Hg in the isoflurane group (P < 0.05) and from 127.2 +/- 14.3 mm Hg to 192.4 +/- 26.9 mm Hg in the sevoflurane group (P < 0.05). The selection of either isoflurane or sevoflurane for OLV was made without regard to arterial oxygenation and shunt fraction. PEEP application to the dependent lung is useful for improving oxygenation during OLV, but 8-cm PEEP had no added effect compared with 4-cm PEEP."
CD010355,0,2198997,0,Non-conventional techniques of ventilatory support.,"The non-conventional techniques for ventilatory support represent a new approach to the management of patients with respiratory failure. A large number of studies indicate that these techniques can maintain adequate gas exchange under conditions in which the traditional concepts of gas transport no longer hold. We have reviewed the group of techniques, collectively called high frequency ventilation (HFV), in which the tidal volumes are much less (1 to 5 ml per kg) than those observed during conventional mechanical ventilation. Although HFV has theoretical advantages in some clinical settings, it has been shown to be superior to conventional mechanical ventilation in but a few. HFV appears to provide adequate ventilation while still allowing access to tracheal and laryngeal surgical fields. It has been successful during pneumonectomy, and in the treatment of bronchopleural fistulae. The relevance of tracheal insufflation (TRIO) of oxygen and constant flow ventilation (CFV) to the human clinical setting is uncertain. TRIO may be useful to oxygenate patients who are difficult to intubate, or TRIO could be applied for ventilation of patients involved in mass casualties. Although CFV does not maintain normal levels of PaCO2 in humans, it can provide adequate oxygenation. It might be clinically applicable during thoracic surgery, in which movement of the abdominal and thoracic contents associated with conventional mechanical ventilation is undesirable. During CFV, the lung is kept motionless with sufficient airway pressures to maintain patency of airways and alveoli. CFV is useful as a tool for studying phenomena affected by breathing. The rationale for the use of an artificial lung during extracorporeal membrane oxygenation (ECMO) or extracorporeal carbon dioxide removal with low positive pressure ventilation (ECCO2R-LFPPV) in the treatment of acute respiratory failure is to provide temporary respiratory function while the pulmonary lesion is being treated or is resolving. The factors that most limit the usefulness of ECMO are not technical but relate to the ability of the lung to recover structurally and functionally after a severe insult. Poor survival figures in the published series of ECMO in adults reflect the gravity of illness prior to treatment. However, results in neonates have been quite encouraging. ECCO2R allows less exposure of blood to the extracorporeal circuit and avoids the reduction in pulmonary blood flow associated with ECMO. Although the reported survival of adults with severe acute respiratory failure treated with ECCO2R is extremely promising, it is important to point out that none of the published reports are controlled, randomized studies.(ABSTRACT TRUNCATED AT 400 WORDS)"
CD010355,0,21357311,1,Intermittent positive-pressure breathing after lung surgery.,"Intermittent positive-pressure breathing is thought to avoid atelectasis and improve pulmonary function after major lung resections. Since no clear scientific data was available to confirm this, our objective was to determine whether atelectasis can be avoided and if postoperative lung function is improved. Prospective analysis was carried out in 135 patients operated on between 2007 and 2009; 55 received intermittent positive-pressure breathing. Pre- and postoperative lung function tests were similar in both groups. Pulmonary complications were observed in 19% of patients without intermittent positive-pressure breathing and 27% of those who received this treatment. We were unable to find evidence that additional improvement in postoperative pulmonary function is achieved when adding intermittent positive-pressure breathing to the standard physical therapy."
CD010355,0,20887415,0,How do COPD and healthy-lung patients tolerate the reduced volume ventilation strategy during OLV ventilation.,"Although a strategy of tidal volume (V(t)) reduction during the one-lung ventilation (OLV) period is advised in thoracic surgery, the influence of the pre-operative respiratory status on the tolerance of this strategy remains unknown. Therefore, the aim of this study was to compare the pulmonary function between chronic obstructive pulmonary disease (COPD) and healthy-lung patients during the operative and the post-operative period."
CD010355,0,22613197,1,Prophylactic use of helmet CPAP after pulmonary lobectomy: a prospective randomized controlled study.,Patients undergoing pulmonary lobectomy carry a high risk of respiratory complications after surgery. The postoperative prophylactic treatment with helmet CPAP may prevent postoperative acute respiratory failure and improve the P(aO(2))/F(IO(2)).
