CD,Misc,PMID,label,title,abstract
CD007431,0,7072537,0,Lumbar spondylolisthesis. Clinical syndrome and operative experience with Cloward's technique.,"The paper gives a survey, based on literature reports and our own experiences in 59 cases. According to Kilian (1853) spondylolisthesis is defined as ventral slipping of a vertebral body together with the pedicles. In pseudospondylolisthesis (Junghanns) the whole vertebra slips ventrally. Elongation of the isthmus of the pedicle or a cleft in the interarticular portion are prerequisites for spondylolisthesis. A dysplastic origin during childhood and adolescence is assumed. The relation of males to females is 2 : 1. Evolution of spondylolisthesis occurs during childhood and adolescence. The slipping process is finished in adults. Most often the condition is encountered in the lumbar, in particular in the lumbosacral, region. A third to one half of patients with spondylolysis (5-7%) demonstrate spondylolisthesis. Spondylolisthesis is usually an accidental finding, although the condition may lead to low back pain and sciatica. The earlier symptoms arise the gloomier usually is the prognosis. Very rarely a herniated disc in the cause of symptoms. Sciatica is mostly due to irritation of a nerve root by compression on the vertebral edge. Low back pain is caused by arthrogenic, pseudoarthrotic, and spondylotic degenerative disease. Diagnosis is established by AP, lateral, and oblique X-rays, and functional investigations. Myelogram and ossovenogram demonstrate compression of caudal sac and nerve roots. Conservative treatment consists of drugs and physical therapy, and cures one fifth of the patients. The best operative results are found after decompression and stabilisation (Cloward)."
CD007431,0,8748845,0,The C-reactive protein for detection of early infections after lumbar microdiscectomy.,"The tendency for short hospitalization after lumbar microdiscectomy implies the need for early confirmation or disapproval of serious postoperative infections such as spondylodiscitis or deep wound infections. The C-reactive protein (CRP) is a well-known screening parameter for monitoring postoperative infectious complications in other fields. Our objective was to establish the diagnostic significance of CRP-in comparison with ESR and WBC-for monitoring infectious complications after lumbar microdiscectomy. Over a 15 months period we studied prospectively a homogeneous group of N = 400 patients with lumbar disc herniations who were operated on a single level for the first time. CRP, ESR and WBC values were determined in all patients pre-operatively, and on postoperative days 1 and 5. Clinical and laboratory findings were correlated and the diagnostic significance of CRP, ESR and WBC calculated. N = 385 (96%) patients had an uneventful postoperative course. N = 15 (4%) patients developed infectious complications, of which N = 6 (1.5%) were unrelated and N = 9 (2.5%) related to surgery. Evaluation of the laboratory values showed: The CRP baseline is a very individual value of no prognostic relevance. A high postaggression peak is typical and essential as a reference value for only the future time course will disclose any infection. We found 0% false negative and 4% false positive results on day 5. The sensitivity for serial CRP testing was calculated as 100% and specificity as 95.8%. ESR (sensitivity: 78.1%/specificity: 38.1%) and WBC (sensitivity: 21.4%/specificity: 76.8%) both failed to reach such distinct diagnostic significance on day 5. The C-reactive protein has thus proved to be a reliable, simple and economical screening test for infectious complications after lumbar microdiscectomy, superior to classical laboratory parameters."
CD007431,0,3819738,0,Pain in sciatica depresses lower limb nociceptive reflexes to sural nerve stimulation.,"The inhibitory effects of acute pain produced by the Lasègue's manoeuvre on the lower limb nociceptive flexion reflexes induced by electrical sural nerve stimulation were explored in patients complaining of sciatica as a result of an identified unilateral disc protrusion. Lassègue's manoeuvre on the affected side produced a typical radicular pain and resulted in a powerful depression of nociceptive reflexes elicited either in the normal or in the affected lower limb. Simultaneously, patients reported relief of the electrically-induced pain. In contrast, painless Lasègue's manoeuvre on the normal side had no effect on these parameters."
CD007431,0,7941692,0,[Satisfaction following automated percutaneous lumbar discectomy as a function of clinical parameters].,"182 patients assessed their condition after automated percutaneous lumbar discectomy (APLD). The analysis of descriptive data parameters++ provides new guidelines for the indication of this minimally invasive procedure: persistent leg pain despite conservative treatment, lumbar disc prolapse in one segment, minimal monological pathology, This ideal constellation implies a restriction of the common guidelines. Under these premises 50% of the patients will be satisfied. So the indication for APLD seems to be justified under more unfavorable patient profiles if the natural course of sciatica was poor."
CD007431,0,16261104,0,Adjacent segment degeneration at T1-T2 presenting as chest pain: case report.,A case report of a T1-T2 herniated disc adjacent to a cervical spine fusion.
CD007431,0,17632396,0,Increases in lumbosacral injections in the Medicare population: 1994 to 2001.,"Anecdotal reports and limited data suggest that the use of spinal injections is increasing, despite equivocal evidence about efficacy."
CD007431,0,17509436,0,"Low back pain: clinimetric properties of the Trendelenburg test, active straight leg raise test, and breathing pattern during active straight leg raising.","Classification of patients with low back pain (LBP) into subgroups is important as considerable variability exists in the LBP population. Clinical applicable, reliable, and valid tests to differentiate patients with LBP are therefore necessary. The purpose of this study is to examine the reliability, internal consistency, and clinical importance of 3 clinical tests that analyze motor control mechanisms of the lumbopelvic region in patients with nonspecific LBP."
CD007431,0,14668658,0,A randomized controlled trial of radiofrequency denervation of the ramus communicans nerve for chronic discogenic low back pain.,The objective of this study was to determine the efficacy of percutaneous radiofrequency (RF) thermocoagulation of the ramus communicans nerve in patients suffering from chronic discogenic low back pain.
CD007431,0,18277876,0,"SPORT lumbar intervertebral disk herniation and back pain: does treatment, location, or morphology matter?",Diskectomy candidates with at least 6 weeks of sciatica and confirmatory imaging were enrolled in a randomized or observational cohort.
CD007431,0,6623193,0,The surgical treatment of nerve root compression caused by scoliosis of the lumbar spine.,"Twenty patients with radicular compression caused by scoliosis of the lumbar spine with attendant spondyloarthrosis have been relieved of pain with restoration of function following surgical decompression. The stenosis caused by arthropathy is alleviated by foraminotomy and facetectomy after laminectomy over multiple levels along the concavity of the scoliotic curve. The spinous processes and attached ligaments are reconstructed to maintain the normal intermuscular septum contributing to stability. The clinical features are described with documentation by means of radiographic studies, myelography, and CAT scanning in all patients. In addition, the histopathologic findings of the facets removed at the time of surgery are described and the relationship of these findings to the symptomatology is indicated. The long-term results have been gratifying, supporting the efficacy of this means of therapy."
