CD,Misc,PMID,label,title,abstract
CD009185,0,20467378,0,Ultrasonographic diagnosis of urinary tract anomalies in neonates: a study among Iranian children.,The incidence of urinary tract anomalies varies in different population and depends on several factors such as underlying etiologies. The goal of this study was to investigate the incidence of abnormal urinary tract ultrasound findings in children with different etiologies.
CD009185,0,3028284,0,Investigation of urinary tract infection.,Abstract not available
CD009185,0,9655361,0,Technetium-99m-dimercaptosuccinic acid renal scintigraphy in children over 5 years.,"We retrospectively evaluated the frequency of renal scintigraphic abnormalities in children over 5 years admitted with a first symptomatic urinary tract infection (UTI). Among 261 children investigated, we found only 23 over 5 years having had technetium-99m-dimercaptosuccinic acid scintigraphy during the acute phase of a first UTI. Obvious scintigraphic abnormalities were detected in 14 children (15 kidneys): 12 kidneys showed focal cortical defects and 3 were small and deformed. Ultrasound was normal in 7 of the 15 kidneys with abnormal scintigraphy and in all the kidneys with normal scintigraphy. Among the 12 kidneys with focal cortical lesions, 8 kidneys returned to normal or improved considerably 2-12 months after initial work-up. In conclusion, in children over 5 years admitted with a first symptomatic UTI, the frequency of scintigraphic abnormalities is high and a strategy based only on ultrasound data would miss about 50% of the abnormal kidneys."
CD009185,0,3062784,0,"Correlative imaging in abdominal infection: an algorithmic approach using nuclear medicine, ultrasound, and computed tomography.","A wide variety of focal and diffuse infectious processes involve the abdomen. At one extreme are diseases such as pyelonephritis, cystitis, and pelvic inflammatory disease, conditions usually diagnosed without imaging studies and treated without complications. At the other extreme are abdominal abscesses, which may defy clinical diagnosis, are associated with significant morbidity and mortality, and may remain undetected or insufficiently characterized in spite of multiple imaging studies. The limited diagnostic value of clinical evaluation and plain film radiography in abscess detection has lead to widespread use of sophisticated imaging techniques including Gallium-67 (67Ga) scintigraphy, Indium-111 WBC (111In-WBC) scintigraphy, computed tomography (CT), and ultrasonography (US). Abdominal abscesses occur in a wide variety of anatomic sites, may involve any abdominal organ system, and have a number of different causes. The heterogeneity of the disease process and the varying capabilities of the different imaging techniques (with respect to site and organ system) make reliance on a single technique undesirable. An algorithmic approach using 67Ga or 111In-WBC scintigraphy, CT, and US provides a logical and clinically practical approach to complicated abdominal infection. By recognizing differences in clinical presentation and by appreciating the diagnostic strengths and weaknesses of nuclear medicine, CT, and US, the algorithm provides a reliable and direct route to accurate diagnosis while minimizing unnecessary examinations."
CD009185,0,3062783,0,The role of scintigraphy in urinary tract infection.,"There is controversy regarding the role of radiological imaging for urinary tract infection (UTI). The ""gold standard"" has been the intravenous pyelogram (IVP). Yet, the IVP has a very limited value with only about 25% of children with pyelonephritis demonstrating abnormalities. Ultrasound (US) has recently been advocated as a replacement for the poorly sensitive and poorly specific IVP. However, comparative studies between US and IVP indicate only an equivalent sensitivity and specificity. Cortical scintigraphy with Technetium-99m glucoheptonate (99mTc GH) or 99mTc dimercaptosuccinic acid (99mTc DMSA) has also been advocated as a means of differentiating parenchymal (pyelonephritis) from nonparenchymal (lower UTI) involvement in UTI. The clinical presentation may be misleading especially in the infant and child in whom an elevated temperature, flank pain, shaking chills, or an elevated sedimentation rate are often lacking. The clinician attempts to localize the site of infection for it has a direct bearing upon the therapy. A collecting system infection can often be eradicated with a single oral dose of an appropriate antibiotic, whereas renal parenchymal involvement requires IV therapy for an extended interval. Cortical scintigraphy can localize the site of infection with a high degree of accuracy. Recent studies report a sensitivity of 86% and specificity of 81% of pyelonephritis. This is in contrast to the IVP with a sensitivity of only 24% and US with a sensitivity of only 42%. The scintigraphic appearance of parenchymal infection of the kidney is a spectrum of minimal to gross defects reflecting the degree of histologic involvement that spans from a mild infection to frank abscess. Cortical scintigraphy can be used to monitor the evolution of scarring following infection. Cortical scintigraphy with 99mTc DMSA or 99mTc GH is the method of choice for the initial evaluation of UTI. Not only does it have a very high sensitivity and specificity for differentiating parenchymal from collecting system disease, but it also provides an accurate quantitative measurement of function and in combination with radioiodinated orthoiodohippurate renography and Lasix (furosemide; Abbott Laboratories, North Chicago) diuresis will also differentiate significant obstruction from stasis. The use of radionuclide techniques opens new vistas for the investigation of UTI. Cortical scintigraphy should become the gold standard by which other technologies, therapy, and theoretical considerations of pyelonephritis are measured."
CD009185,0,18696120,0,Unilateral multicystic dysplastic kidney: single-center experience.,"Multicystic dysplastic kidney (MCDK) is one of the most common renal abnormalities in children. The aim of our study was to evaluate the clinical course and outcome of patients with MCDK. Ninety pediatric patients with unilateral MCDK followed by the Pediatric Nephrology Department of Bakirkoy Maternity and Children's Hospital between 1990 and 2007 were included in this retrospective study. The dimercaptosuccinic acid radionuclide scan revealed no function in MCDK in all of our patients. Voiding cystourethrogram was performed in all patients. Twenty patients (22.2%) had abnormalities in the contralateral kidney. Nephrectomy was performed in 41 patients (45.5%). Twelve patients had undergone routine nephrectomy before 1996. Since then, patients have been followed up conservatively, and nephrectomy has been performed only when indicated. Indication of nephrectomy was arterial hypertension in 16 patients (23.1%), recurrent urinary tract infection (UTI) in 11 (15.9%), and severe abdominal pain in two (2.8%). Hypertension was noted within the first year of life in all patients except two. MCDK completely involuted in 39.3% within 48 months. There was no malignant transformation, proteinuria, or renal failure. In conclusion, hypertension is often noticed in infants with MCDK. Uninephrectomy leads to normalization. However, prospective studies are needed to exclude a spontaneous improvement of hypertension."
CD009185,0,15807734,0,Benign symmetric lipomatosis (Launois-Bensaude syndrome).,"A 37-year-old woman with a personal history of appendicectomy, cholecystectomy, left oophorectomy secondary to an ovarian cyst complication, nephritic colic with repeated episodes of pyelonephritis, alcoholic hepatopathy, Raynaud's phenomenon and bilateral exophthalmos showed an increase in volume in the root of the upper limbs and in the base of the neck over a period of 4 years, painful to the touch and of a soft consistency. She presented with a pseudo-athletic appearance (Fig. 1) produced by an increase in the volume at the root of the upper limbs, upper back and the back of the neck (Fig. 2). The lesions produced a pulling sensation and were associated with paresthesia, hyperesthesia, and a moderate loss of strength in both arms. A biopsy taken from the upper third of the right arm showed a diffuse proliferation of the subcutaneous adipose tissue, which appeared normal, and extended between the collagen fibers, reaching in some cases into the most superficial zones of the reticular dermis (Fig. 3). Laboratory evaluation revealed a chronic anemia, leukopenia with moderate lymphopenia, increased erythrocyte sedimentation rate, elevation of enzymes of hepatic function, decrease in total proteins, and increase in ferritin, all in the context of hepatopathy. Antinuclear antibodies and the hormonal profile were normal. Abdominal and gynecologic echography revealed a right ovarian cyst of no clinical relevance. Cranial nuclear magnetic resonance (NMR) revealed an increase in the periorbital fat responsible for bilateral exophthalmos."
CD009185,0,4546909,0,Sequential testing for headache complaints.,Abstract not available
CD009185,0,19692090,0,Editorial comment.,Abstract not available
CD009185,0,3227551,0,The diagnostic value of leukocyte indices and micro-erythrocyte sedimentation rate in neonatal infections.,"In an attempt to compare sensitivity, specificity and predictive values of newborn screening tests for sepsis, leukocyte indices derived from healthy African neonates, Manroe's published indices, micro-erythrocyte sedimentation rates (Mini-ESR) and a combination of the Mini-ESR and leukocyte indices of African neonates were applied to 32 infected infants and 20 uninfected neonates studied prospectively. The sensitivity, specificity and predictive values derived from Manroe's indices were 93%, 35% and 69.8% respectively. The corresponding values derived from the indices of African neonates were 84.4%, 95% and 96.4%. Local reference values were thus more specific and predictive. Values obtained by combining Mini-ESR with indices of the African Neonates were 100%, 85% and 94%. The Mini-ESR alone yielded a sensitivity of 96.9%, specificity of 90% and a predictive value of 94%. The mini-ESR alone may therefore be a more valuable test in the sepsis screening of the African neonate."
