CD,Misc,PMID,label,title,abstract
CD011436,0,24704366,0,Primary afferent input critical for maintaining spontaneous pain in peripheral neuropathy.,"Central sensitization after peripheral nerve injury may result in ectopic neuronal activity in the spinal cord dorsal horn, implying a potential autonomous pain-generating mechanism. This study used peripheral nerve blockade and systemic lidocaine administration, with detailed somatosensory assessment, to determine the contribution of primary afferent input in maintaining peripheral neuropathic pain. Fourteen patients with neuropathic pain (7 with unilateral foot pain due to peripheral nerve injury and 7 with bilateral pain in the feet due to distal polyneuropathy) underwent comprehensive characterization of somatosensory function by quantitative sensory testing. Patients were then administered an ultrasound-guided peripheral nerve block with lidocaine and intravenous lidocaine infusion in randomized order. The effect of these interventions on spontaneous pain intensity and on evoked cold, warm, pinprick, and brush responses was assessed at each session. All patients had sensory disturbances at baseline. The peripheral nerve block resulted in a complete abolition of ipsilateral pain within 10 min (median) in all patients, with lidocaine plasma concentrations being too low to account for a systemic effect of the drug. Intravenous lidocaine infusion reduced the spontaneous pain by 45.5% (±31.7%), and it reduced mechanical and thermal hypersensitivity in most patients who displayed such signs. However, the improvement in evoked hypersensitivity was not related to the effect of the drug on spontaneous pain intensity. This study demonstrated that regardless of the individual somatosensory phenotype and signs of central sensitization, primary afferent input is critical for maintaining neuropathic pain in peripheral nerve injury and distal polyneuropathy."
CD011436,0,28235529,0,Dexmedetomidine decreases the required amount of bupivacaine for ultrasound-guided transversus abdominis plane block in pediatrics patients: a randomized study.,The effect of dexmedetomidine on the potency of bupivacaine for transversus abdominis plane (TAP) block in pediatric patients has not been investigated.
CD011436,0,26864002,0,A randomised controlled trial of intrathecal blockade versus peripheral nerve blockade for day-case knee arthroscopy.,"We allocated 100 patients scheduled for day-case knee arthroscopy to unilateral spinal anaesthesia with 40 mg intrathecal hyperbaric prilocaine or to ultrasound-guided femoral-sciatic nerve blockade with 25 ml mepivacaine 2%, 50 participants each. The median (IQR [range]) time to walk was 285 (240-330 [160-515]) min after intrathecal anaesthesia vs 328 (280-362 [150-435]) min after peripheral nerve blockade, p = 0.007. The median (IQR [range]) time to home discharge was 310 (260-350 [160-520]) min after intrathecal anaesthesia vs 335 (290-395 [190-440]) min after peripheral nerve blockade, p = 0.016. There was no difference in time from anaesthetic preparation to readiness for surgery."
CD011436,0,19798014,0,Pediatric regional anesthesia.,"Pediatric regional anesthesia has attained wide use internationally because of its efficacy and safety; its use is supported by the existence of extensive data from the international literature underlining the safety and efficacy of this technique. Safer drugs and dedicated pediatric tools are the keys to this success. Indeed, if we compare the drugs available to pediatric anesthesiologists for use in performing a block years ago with those in use today, it can be seen that progress in this area has been tremendous. The long journey began many years ago; at that time, pediatric regional anesthesia was seen as an extravagant and useless technique, used by only a few and opposed by many detractors. Despite its well-known benefits, clinical failures can occur during the application of regional anesthetic techniques. Neurovascular anatomy is highly variable, and presently available nerve localization techniques provide little or no information regarding the anatomical spread of local anesthesia; furthermore, traditional nerve localization techniques (nerve stimulation) rely on anatomical assumptions that may be incorrect. Modern imaging techniques, such as computed tomography scanning and ultrasound, are now available for improving these procedures. The ultrasound technique is now widely applied in children and many reports confirm the efficacy and advantages of this method. In children, ultrasound guidance has been shown to improve block characteristics, resulting in shorter block performance time, higher success rates, shorter onset, longer block duration, reduction in volume of local anesthetic agents required, and better visibility of neuraxial structures. Clinical studies in children suggest that ultrasound guidance has some advantages for regional block over more traditional nerve stimulation-based techniques. However, with the exception of ilio-inguinal blocks, the advantage of ultrasound guidance over traditional with respect to safety has not been adequately demonstrated in children, since there are only a limited number of randomized control trials in children comparing ultrasound-guided peripheral nerve block with other techniques. Real-time ultrasound guidance for peripheral regional anesthesia is not a foolproof technique. New data have emerged suggesting that the novice ultrasonographer may often commit repeated errors, the two most common being failure to visualize the needle during advancement and unintentional probe movement. For this reason, the American Society of Regional Anesthesia and the European Society of Regional Anesthesia created a Joint Committee, and a document was produced ''to recommend to members and institutions the scope of practice, the teaching curriculum, and the options for implementing the medical practice of ultrasound-guided regional anesthesia services""."
CD011436,0,23587731,0,Role of transversus abdominis plane block after caesarean delivery.,The transversus abdominis plane (TAP) block is a relatively new regional anaesthesia technique that has shown analgesic benefit in abdominal and pelvic surgery. There has been recent interest in expanding this regional technique to enhance analgesia following caesarean delivery.
CD011436,0,27555128,0,"Peripheral nerve block in patients with Ehlers-Danlos syndrome, hypermobility type: a case series.","Ehlers-Danlos syndrome (EDS) is an inherited disease characterized by defects in various collagens or their post translational modification, with an incidence estimated at 1 in 5000. Performance of peripheral nerve block in patients with EDS is controversial, due to easy bruising and hematoma formation after injections as well as reports of reduced block efficacy. The objective of this study was to review the charts of EDS patients who had received peripheral nerve block for any evidence of complications or reduced efficacy."
CD011436,0,26164309,0,Ultrasound-guided thoracic paravertebral block catheter experience in 2 neonates.,The study objective is to describe our experience with placement and management of thoracic paravertebral block catheters in 2 neonates. The design is retrospective chart review of 2 consecutive newborns undergoing repair of tracheoesophageal fistula. Ultrasound-guided oblique intercostal approach for catheter placement and infusions of dilute ropivicaine for 4-5 days. The measurements are postoperative narcotics and sedatives administered. The main results are neither infant required continuous infusions of sedatives or narcotics. Thoracic paravertebral block catheter infusions for neonatal thoracotomy and chest tube placement may eliminate the need for continuous narcotic infusions and may avoid the need for narcotic and benzodiazepine taper or weaning.
CD011436,0,24126691,0,Beyond the caudal: truncal blocks an alternative option for analgesia in pediatric surgical patients.,"To discuss and compare the more commonly used truncal blocks with neuraxial techniques in children undergoing a variety of thoracic, abdominal and urological procedures."
CD011436,0,24172670,0,A retrospective review of femoral nerve block for postoperative analgesia after knee surgery in the pediatric population.,To investigate the outcomes of pediatric patients receiving a femoral nerve block (FNB) in addition to general anesthesia for arthroscopic knee surgery compared with those receiving general anesthesia alone.
CD011436,0,25255663,0,[The trends of ultrasound-guided neuraxial block].,"Ultrasound-guided neuraxial block has provided safe and accurate analgesia. Although the classic anatomical landmark technique is still standard for completing epidural or subarachnoid puncture, it is difficult to identify the anatomical structure in some cases such as pregnant women, obese patients and patients with spinal deformity. Preparatory ultrasound scanning enables to identify the midline and determine the point of insertion, which reduces the number of puncture attempts and failure rate of procedure. Moreover, there are reports about the efficacy of ultrasound guidance in children. Usually, neuraxial block for children is performed under general anesthesia which has some risk for nerve injury and inadequate catheterization. Visualization of epidural and subarachnoid space facilitates an appropriate insertion. Additionally, the utility of ultrasound-guided lumbar puncture has also been reported in emergency department. Cerebrospinal puncture is an important procedure for diagnosis of some critical conditions such as subarachnoid hemorrhage and central nervous system infections. Ultrasound imaging contributes to smooth procedure and fewer complications. This review summarizes the basic ultrasound-guided technique for expected difficult neuraxial block patients, presenting recent findings."
