CD,Misc,PMID,label,title,abstract
CD010019,0,28193282,0,Preoperative embolization in patients with metastatic spinal cord compression: mandatory or optional?,"The contribution of preoperative embolization in reducing intraoperative blood loss and its clinical importance are unclear. So, we aimed to compare the perioperative clinical outcomes based on whether preoperative embolization was performed and assess the role and safety of preoperative embolization in metastatic spinal cord compression (MSCC) patients."
CD010019,0,27871515,0,Perioperative antiplatelet therapy and cardiovascular outcomes in patients undergoing joint and spine surgery.,"Perioperative thrombotic complications after orthopedic surgery are associated with significant morbidity and mortality. The use of aspirin to reduce perioperative cardiovascular complications in certain high-risk cohorts remains controversial. Few studies have addressed aspirin use, bleeding, and cardiovascular outcomes among high-risk patients undergoing joint and spine surgery."
CD010019,0,27636933,0,[Role of polymorphic markers for the genes of hemostasis and platelet receptors in liver fibrosis progression in patients with chronic hepatitis C].,to estimate the clinical and prognostic value of the carriage of different allele variants of the gene polymorphisms of the coagulation system and platelet receptors in the progression of liver fibrosis (LF) in patient with chronic hepatitis C (CHC).
CD010019,0,28374695,0,[Study cytoflavin dose-dependent effect in the treatment of acute ischemic stroke].,To compare the efficacy of cytoflavin in doses of 10 and 20 ml/day in the complex pharmacological therapy of patients with acute ischemic stroke.
CD010019,0,27118224,0,Comparison of Medication Adherence and Treatment Persistence between New Oral Anticoagulant and Warfarin among Patients.,This study aimed to compare medication adherence and treatment persistence of patients on warfarin versus rivaroxaban in Singapore. A secondary objective was to identify significant covariates influencing adherence.
CD010019,0,28175976,0,Efficacy of Preoperative Transcatheter Arterial Embolization for Nasopharyngeal Angiofibroma: A Comparative Study.,This study aimed to retrospectively evaluate the efficacy and safety of preoperative transcatheter arterial embolization (pTAE) for treating nasopharyngeal angiofibroma (NPAF).
CD010019,0,26948766,0,Warfarin Anticoagulation and Spontaneous Pectoral Haematomas.,"Warfarin is the oldest and most commonly used anticoagulant in the outpatient setting. Major bleeding events remain as the most life threatening complication of this medication. Bleeding into enclosed structures and body cavities can be fatal in acute scenarios or cause continuous exsanguination if left unnoticed. Pectoral haematomas are an unusual presentation of bleeding diathesis, and are also seldom reported in the literature. We present three cases of patients with development of spontaneous pectoral haematoma during therapy with warfarin alone or with heparin bridging in the treatment of atrial fibrillation and thromboembolism."
CD010019,0,29092982,0,Multiple boluses of intravenous tranexamic acid to reduce hidden blood loss and the inflammatory response following enhanced-recovery primary total hip arthroplasty: a randomised clinical trial.,The aim of this study was to examine the efficacy and safety of multiple boluses of intravenous (IV) tranexamic acid (TXA) on the hidden blood loss (HBL) and inflammatory response following primary total hip arthroplasty (THA).
CD010019,0,28261848,0,"Impact of physical activity on patient self-reported outcomes of lifelong premature ejaculation patients: Results of a prospective, randomised, sham-controlled trial.","Previous studies have investigated whether physical activity increases serotonin hormone levels. Serotonin receptor dysfunction is one of the frequently accused factors of premature ejaculation (PE). Nevertheless, no studies up to date have demonstrated that the association between physical activity and premature ejaculation. We aimed to investigate the relationship between physical activity and PE and determine whether moderate physical activity might delay ejaculation time or be an alternative treatment for PE. A total of 105 patients diagnosed with PE were enrolled in this study. Of the patients, 35 were treated with dapoxetine, (30 mg) on demand (Group 1), 35 performed moderate physical activities (Group 2), and 35 performed minimal physical activity (Group 3-sham). Demographic characteristics, metabolic equivalents (MET), premature ejaculation diagnostic tool (PEDT) and intravaginal ejaculatory latency time (IELT) were recorded. There were no significant differences among three groups in terms of age, BMI, MET, PEDT or IELT before treatment. At the end of the study, there was significant decrease in PEDT scores, and increase in IELT in groups 1 and 2 as compared to Group 3. In conclusion, a moderate physical activity longer than 30 min at least 5 times a week leads to ejaculation delay, and appears as an alternative to dapoxetine on demand for the treatment of PE."
CD010019,0,28421779,0,Oral glutamine reduces myocardial damage after coronary revascularization under cardiopulmonary bypass. A randomized clinical trial.,Glutamine is the most abundant free amino acid in the body. It modulates immune cell function and is an important energy substrate for cells in critically ill patients. Reduction of injury cardiac markers had been observed in patients receiving intravenous glutamine and in a pilot study with oral glutamine. The aim of this study was to analyze the effect of preoperative oral supplementation of glutamine on postoperative serum levels of cardiac injury markers.
