CD,Misc,PMID,label,title,abstract
CD010023,0,10598849,0,MR imaging in suspected acute trauma of wrist bones.,The purpose of this study was to evaluate the findings of MR imaging compared to plain radiography in acute wrist trauma.
CD010023,0,1618419,0,[Computerized tomography of the hand with high resolution technique].,"The results of 175 high-resolution computed tomography (CT) scans of the hand and wrist are analysed and compared to the results of conventional radiographs. Advantages of the procedure can be demonstrated when assessing pathological changes within the complex three-dimensional structure of the hand and wrist, and in the analysis of articular surfaces. In some cases, fractures and dislocations of the distal radioulnar joint and the carpal bones were missed in conventional radiographs. In cases of scaphoid fracture and nonunion, CT scans give valuable additional information surpassing the possibilities of conventional radiographs. For instance, bone healing after bone grafting can be better evaluated with a CT scan. Furthermore, preoperative planning is simplified, when tumors and cysts of the carpal bones can be located precisely using computed tomography."
CD010023,0,7044578,0,[Current considerations on the fracture of the carpal scaphoid].,Abstract not available
CD010023,0,1729671,0,Scaphoid fractures.,"Scaphoid fractures are often a difficult management problem, most typically affecting young men in their most active and productive years. A systematic approach to diagnosis and treatment can decrease the risk of management error and morbidity."
CD010023,0,10068010,0,Patterns of healing of scaphoid fractures. The importance of vascularity.,We studied 45 patients with 46 fractures of the scaphoid who presented sequentially over a period of 21 months. MRI enabled us to relate the pattern of the fracture to the blood supply of the scaphoid. Serial MRI studies of the four main patterns showed that each followed a constant sequence during healing and failure to progress normally predicted nonunion.
CD010023,0,20575885,0,Review of imaging of scaphoid fractures.,"Scaphoid fractures are the most common fractures of the carpus, accounting for 79% of all carpal fractures. Early diagnosis of scaphoid fractures is imperative owing to potential complications following the fracture, including non-union, avascular necrosis, carpal instability and osteoarthritis. Plain radiography remains the initial imaging modality to assess scaphoid fractures. Magnetic resonance imaging (MRI) is excellent in the detection of clinically suspected, but initially radiographically negative, scaphoid fractures. Cost-effectiveness analysis studies have demonstrated MRI is effective in this setting. Gadolinium enhanced MRI has been shown to be superior to unenhanced MRI in the detection of avascular necrosis. Computerized tomography scan is the preferred modality to assess the intricacies of scaphoid fracture, including fracture location and deformity, as well as union status. This review paper explores the recent advances in imaging of the scaphoid, with reference also to avascular necrosis and non-union following a scaphoid fracture."
CD010023,0,1549659,0,CT of the wrist: a tailored approach.,Abstract not available
CD010023,0,12027494,0,"MRI susceptibility artefacts related to scaphoid screws: the effect of screw type, screw orientation and imaging parameters.","Metal implants produce susceptibility artefacts in magnetic resonance imaging. We have explored the effects of scaphoid screw characteristics and orientation on MR susceptibility artefact. Titanium alloy, smallness and longitudinal alignment with the z-axis of the main magnetic field reduce the size of the susceptibility artefact."
CD010023,0,11089184,0,Diagnostic imaging for fracture of the hook of the hamate.,"We experienced 16 patients with a fracture of the hook of the hamate. The routine posteroanterior view raised the suspicion of fracture in four of 13 patients (31%), the carpal tunnel view showed the actual fractures in six of 14 patients (43%), and the supine oblique radiographic view of the wrist showed fractures in eight of ten patients (80%). Computed tomography corroborated the fracture in all eight patients (100%). Computerized tomography proved most useful for accurate diagnosis of fracture of the hook of the hamate."
CD010023,0,11089185,0,Cystic lesion in carpal bone.,"Six cases of symptomatic cystic lesions of carpal bones which underwent operative treatment were reviewed. Definite diagnosis, etiology and treatment were also discussed. The lesions occurred in the scaphoid, lunate, capitate and triquetrum, and were multiple lesions in four of the six cases. Juxta-articular bone cyst was diagnosed in three cases: intraosseous cavity surrounded by fibrous membrane containing gelatinous material, and ""bone cyst-like pathologic change"" in three cases which contained fibrous connective tissue resembled the thick inner wall of juxta-articular bone cyst histologically. They were treated by curettage and cancellous bone grafting; the outcomes were favourable without complication. It is suggested that the minor trauma resulting from the carpal loading serves as a basis for intraosseous lesion, which initiates intramedullary metaplasia followed by fibrous connective tissue proliferation with/without mucin secretion, and forms cystic cavity."
CD010023,0,17354814,0,Ultrasound-guided percutaneous scaphoid pinning: operator variability and comparison with traditional fluoroscopic procedure.,"This paper reports on pilot laboratory experiments with a recently proposed surgical procedure for percutaneous screw insertion into fractured scaphoid bones using ultrasound guidance. The experiments were intended to determine the operator variability of the procedure and its performance in comparison with a traditional pinning procedure using fluoroscopy. In the proposed procedure, a three-dimensional surface model is created from pre-operative computed tomography images and intra-operatively registered to the patient using ultrasound images. A graphical interface that communicates with an optical camera tracking the surgical tools, guides the surgeon during the procedure in real time. The results of the experiments revealed non-significant differences between operators for the error in the entry location of the drill hole (p=0.90); however, significant differences for the exit location (p<0.05). Comparison with the traditional pinning procedure shows that the outcome of the recently proposed procedure appears to be more consistent."
CD010023,0,17610183,0,"[Scaphoid fractures: diagnosis, surgical approach, and complications].",Abstract not available
CD010023,0,15621921,0,Multiple carpometacarpal dislocations and an ipsilateral scapho-trapezium-trapezoid fracture-dislocation: a rare pattern of injury.,We report a rare case of simultaneous dorsal dislocation of 4 ulnar carpometacarpal joints and dorsoradial dislocation of the trapezium with an associated fracture of the scaphoid tuberosity. The injuries were diagnosed early and treated successfully with closed reduction and transfixation using Kirschner wires. The functional results were excellent at 17-month follow-up.
CD010023,0,21957277,0,Navicular stress reactions in runners: a review of evaluation and management of a competitive athlete.,Navicular stress injuries in athletes can be devastating. Clinical findings are frequently nonspecific until significant progression of the abnormality has occurred. The use of diagnostic imaging techniques early in the discovery period increases the likelihood of establishing an immediate diagnosis and avoids frank fracture of the navicular bone. Delayed diagnosis of navicular stress injuries in athletes can cause dire consequences. The physician must be aware of the injury in establishing a high index of clinical suspicion. The timing and sequencing of diagnostic imaging studies is essential in establishing a diagnosis to manage the patient and minimize time away from competition. This case study examines the history and management of an elite high school track athlete who sustained a navicular stress injury. The timing and use of diagnostic imaging studies is reviewed.
CD010023,0,9646707,0,[Classification of distal radius fractures--comparison of spiral CT with conventional roentgen image].,Abstract not available
CD010023,0,20698466,0,Navicular stress fracture in high-performing twin brothers: a case report.,"Navicular stress fractures mainly occur in sprinting and push-off athletes. Numerous predisposing factors have been implicated in their development. Within a six-week interval in the summer of 2009, twin brothers, both elite track and field athletes, presented to us with medial foot pain. Plain radiographs were negative but a radioisotope bone scan and CT scan revealed an incomplete navicular fracture in both of them. The fracture was typically located in the proximal dorsal cortex of the central portion of the navicular bone. The presence of such a stress fracture in high performing, monozygotic twins, has never been described. As extrinsic and intrinsic risk factors, their comparability of mechanical stresses and kinematics as well as a genetic predisposition can be put forward. This case report suggests that a complex interaction between mechanical and genetic risk factors exists in the development of navicular stress fractures."
CD010023,0,8142175,0,"[Post-traumatic pain in the wrist, a diagnostic challenge].","Hyperextension of the wrist may induce underestimated intrinsic and extrinsic ligamentous tears. Undetected scaphoid fractures show the importance of accurate primary diagnostic. Evaluation of the anatomic and functional integrity of the ligaments of the wrist remains challenging. It requires great experience, but in any case, radiology remains the basic diagnostic tool used by both the general practitioner and the specialist. Only the use of reproducible imaging techniques will allow for comparison between healthy and pathological side as well as for follow-up. Every one should master and use standardized techniques as described in this paper. The costs bound to appropriate imaging techniques are certainly lower than the consequences of misdiagnosed ligamentous damage or carpal bone fractures. Furthermore, standardized techniques will avoid repeating radiological sessions."
CD010023,0,11810614,0,Radiologic evaluation of the ulnar styloid.,"The ulnar styloid (US) architecture was examined radiologically and directly by dissection in 13 cadaver wrists to examine a potential relationship between US shape and US abutment syndrome and to determine an optimal radiographic view that could be used to detect US fractures. A higher incidence of US abutment syndrome in the radially deviated US type was observed by dissection. Radiographs taken at varying shoulder abduction angles suggested that the base of the US and ulnar head are not round. To best evaluate the fovea and the US for possible US fractures, radiographs should be taken with the glenohumeral joint abducted 45 degrees, the elbow flexed 90 degrees, the forearm in neutral rotation, and the x-ray beam directed through the wrist perpendicular to the floor."
CD010023,0,17993436,0,Dorsoradial avulsion of the triangular fibrocartilage complex with an avulsion fracture of the sigmoid notch of the radius.,We report two extremely rare cases of dorsal radial avulsion injury of the triangular fibrocartilage complex accompanied by an avulsion fracture of the sigmoid notch of the radius. Anatomical reduction of the bone fragment in conjunction with reattachment of the dorsal portion of the radioulnar ligament to the radial sigmoid notch were necessary to restore stability of the distal radioulnar joint and tension of the triangular fibrocartilage proper.
