CD,Misc,PMID,label,title,abstract
CD008759,0,8259482,0,[Hepatosplenic schistosomiasis: case report and clinical review].,"Although seen rarely in Switzerland, schistosomiasis is a parasitosis affecting 200 to 250 million people round the world, mainly in tropical and subtropical regions of Africa, Asia, Central and South America. Depending on the parasitic species, the ureters and the bladder (S. haematobium) or the intestine and the liver (S. mansoni, S. japonicum, S. mekongi) are primarily involved. Other organs may be affected (lung, kidneys and central nervous system). Hepatosplenic schistosomiasis represents a special form of chronic infection by S. mansoni, S. japonicum or S. mekongi predominantly occurring in adolescents heavily and repeatedly infected during childhood, together with an additional genetic predisposition for the disease. Hepatosplenic schistosomiasis on a worldwide scale is one of the most prevalent causes of portal hypertension in man. We describe a 33-year-old Portuguese female with mansonian hepatosplenic schistosomiasis 12 years after leaving Africa, who had hepatosplenomegaly, portal hypertension, esophageal varices and hypersplenism. Splenomegaly and slight anemia had been known for years without prompting further work-up. Two months before diagnosis she had been delivered of a normal child after pregnancy without portal-hypertensive complications, namely esophageal hemorrhage. Because of placenta accreta, however, erythrocyte transfusion had been performed after delivery and was possibly responsible for hepatitis C found later on. Pathophysiology, clinical findings and therapy of the disease are discussed."
CD008759,0,1086939,0,[Subcutaneous transposition of the spleen: an experimental and clinical study (author's transl)].,"The growing scepticism about the use of portocaval anastomosis operations to prevent renewed bleeding of esophageal varices has led to the testing of new methods. This report describes subcutaneous transposition of the resected spleen in normal experimental animals with the Vena porta constricted with Ameroid rings and liver cirrhosis induced by DMNA. The report also covers 9 patients operated on from 1972 to 1973 with subcutaneous transposition of the spleen. A 77-year-old woman died postoperatively, one patient died after 2 years 4 months, and one had slight bleeding. All the other patients are alive 2-4 years after the operation, with no signs of renewed bleeding. The advantage of subcutaneous transposition of the spleen is that it eliminates hypersplenism."
CD008759,0,20642964,0,Correlation of thrombocytopenia with grading of esophageal varices in chronic liver disease patients.,To determine the severity of thrombocytopenia in different grades of esophageal varices.
CD008759,0,4048559,0,[Value of splenic embolization in patients with hypersplenism].,"The authors describe the importance of embolization of the splenic artery by means of Gianturco coils in splenomegalic portal hypertension. They propose their first experience of six cases and the good results on the basis of clinical parameters, of bleeding of esophageal varices, of hematological values. They also show the influence of this method on hemodynamic, metabolic, and respiratory parameters, altered in cirrhotic patients."
CD008759,0,20193352,0,[Clinical manifestations and radiological features of hepatopulmonary syndrome.].,To investigate the clinical and radiological features of hepatopulmonary syndrome (HPS).
CD008759,0,20082713,0,Anticoagulant therapy for nodular regenerative hyperplasia in a HIV-infected patient.,"Nodular regenerative hyperplasia (NRH) has been recently recognized as an emergent cause of liver disease in HIV-infected patients. NRH may cause non-cirrhotic portal hypertension with potentially severe consequences such as refractory ascites, variceal bleeding and hypersplenism. Obliteration of the small intrahepatic portal veins in association with prothrombotic disorders linked to HIV infection itself or anti-retroviral therapy seem to be the causes of NRH and thus the term HIV-associated obliterative portopathy has been proposed."
CD008759,0,14139897,0,PSEUDOTUMORAL GASTRIC VARICES.,Abstract not available
CD008759,0,22372805,0,Hepatoportal sclerosis clinical different evolutionary stages: presentation of 3 cases and literature review.,"Hepatoportal sclerosis (HPS) is characterized by presinusoidal intrahepatic portal hypertension associated with splenomegaly and anemia in patients with non-cirrhotic liver. Liver biopsy is essential, especially to rule out other processes. Being a disease of unknown etiology, the majority of cases have been described in eastern countries. However, it may be an underdiagnosed disease in the West. Symptoms are related to portal hypertension and the clinical spectrum is wide, ranging from anemia with normal liver function tests to bleeding due to esophageal varices. Treatment is directed to the complications and the prognosis is better than in patients with cirrhosis.We report three cases of HPS presenting at different clinical stages and the findings of liver biopsies, the clinical outcomes and a review of scientific literature."
CD008759,0,2359944,0,"[Portal hypertension in cirrhoses: mechanisms, symptomatology and complications].","Cirrhosis is the most common cause of portal hypertension. This disease creates an intrahepatic block, principally by reducing the volume of sinusoids. Clinically, portal hypertension in cirrhosis is characterized by spleen enlargement, collateral venous circulation and the presence of oesophageal or gastric varices; these signs are frequent but not constant. Ultrasonography is used in the evaluation of all patients with portal hypertension. Beside the presence of oesophageal varices at fibroscopy, it is the best morphological exploration method to visualize portal hypertension. Portal hypertension may be complicated by haemorrhages due to rupture of the oesophageal varices and by ascites or encephalopathy, the latter two complications occurring when liver cell degeneration is associated with portal hypertension."
CD008759,0,25083978,0,Critical illness-related corticosteroid insufficiency in cirrhotic patients with acute gastroesophageal variceal bleeding: risk factors and association with outcome*.,"Critical illness-related corticosteroid insufficiency can adversely influence the prognosis of critically ill patients. However, its impact on the outcomes of patients with cirrhosis and acute gastroesophageal variceal bleeding remains unknown. We evaluated adrenal function using short corticotropin stimulation test in patients with cirrhosis and gastroesophageal variceal bleeding. The main outcomes analyzed were 5-day treatment failure and 6-week mortality."
