CD,Misc,PMID,label,title,abstract
CD012521,0,8285845,0,Coming out and AIDS-related high-risk sexual behavior.,"How the withdrawal of social support associated with the coming out of gay men influences AIDS-related sexual risk-taking among Flemish (Belgian) gay men is analyzed. Recruited via key persons, the 379 gay men in this nonclinical cohort completed a lengthy, computerized questionnaire dealing with diverse aspects of gay life and culture. Independent variables include demographic characteristics, AIDS knowledge, coming-out histories, six social support dimensions, and personal resources. The dependent variables were insertive and receptive anal intercourse with and without a condom. Stepwise regression explained, respectively, 41.2, 38.4, 18.4, and 14.2% of the variance. Absence of appraisal (the view that others approve of the way one does things or feels about things) led to higher frequencies of insertive anal sex (both with and without a condom). The experience of emotional conflict lowered the use of condoms by the insertive partner in anal intercourse. Disapproval by significant others of being gay also led to higher levels of receptive anal intercourse without a condom. Subjects with a high belief in mastery had higher frequencies of risk-taking, suggesting that the combination of the experience of negative reactions and high mastery lead to greater involvement in risky sexual behavior. Findings are interpreted within the theoretical framework of the coming-out process and gay identity formation."
CD012521,0,10619691,0,"Social networks, ideation, and contraceptive behavior in Bangladesh: a longitudinal analysis.","Longitudinal survey data from a panel of married women in Bangladesh is used to estimate the impact of a social network approach to family planning field worker communication and to test a theoretical model of behavior change that explains why women adopt modern contraceptives. Government field workers were trained to organize group discussions with women in the homes of opinion leaders located at central points in each village's social network. A set of intervening variables, referred to collectively as 'ideation', are derived from diffusion of innovation and social network theory to explain how the social network approach affects contraceptive behavior. The rate of increase in modern contraceptive use was found to be five times greater among women in the social network approach than among women who were visited by field workers at home. The impact of the social network approach on modern contraceptive use was almost double that of conventional field worker visits after controlling for the effects of prior contraceptive use and intention, prior home visits, and selected socio-demographic characteristics. Both approaches had the same degree of impact on ideation. The results confirm the influence of ideation on fertility change and suggest that family planning programs would benefit from training field workers to use a social network approach."
CD012521,0,26271813,0,Young Men's Social Network Characteristics and Associations with Sexual Partnership Concurrency in Tanzania.,"Social network influence on young people's sexual behavior is understudied in sub-Saharan Africa. Previous research identified networks of mostly young men in Dar es Salaam who socialize in ""camps"". This study describes network characteristics within camps and their relationship to young men's concurrent sexual partnerships. We conducted surveys with a nearly complete census of ten camp networks (490 men and 160 women). Surveys included name generators to identify camp-based networks. Fifty seven percent of sexually active men (n = 471) reported past year concurrency, measured using the UNAIDS method. In a multivariable model, men's individual concurrency was associated with being a member of a closer knit camp in which concurrency was the normative behavior. Younger men who had older members in their networks were more likely to engage in concurrency. Respondent concurrency was also associated with inequitable personal gender norms. Our findings suggest strategies for leveraging social networks for HIV prevention among young men."
CD012521,0,27697868,0,Comparing the effectiveness of a crowdsourced video and a social marketing video in promoting condom use among Chinese men who have sex with men: a study protocol.,"Crowdsourcing has been used to spur innovation and increase community engagement in public health programmes. Crowdsourcing is the process of giving individual tasks to a large group, often involving open contests and enabled through multisectoral partnerships. Here we describe one crowdsourced video intervention in which a video promoting condom use is produced through an open contest. The aim of this study is to determine whether a crowdsourced intervention is as effective as a social marketing intervention in promoting condom use among high-risk men who have sex with men (MSM) and transgender male-to-female (TG) in China."
CD012521,0,12178155,0,"Empirical assessments of social networks, fertility and family planning programs: nonlinearities and their implications.","Empirical studies of the diffusion of modern methods of family planning have increasingly incorporated social interaction within nonlinear models such as logits. But they have not considered the full implications of these nonlinear specifications. This paper considers the implications of using nonlinear models in empirical analyses of the impact of family programs, modulated by social interaction, on reproductive behavior. Three implications of nonlinear models, in comparison with linear models, are developed. 1) With nonlinear models, there may be both low and high contraceptive-use equilibria (i.e., the ultimate level of use of modern family planning that a population can be expected to reach after the effects of a sustained change in a family planning program have worked through the population) rather than just one equilibrium as in linear models. If there are multiple equilibria, then one striking and important result is that a transitory large program effort may move a community from sustained low- to high-level contraceptive use. 2) With nonlinear models, the extent to which a social interaction multiplies program efforts depends on whether the community is at a low or high level of contraceptive use rather than being independent of the level of contraceptive use as in linear models. 3) With nonlinear models, intensified social interaction can retard or enhance the diffusion of family planning, in contrast to only enhancing diffusion as within linear models. To clarify these implications, for comparison a simple and more transparent linear model is also discussed. Illustrative estimates are presented of simple linear and nonlinear models for rural Kenya that demonstrate that some of these effects may be considerable."
CD012521,0,4081975,0,"Women and abortion: attitudes, social networks, decision-making.","The results of a study of 517 women seeking abortion are presented regarding attitudes about abortion in general, feelings about the specific decision to have an abortion and the social networks utilized in the decision-making process. Areas of potential conflict related to decision-making are identified along with the implications for social work practice."
CD012521,0,12476258,0,Effective targeted and community HIV/STD prevention programs.,"Community interventions and interventions targeting specific groups at risk of STDs/HIV have demonstrated significant impacts on sexual behavior, particularly condom use and safer sex. The scientific evidence suggests the factors that make these interventions particularly effective include the establishment of community, including business and CBO partnerships; maintainance of the intervention post-research funding; and buy-in by the community or target group. The modification of risky normative beliefs through the use of opinion leaders and role models, and through intervention delivery by peer educators, is an important facet of such interventions. Interventions delivered by health professionals, absent a community base, appear to be unsuccessful. Where cultures or subcultures are targeted, the close involvement of such groups in the design and delivery of messages is critical to their success. Diffusion of interventions through existing social networks further extends the intervention into the community and acts to reinforce and maintain changes in peer norms toward safer sexual behavior. The available data confirm that community or medical infrastructure-based interventions are effective in changing sexual behavior and can reach a wider range of the population than face-to-face programs if they incorporate peer educators as role models in modifying norms, and if diffusion of the intervention is integral to the design."
CD012521,0,10184747,0,Adolescent sexual networking and HIV transmission in rural Uganda.,"Information on 861 adolescents shows that in 1991 36 per cent reported having been sexually active in the previous 12 months, but only 6.2 per cent had ever used a condom (11% males, 2.4% females). The HIV infection rate was 5.9 per cent overall, 0.8 per cent in males and 9.9 per cent in females. The proportion sexually active and the rate of HIV infection rise with age. The annual incidence of HIV infection was 2.0 per 100 person-years of follow-up among all adolescents, 0.8 in males and 3.0 in females. The annual mortality rate among HIV-negative adolescents was 0.37 per cent versus 3.92 per cent among the HIV-positive adolescents, a rate ratio of 10.6. Sexual network data were collected on 389 adolescents aged 15-19 years of whom 55 per cent were sexually active. The median age of first sexual intercourse was 15 years in either sex. The 214 adolescents reported 339 sexual relationships of which 38.5 per cent were with spouses, 36 per cent with boy or girl friends and 21 per cent with 'friends'. There were 52 concurrent sexual relationships reported by 35 adolescents. Males report higher rates of concurrent sexual relationships than females. The sexual partners of boys were mainly younger students and housemaids while the girls' partners were mainly older traders and salaried workers. Adolescents in this community report high rates of sexual activity and have complex sexual networks. They probably are important in the dynamics of HIV infection."
CD012521,0,23782243,0,"Contextual influences on condom use among men who have sex with men in India: subjectivities, practices and risks.","Quantitative studies among men who have sex with men in India have shown high levels of unprotected anal sex. However, there is little information about the contexts in which such men may not use condoms. Relevant information on these contexts can assist in designing HIV prevention programmes to remove barriers to consistent condom use. As part of a larger study on sexual and social networks, we explored the contexts in which men who have sex with men did not use condoms, with a focus on personal, interpersonal and structural levels of experience. Data indicate the importance of understanding the different contexts that lead to unprotected sex but also reveal that the concept 'context' itself as a complex variable to consider in research of this kind, as research subjects interpret their social worlds and sexual risks in subtle and varied ways. Based on this viewpoint we make recommendations regarding HIV prevention."
CD012521,0,26400079,0,Marijuana Use as a Sex-Drug is Associated with HIV Risk Among Black MSM and Their Network.,"Black men who have sex with men (BMSM) are highest risk for HIV seroconversion in the United States. Little attention has been paid to marijuana use among BMSM and potential for HIV risk. A sample of 202 BMSM was generated through respondent driven sampling. The relationship between differential marijuana use and both HIV risk behavior and social network factors were examined using weighted logistic regression. Of the BMSM in this sample 60.4 % use marijuana in general and 20.8 % use marijuana as sex-drug. General marijuana use was significantly associated with participation in group sex (AOR 3.50; 95 % CI 1.10-11.10) while marijuana use as a sex drug was significantly associated with both participation in condomless sex (AOR 2.86; 95% CI 1.07-7.67) and group sex (AOR 3.39; 95% CI 1.03-11.22). Respondents with a moderate or high perception of network members who use marijuana were more likely to use marijuana both in general and as a sex-drug. Network member marijuana use, while not associated with risk behaviors, is associated with individual marijuana use and individual marijuana use in the context of sex is associated with risk practices. Targeting interventions towards individuals and their respective networks that use marijuana as a sex drug may reduce HIV risk."
