CD,Misc,PMID,label,title,abstract
CD010775,0,20679642,0,Validity of the MoCA and MMSE in the detection of MCI and dementia in Parkinson disease.,Abstract not available
CD010775,0,5920498,0,"Nutritional status of people in isolated areas of Puerto Rico. Survey of Barrio Naranjo, Moca, Puerto Rico.",Abstract not available
CD010775,0,20878991,0,A recommended scale for cognitive screening in clinical trials of Parkinson's disease.,"Cognitive impairment is common in Parkinson's disease (PD). There is a critical need for a brief, standard cognitive screening measure for use in PD trials whose primary focus is not on cognition. The Parkinson Study Group (PSG) Cognitive/Psychiatric Working Group formed a Task Force to make recommendations for a cognitive scale that could screen for dementia and mild cognitive impairment in clinical trials of PD where cognition is not the primary outcome. This Task Force conducted a systematic literature search for cognitive assessments previously used in a PD population. Scales were then evaluated for their appropriateness to screen for cognitive deficits in clinical trials, including brief administration time (<15 minutes), assessment of the major cognitive domains, and potential to detect subtle cognitive impairment in PD. Five scales of global cognition met the predetermined screening criteria and were considered for review. Based on the Task Force's evaluation criteria the Montreal Cognitive Assessment (MoCA), appeared to be the most suitable measure. This Task Force recommends consideration of the MoCA as a minimum cognitive screening measure in clinical trials of PD where cognitive performance is not the primary outcome measure. The MoCA still requires further study of its diagnostic utility in PD populations but appears to be the most appropriate measure among the currently available brief cognitive assessments. Widespread adoption of a single instrument such as the MoCA in clinical trials can improve comparability between research studies on PD."
CD010775,0,18346324,0,[The application of Montreal cognitive assessment in urban Chinese residents of Beijing].,To study the distribution of Montreal cognitive assessment (MoCA) scores in terms of age and educational level in Chinese residents aged 50 years and over and to offer a benchmark for a cutoff score.
CD010775,0,12793731,0,Modeling the response of thermoluminescence detectors exposed to low- and high-LET radiation fields.,"Lithium fluoride thermoluminescence (TL) detectors, with different Li composition (Li-6 and Li-7) and various activators (LiF:Mg,Ti, LiF:Mg,Cu,P), are widely used for dosimetry in space. The primary radiation field in space is composed of fast electrons, protons and heavy charged particles (HCP). By its interaction with the structures of the spacecraft, this field may be modified inside the crew cabin. Therefore, calibration of TL detectors against a dose of gamma-rays is not sufficient for relating the TL readout to absorbed dose or to quantities relevant in radiation protection, without suitable correction. We introduce and calculate the detection efficiency, eta, relative to gamma-ray dose, of lithium fluoride detectors after proton and heavy charged particle (HCP) irradiation. We calculate eta for MCP-N (LiF:Mg,Cu,P) and for MTS-N (LiF:Mg,Ti) using microdosimetric models. The microdosimetric distributions used in these models (for HCP of charges between Z=1 to Z=8 and in the energy range between 0.3 MeV/amu and 20 MeV/amu) are calculated using an analytical model, based on the results of Monte Carlo simulated charged particle tracks using the MOCA-14 code. The ratio etaMCP-N/etaMTS-N for protons of stopping power (in water) below 10 keV/microm lies in the range between 0.65 and 1.0 and for HCP with Z>1--between 0.3 and 0.6. The stopping power of the particle is found not to be a unique parameter to scale the response of TL detectors. The combination of response of LiF:Mg,Cu,P and LiF:Mg,Cu,P detectors can be more suitable for a dose correction in space radiation fields."
CD010775,0,9805393,0,A model for the catabolism of rhizopine in Rhizobium leguminosarum involves a ferredoxin oxygenase complex and the inositol degradative pathway.,"Rhizopines are nodule-specific compounds that confer an intraspecies competitive nodulation advantage to strains that can catabolize them. The rhizopine (3-O-methyl-scyllo-inosamine, 3-O-MSI) catabolic moc gene cluster mocCABRDE(F) in Rhizobium leguminosarum bv. viciae strain 1a is located on the Sym plasmid. MocCABR are homologous to the mocCABR gene products from Sinorhizobium meliloti. MocD and MocE contain motifs corresponding to a TOL-like oxygenase and a [2Fe-2S] Rieske-like ferredoxin, respectively. The mocF gene encodes a ferredoxin reductase that would complete the oxygenase system, but is not essential for rhizopine catabolism. We propose a rhizopine catabolic model whereby MocB transports rhizopine into the cell and MocDE and MocF (or a similar protein elsewhere in the genome), under the regulation of MocR, act in concert to form a ferredoxin oxygenase system that demethylates 3-O-MSI to form scyllo-inosamine (SI). MocA, an NAD(H)-dependent dehydrogenase, and MocC continue the catabolic process. Compounds formed then enter the inositol catabolic pathway."
CD010775,0,512554,0,Determination of the tumorigenic potential of methylene-bis-orthochloroaniline.,"Methylene-bis-orthochloroaniline (MOCA) induced a wide spectrum of neoplasms in male rats fed either a protein-adequate (27 percent casein) or a protein-deficient (8 percent casein) diet. The concentrations of MOCA used were 125, 250, 500 and 1000 ppm. Increasing doses of MOCA in either diet resulted in decreased survival times. MOCA induced pulmonary adenomas, adenocarcinomas, mammary gland adenocarcinomas, Zymbal gland carcinomas, hepatocellular carcinomas, and hemangiosarcomas. In both diet groups the lungs were the most sensitive organs to the induction of neoplasms by MOCA. The incidence of primary pulmonary neoplasms in the lowest dose tested (125 ppm) was 6 percent (p less than or equal to 0.01), while in the highest dose (1000 ppm) it was 70 percent (p less than or equal to 0.01). The hepatocellular carcinoma incidence in rats fed a protein-deficient diet with 500 ppm MOCA was 18 percent, whereas in rats fed a protein-adequate diet with the same MOCA concentration this incidence was only 4 percent. The mean urinary concentration of MOCA in the group of rats fed the lowest dose (125 ppm-PD) was 0.63 ppm, a concentration comparable to that measured in the urine of workers exposed to MOCA."
CD010775,0,20714236,0,Cognitive impairment predicts functional capacity in dementia-free patients with cardiovascular disease.,"A high proportion of elderly people with cardiovascular diseases and risk factors have mild forms of cognitive impairment, the functional impact of which is poorly understood. The aim of this study was to determine whether subtle cognitive impairment contributes to limitations in instrumental activities of daily living in this group and whether this association is independent of physical comorbidity and other potentially confounding factors."
CD010775,0,19260980,0,Montreal Cognitive Assessment Arabic version: reliability and validity prevalence of mild cognitive impairment among elderly attending geriatric clubs in Cairo.,Mild cognitive impairment (MCI) is a clinical label which includes elderly subjects with memory impairment and with no significant daily functional disability. MCI is an important target for Alzheimer's dementia prevention studies. Data on the prevalence and incidence of MCI varies greatly according to cultural difference. The first aim of this study was to assess the reliability and validity of Montreal Cognitive Assessment (MoCA) Arabic version in MCI detection. The second was to determine the prevalence of MCI among apparently healthy elderly people attending geriatric clubs in Cairo.
CD010775,0,16690349,0,Correlation between induction of DNA fragmentation in lung cells from rats and humans and carcinogenic activity.,"Six chemicals, known to induce lung tumors in rats, were examined for their ability to induce DNA fragmentation in primary cultures of rat and human lung cells, and in the lung of intact rats. Significant dose-dependent increases in the frequency of DNA single-strand breaks and alkali-labile sites, as measured by the single-cell gel electrophoresis (Comet) assay, were obtained in primary lung cells from male rats with the following, minimally toxic, concentrations of the six test compounds: N-nitrosodimethylamine (NDMA; 2.5-10 mM), hydrazine (HZ; 0.5-4 mM), cadmium sulfate (CD; 31.2 and 62.5 μM), 4,4'-methylene bis (2-chloroaniline) (MOCA; 31.2-125 μM), isobutyl nitrite (IBN; 7.8-31.2 μM) and tetranitromethane (TNM; 1.9-15.6 μM). Similar degrees of DNA fragmentation were obtained in primary human lung cells; however, due to inter-donor differences, the minimum effective concentrations were in some donors lower and in others higher than in rats, and IBN induced DNA damage only in one of three donors. The DNA-damaging potency of HZ was higher in rats than in humans, and the opposite was true for MOCA. In agreement with these findings, statistically significant increases in the average frequency of DNA breaks were obtained in the lung of rats given a single oral dose (1/2 LD50) of the six test compounds. These findings give evidence that genotoxic lung carcinogens may be identified by use of the DNA fragmentation/Comet assay on rat lung cells as targets cells, and show that the six compounds tested produce in primary cultures of lung cells from human donors DNA-damaging effects substantially similar to those observed in rats."
