CD,Misc,PMID,label,title,abstract
CD010705,0,24039735,0,Comparative evaluation of GenoType MTBDRplus line probe assay with solid culture method in early diagnosis of multidrug resistant tuberculosis (MDR-TB) at a tertiary care centre in India.,"The objectives of the study were to compare the performance of line probe assay (GenoType MTBDRplus) with solid culture method for an early diagnosis of multidrug resistant tuberculosis (MDR-TB), and to study the mutation patterns associated with rpoB, katG and inhA genes at a tertiary care centre in north India."
CD010705,0,24046537,0,Magnitude of gene mutations conferring drug resistance in mycobacterium tuberculosis isolates from lymph node aspirates in ethiopia.,"Resistance to drugs is due to particular genomic mutations in the specific genes of Mycobacterium tuberculosis. Timely genetic characterization will allow identification of resistance mutations that will optimize an effective antibiotic treatment regimen. We determine the magnitude of gene mutations conferring resistance to isoniazid (INH), rifampicin (RMP) and ethambutol (EMB) among tuberculosis (TB) lymphadenitis patients."
CD010705,0,22442316,0,Molecular detection of rifabutin-susceptible Mycobacterium tuberculosis.,"Rapid assays are still needed to detect rifabutin (RFB) susceptibility for proper tuberculosis treatment. To assess the use of the GenoType MTBDRplus assay and subsequent rpoB gene sequencing on detection of RFB susceptibility, we analyzed 800 multidrug-resistant Mycobacterium tuberculosis isolates, and 13% (104/800) were RFB susceptible. Of the 104 RFB-susceptible isolates, 71 (68.3%) isolates were rapidly identified using two molecular assays, while the remaining isolates could be determined using conventional drug-susceptibility testing according to the clinician's decision."
CD010705,0,18500189,0,Performance of the genotype MTBDR assay for molecular detection of multidrug-resistant strains of Mycobacterium tuberculosis.,Abstract not available
CD010705,0,23159109,1,Underestimation of the resistance of Mycobacterium tuberculosis to second-line drugs by the new GenoType MTBDRsl test.,"The GenoType MTBDRsl is a new-generation PCR-based line-probe assay for the detection of extensively drug-resistant tuberculosis (XDR-TB). This study evaluated the performance of MTBDRsl in detecting genotypic resistance to ethambutol, kanamycin, and ofloxacin in Mycobacterium tuberculosis (MTB) strains. The drug resistance of 262 unique clinical MTB isolates from China was analyzed with MTBDRsl, traditional TB drug susceptibility testing (DST), and sequencing. Sensitivity of MTBDRsl was 62.4% (93/149; 95% CI = 54.1 to 70.2) for detection of ethambutol resistance, 57.9% (55/95; 95% CI = 47.3 to 68) for kanamycin resistance, and 81% (111/137; 95% CI = 73.4 to 87.2) for ofloxacin resistance; specificity was 76.8% (86/112; 95% CI = 67.9 to 84.2), 98.8% (164/166; 95% CI = 95.7 to 99.9), and 91.1% (113/124; 95% CI = 84.7 to 95.5), respectively. Sequencing suggested that 36.9% (55/149) of ethambutol-resistant strains had no embB306 mutation and that 26.8% (40/149) had embB497 mutation not covered by MTBDRsl. Furthermore, MTBDRsl indicated ethambutol resistance in 23.2% (26/112) of ethambutol-susceptible strains, of which 92.3% (24/26) were confirmed resistant by sequencing. This study demonstrated that genotypic resistance to ethambutol, kanamycin, and ofloxacin in MTB can be quickly determined with the MTBDRsl. As a rapid and convenient genetic method, this assay could function as a supplement to traditional DST. More relevant genetic markers are needed to improve sensitivity."
CD010705,0,17035488,0,"Use of smear-positive samples to assess the PCR-based genotype MTBDR assay for rapid, direct detection of the Mycobacterium tuberculosis complex as well as its resistance to isoniazid and rifampin.","Isoniazid (INH) and rifampin (RIF) are two of the most important antituberculosis drugs, and resistance to both of these drugs can often result in treatment failure and fatal clinical outcome. Resistance to these two first-line drugs is most often attributed to mutations in the katG, inhA, and rpoB genes. Historically, the identification and testing of the susceptibility of Mycobacterium tuberculosis complex (MTBC) strains takes weeks to complete. Rapid detection of resistance using the PCR-based Genotype MTBDR assay (Hain Lifescience GmbH, Nehren, Germany) has the potential to significantly shorten the turnaround time from specimen receipt to reporting of results of susceptibility testing. Therefore, the aim of the present study was to determine (i) the sensitivity and accuracy of the Genotype MTBDR assay for the detection of MTBC strains and (ii) the ability of the assay to detect the presence of INH and RIF resistance-associated mutations in katG and rpoB from samples taken directly from smear-positive clinical specimens. The results were compared with those obtained with the reference BACTEC 460TB system combined with standard DNA sequencing analysis methods for katG, inhA, and rpoB. A total of 92 drug-resistant and 51 pansusceptible smear-positive specimens were included in the study. The Genotype MTBDR assay accurately and rapidly detected MTBC strains in 94.4% of the 143 specimens and showed a sensitivity of 94.4% for katG and 90.9% for rpoB when used directly on smear-positive specimens. The assay correctly identified INH resistance in 48 (84.2%) of the 57 specimens containing strains with resistance to high levels of INH (0.4 microg/ml) and RIF resistance in 25 (96.2%) of the 26 specimens containing RIF-resistant strains."
CD010705,0,19634711,0,Comparison of performance of two DNA line probe assays for rapid detection of multidrug-resistant isolates of Mycobacterium tuberculosis.,"Infections with multidrug-resistant (resistant at least to rifampicin, RIF and isoniazid, INH) strains of Mycobacterium tuberculosis (MDR-TB) are associated with high case fatality rates. Rapid identification' of MDR-TB strains is important for early institution of appropriate therapy. Two DNA line probe assays, GenoType MTBDR (GT-MTBDR) and INNO-LiPA Rif. TB (INNO-LiPA) were compared for their abilities to detect resistance to INH and RIF in 80 M. tuberculosis isolates. The test results were compared to those obtained by conventional drug susceptibility testing (DST), DNA sequencing and/or PCR-restriction fragment length polymorphism (RFLP) analysis of regions of interest of M. tuberculosis genome. Compared to the DST and katG codon 315 PCR-RFLP results, GT-MTBDR test results were concordant for INH resistance for 63 of 80 (78.7%) isolates. For RIF resistance, GT-MTBDR and INNO-LiPA test results were concordant with DST for 74 of 80 (92.5%) and 76 of 80 (95%) strains, respectively. The GT-MTBDR test results correlated with sequencing results for 77 of 80 (96.2%) while INNO-LiPA results for 79 of 80 (98.7%) isolates. Both the tests are useful for rapid detection of MDR-TB strains, however, GT-MTBDR assay offers the advantage of detecting the resistance to both INH and RIF simultaneously when MDR-TB is suspected."
CD010705,0,21562102,1,Performance assessment of the GenoType MTBDRsl test and DNA sequencing for detection of second-line and ethambutol drug resistance among patients infected with multidrug-resistant Mycobacterium tuberculosis.,"The GenoType MTBDRsl test and DNA sequencing were used to rapidly detect second-line drug- and ethambutol (EMB)-resistant Mycobacterium tuberculosis. The ability of these two assays to detect the presence of mutations associated with resistance to fluoroquinolones (FLQ), aminoglycosides/cyclic peptide (AG/CP), and EMB in the gyrA, rrs, and embB genes (for the GenoType MTBDRsl test) and gyrA, gyrB, rrs, eis, embC, embA, embB, and embR genes (for DNA sequencing) was compared to that of conventional agar proportion drug susceptibility testing (DST). We evaluated 234 multidrug-resistant (MDR) M. tuberculosis isolates. The two molecular methods had high levels of specificity (95.8 to 100%). The sensitivities for FLQ resistance detection for both methods were 85.1%. For AG (kanamycin [KM] and amikacin [AM]) and CP (capreomycin CAP]), the sensitivities of resistance detection using the GenoType MTBDRsl test were 43.2%, 84.2%, and 71.4%, respectively, while with the inclusion of an extra gene, eis, in sequencing, the sensitivity reached 70.3% for detection of KM resistance. The sensitivities of EMB resistance detection were 56.2% and 90.7% with the GenoType MTBDRsl test and sequencing, respectively. We found that the GenoType MTBDRsl test can rapidly detect resistance to FLQ, CAP, and AM. The accuracy of the GenoType MTBDRsl test for the detection of FLQ and AM resistance was comparable to that of conventional DST; however, the test was less accurate for the detection of KM and EMB resistance and demonstrated a poor predictive value for CAP resistance. We recommend including new alleles consisting of the eis promoter and embB genes in molecular analysis. However, conventional DST is necessary to rule out false-negative results from molecular assays."
CD010705,0,23087027,1,Genotype MTBDRsl line probe assay shortens time to diagnosis of extensively drug-resistant tuberculosis in a high-throughput diagnostic laboratory.,"Conventional culture-based drug susceptibility testing (DST) for the second-line antituberculosis drugs is slow, leading to diagnostic delay with associated exacerbation of transmission, amplification of resistance, and increased mortality."
CD010705,0,17977988,0,Genotype MTBDRplus: a further step toward rapid identification of drug-resistant Mycobacterium tuberculosis.,Abstract not available
