CD,Misc,PMID,label,title,abstract
CD008803,0,18049358,0,Racial differences in macular thickness in healthy eyes.,"The relationship between race and macular thickness remains unknown. This relationship may be important for early and accurate diagnosis of macular disease and glaucoma, and may also provide insight into disease mechanisms. In this study, we compared macular thickness in healthy eyes of black and white subjects using optical coherence tomography (Stratus OCT)."
CD008803,0,23395544,0,Transneuronal retrograde degeneration of the retinal ganglion cells in patients with cerebral infarction.,"The objective of this study was to determine whether transneuronal retrograde degeneration (TRD) of the retinal ganglion cells (RGCs) could be detected by optical coherence tomography (OCT) in humans with lesions other than of the occipital lobe or visual cortex. In addition, whether laterality and severity of retinal nerve fiber layer (RNFL) damage correlated with 3 other variables was determined: laterality of hemispheric damage, arterial territory of infarct, and age of infarct."
CD008803,0,21217136,0,Reproducibility of peripapillary retinal nerve fibre layer thickness measurements with spectral domain optical coherence tomography in normal and glaucomatous eyes.,To determine reproducibility of peripapillary retinal nerve fibre layer thickness (RNFLT) measurements by spectral optical coherence tomography scanning laser ophthalmoscope (Spectral OCT/SLO) in normal and glaucomatous eyes.
CD008803,0,23077890,0,[The role of ocular perfusion pressure in the course of primary open angle glaucoma in patients with systemic hypertension].,"Ocular perfusion pressure (OPP) is an estimate for the local intraocular blood flow, calculated as difference between the objective values for the diastolic or systolic systemic blood pressure (SBP) and intraocular pressure (IOP). Primary Open Angle Glaucoma (POAG) is an eye disorder that affects the optic nerve (ON) with progressive damage to full eye sight loss, being associated, but not always, with high intraocular pressure (IOP)."
CD008803,0,20346787,0,Recovery of corneal hysteresis after reduction of intraocular pressure in chronic primary angle-closure glaucoma.,Abstract not available
CD008803,0,20951974,0,Retinal thickness in the offspring of diabetic pregnancies.,To compare macular and peripapillary retinal nerve fiber layer (RNFL) thickness in children from diabetic compared with nondiabetic pregnancy.
CD008803,0,24133027,0,Effects of unilateral internal jugular vein removal on intraocular pressure.,To investigate the intraocular pressure (IOP) and retinal nerve fibre layer (RNFL) thickness after ipsilateral neck dissection with internal jugular vein (IJV) removal for head and neck tumours.
CD008803,0,4748546,0,Reflectometry of individual blood vessels in the human ocular fundus.,Abstract not available
CD008803,0,11372541,0,The ability of the GDx nerve fibre analyser neural network to diagnose glaucoma.,"To evaluate the neural network used by the GDx in a group of normal subjects, patients with ocular hypertension (OHT) and patients with normal-pressure glaucoma (NPG)."
CD008803,0,18850573,0,Retinal nerve fiber layer thickness in congenital color vision deficiency.,To evaluate the thickness of the retinal nerve fiber layer (RNFL) in subjects with congenital red-green color vision deficiency (CVD).
CD008803,0,18219340,0,A survey of investigations used for the management of glaucoma in hospital service in the United Kingdom.,This study surveys the current use of investigations for the management of glaucoma in hospital practice by UK ophthalmologists.
CD008803,0,24574436,0,Enhanced depth imaging optical coherence tomography of the choroid in migraine patients: implications for the association of migraine and glaucoma.,To compare the choroidal thickness measurements obtained during the attack period and during the pain-free interval in migraine patients using enhanced depth imaging optical coherence tomography (OCT).
CD008803,0,19041474,0,Optic disc hemorrhage may be associated with retinal nerve fiber loss in otherwise normal eyes.,To evaluate quantitatively the structural damage of the peripapillary retinal nerve fiber layer (RNFL) in eyes with disc hemorrhage (DH).
CD008803,0,24528923,0,Automatic method of analysis of OCT images in assessing the severity degree of glaucoma and the visual field loss.,"In many practical aspects of ophthalmology, it is necessary to assess the severity degree of glaucoma in cases where, for various reasons, it is impossible to perform a visual field test - static perimetry. These are cases in which the visual field test result is not reliable, e.g. advanced AMD (Age-related Macular Degeneration). In these cases, there is a need to determine the severity of glaucoma, mainly on the basis of optic nerve head (ONH) and retinal nerve fibre layer (RNFL) structure. OCT is one of the diagnostic methods capable of analysing changes in both, ONH and RNFL in glaucoma."
CD008803,0,21551412,0,Shadow removal and contrast enhancement in optical coherence tomography images of the human optic nerve head.,To improve the quality of optical coherence tomography (OCT) images of the optic nerve head (ONH).
CD008803,0,19264223,0,Posterior vitreous detachment in AION.,Abstract not available
CD008803,0,11224715,0,The diagnostic value of optic nerve imaging in early glaucoma.,"In the last decade, new imaging techniques have been added to conventional fundus photography and have been evaluated for use in early glaucoma. They all measure the loss of neuroretinal rim or retinal nerve fiber layer as a correlate to glaucomatous ganglion cell and axon loss. The value of optic disc photography, planimetry, laser scanning tomography, laser scanning polarimetry, and optical coherence tomography for the diagnosis of glaucomatous eyes in a preperimetric or early perimetric stage is analyzed on the basis of sensitivity, specificity, and receiver operating characteristics (ROC) curves. It becomes clear that all these techniques allow a more or less semi-automated evaluation of the optic disc and retinal nerve fiber layer but still have their limitations in the diagnosis of a very early, preperimetric stage of the glaucoma disease."
CD008803,0,16770263,0,Radial optic neurotomy for the management of hemicentral retinal vein occlusion: long-term follow-up study.,To assess the efficacy of radial optic neurotomy (RON) for hemicentral retinal vein occlusion (hemi-CRVO) in patients with follow-up of >12 months.
CD008803,0,25329112,0,Correlation between corneal thickness and optic disc morphology in normal tension glaucoma using modern technical analysis.,"The purpose of this study was to evaluate the relationship between central corneal thickness (CCT) and optic disc morphology in normal tension glaucoma (NTG). Patients with NTG underwent eye examination, optic disc imaging with Heildelberg Retina Tomograph II (HRT II) and ultrasound corneal pachymetry. The morphological parameters of the optic discs were used to classify the eyes into four groups: generalized enlargement (GE) type, myopic glaucomatous (MY) type, focal ischemic (FI) type and senile sclerotic (SS) type. A correlation between CCT and optic disc morphology obtained by HRT II was calculated. Multiple comparison and post hoc tests were performed in order to determine the significance of the differences between the four groups. The strongest correlation was between CCT and the parameters of optic disc imaging obtained at HRT II in the GE type of optic disc."
CD008803,0,24929826,0,Reply: To PMID 24075422.,Abstract not available
