CD,Misc,PMID,label,title,abstract
CD008081,0,16186372,0,Intravitreal injection versus sub-Tenon's infusion of triamcinolone acetonide for refractory diabetic macular edema: a randomized clinical trial.,To compare the effectiveness of posterior sub-Tenon's infusion (STi) and intravitreal injection (IVI) of triamcinolone acetonide (TA) for treatment of refractory diffuse diabetic macular edema.
CD008081,0,17046701,0,Vascular endothelial growth factor is a critical stimulus for diabetic macular edema.,"The role of vascular endothelial growth factor (VEGF) in diabetic macular edema (DME) was tested with ranibizumab, a specific antagonist of VEGF."
CD008081,0,785652,0,Cystoid maculopathy.,"Cystoid macular edema has become the most common and troublesome complication following cataract extraction. New techniques in cataract extraction, such as phacoemulsification and intraocular lens implants have not eliminated the problem, and careful studies are needed to determine whether they exacerbate or diminish it. Cystoid macular edema occurs in many areas of ophthalmology: cataract surgery, retinal surgery, uveitis, ocular tumors, diabetes, and arteriosclerotic vascular disease. Every ophthalmologist must, therefore, be thoroughly acquainted with methods for its recognition and with the inflammatory and vascular factors in its development. Prognosis and treatment are discussed, and the major gaps in our present understanding of pathogenesis are indicated, including the manner by which the vitreous changes following lens extraction lead to inflammation and the reason for the specific susceptibility of the mascular and disc capillaries to the inflammatory stimulus. Some hypotheses are presented."
CD008081,0,21212849,0,Interpreting thickness changes in the diabetic macula: the problem of short-term variation in optical coherence tomography-measured macular thickening (an american ophthalmological society thesis).,To estimate the short-term variability of macular thickness in eyes with refractory and regressed diabetic macular edema (DME).
CD008081,0,12504691,0,Early postoperative retinal thickness changes and complications after vitrectomy for diabetic macular edema.,To determine the early postoperative changes in retinal thickness and complications after pars plana vitrectomy for diabetic macular edema.
CD008081,0,20542983,0,Insulin resistance and diabetic macular oedema in type 2 diabetes mellitus.,To evaluate the association between insulin resistance and diabetic macular oedema in type 2 diabetes.
CD008081,0,16458701,0,Intraocular rake for removal of epiretinal membranes.,To examine the feasibility of the use of a flexible intraocular rake to remove epiretinal membranes (ERM).
CD008081,0,12566020,0,Optical coherence tomography for evaluating diabetic macular edema before and after vitrectomy.,To report the use of optical coherence tomography (OCT) for evaluation of diffuse diabetic macular edema (DME) before and after vitrectomy.
CD008081,0,17459030,0,Full-thickness macular hole in a patient with diabetic cystoid macular oedema treated by intravitreal triamcinolone injections.,"Full-thickness macular hole associated with diabetic macular oedema is a rare feature and its pathogenesis remains incompletely elucidated. We report the occurrence of a full-thickness macular hole, documented with optical coherence tomography (OCT), in a patient with diabetic cystoid macular oedema treated by intravitreal triamcinolone injections."
CD008081,0,19183764,0,Severe macular edema induced by pioglitazone in a patient with diabetic retinopathy: a case study.,"We report a case of severe diabetic macular edema (DME) that developed after pioglitazone was used by a patient with proliferative diabetic retinopathy. A 30-year-old woman with poorly controlled type 2 diabetes mellitus visited our clinic in 2004. She had moderate pre-proliferative diabetic retinopathy OU. Because of the rapid progression of the diabetic retinopathy, she received pan-retinal photocoagulation in both eyes. Two weeks before using pioglitazone, her visual acuity was 0.9 OD and 0.7 OS. On October 2007, pioglitazone was prescribed by her internist because of poorly controlled blood glucose level. Two weeks later, her body weight increased, and her face became edematous. Her visual acuity decreased to 0.5 OU, and ophthlamoscopy showed severe DME in both eyes. Two weeks after stopping pioglitazone, her visual acuity improved to 0.8 OD and 0.5 OS, but the DME was still severe in the optical coherence tomographic images. Then, one half the usual dose (25 mg) of spironolactone, a diuretic, was given and her macular edema was resolved. Her final visual acuity improved to 0.9 OD and 0.7 OS. We recommend that when a patient taking pioglitazone complains of decreased vision, the physician should promptly consult an ophthalmologist."
