CD,Misc,PMID,label,title,abstract
CD009551,0,18608893,0,Canine sino-nasal aspergillosis: parallels with human disease.,"Canine sino-nasal aspergillosis (SNA) is characterized by the formation of a superficial mucosal fungal plaque within the nasal cavity and/or frontal sinus of systemically healthy dogs. The most common causative agent is Aspergillus fumigatus. The fungus does not invade beneath the level of mucosal epithelium but incites a severe chronic inflammatory response that leads to local destruction of nasal bone. These clinicopathological features are equivalent to those of human chronic erosive non-invasive fungal sinusitis. The clinical diagnosis of canine SNA relies on multiple modalities but local instillation of anti-fungal agents is an effective therapy with high cure-rate. Recent studies have investigated the immunopathogenesis of canine SNA. The mucosal inflammatory infiltrate involves a mixture of CD4+ and CD8+ T lymphocytes, IgG+ plasma cells and activated macrophages and dendritic cells expressing class II molecules of the major histocompatibility complex. There is active recruitment of blood monocytes and neutrophils. Real-time quantitative reverse transcriptase polymerase chain reaction (qRT-PCR) analysis of mucosal tissue samples has revealed up-regulation of Th1 (IL-12, IL-18 and IFN-gamma), Th17-related (IL-23) and pro-inflammatory (IL-6, TNF-alpha) cytokine mRNA with evidence of expression of genes encoding monocyte chemoattractant proteins 1-4. Additionally, there is significant transcription of the IL-10 gene consistent with local immunosuppression that prevents secondary immune-mediated sequelae whilst permitting chronicity of the infection. The source of this IL-10 may be a T regulatory population or a Th1 population that switches phenotype during the course of disease. This understanding of the immunopathogenesis of canine SNA establishes this disorder as a valuable model for the equivalent human pathology."
CD009551,0,15237292,0,Quantitative PCR analysis of house dust can reveal abnormal mold conditions.,"Indoor mold concentrations were measured in the dust of moldy homes (MH) and reference homes (RH) by quantitative PCR (QPCR) assays for 82 species or related groups of species (assay groups). About 70% of the species and groups were never or only rarely detected. The ratios (MH geometric mean : RH geometric mean) for 6 commonly detected species (Aspergillus ochraceus, A. penicillioides, A. unguis, A. versicolor, Eurotium group, and Cladosporium sphaerospermum) were >1 (Group I). Logistic regression analysis of the sum of the logs of the concentrations of Group I species resulted in a 95% probability for separating MH from RH. These results suggest that it may be possible to evaluate whether a home has an abnormal mold condition by quantifying a limited number of mold species in a dust sample. Also, four common species of Aspergillus were quantified by standard culturing procedures and their concentrations compared to QPCR results. Culturing underestimated the concentrations of these four species by 2 to 3 orders of magnitude compared to QPCR."
CD009551,0,8239169,0,The detection of Aspergillus spp. by the polymerase chain reaction and its evaluation in bronchoalveolar lavage fluid.,"Invasive pulmonary aspergillosis (IPA) is an important cause of mortality and morbidity in the immunocompromised host. However, the diagnosis of this condition may be difficult, and it is sometimes missed because of the lack of sensitivity of available tests. Therefore, we used polymerase chain reaction (PCR)-based amplification of fragments of genes-encoding alkaline proteases from Aspergillus fumigatus and A. flavus to detect these organisms in bronchoalveolar lavage fluid specimens. The predicted size of the product (747 base pairs) after amplification of A. fumigatus was larger than that for A. flavus (690 base pairs). The reaction was highly sensitive (after amplification of 500 fg of A. fumigatus DNA, product could be detected by Southern analysis), and it was specific for A. fumigatus and A. flavus. Bronchoalveolar lavage fluid from four immunosuppressed patients with proved or probable IPA was positive by this assay (sensitivity, 100%); in addition, the sample from one patient with possible IPA was PCR-positive. Only one specimen from 18 immunosuppressed patients with no evidence of IPA was PCR-positive (specificity, 94.4%). Five of 28 bronchoalveolar lavage samples from nonimmunosuppressed patients were PCR-positive, probably representing colonization of the respiratory tract. PCR-based detection may prove useful in the diagnosis of IPA."
CD009551,0,20072605,0,Characterization of the oral fungal microbiome (mycobiome) in healthy individuals.,"The oral microbiome-organisms residing in the oral cavity and their collective genome-are critical components of health and disease. The fungal component of the oral microbiota has not been characterized. In this study, we used a novel multitag pyrosequencing approach to characterize fungi present in the oral cavity of 20 healthy individuals, using the pan-fungal internal transcribed spacer (ITS) primers. Our results revealed the ""basal"" oral mycobiome profile of the enrolled individuals, and showed that across all the samples studied, the oral cavity contained 74 culturable and 11 non-culturable fungal genera. Among these genera, 39 were present in only one person, 16 genera were present in two participants, and 5 genera were present in three people, while 15 genera (including non-culturable organisms) were present in >/=4 (20%) participants. Candida species were the most frequent (isolated from 75% of participants), followed by Cladosporium (65%), Aureobasidium, Saccharomycetales (50% for both), Aspergillus (35%), Fusarium (30%), and Cryptococcus (20%). Four of these predominant genera are known to be pathogenic in humans. The low-abundance genera may represent environmental fungi present in the oral cavity and could simply be spores inhaled from the air or material ingested with food. Among the culturable genera, 61 were represented by one species each, while 13 genera comprised between 2 and 6 different species; the total number of species identified were 101. The number of species in the oral cavity of each individual ranged between 9 and 23. Principal component (PCO) analysis of the obtained data set followed by sample clustering and UniFrac analysis revealed that White males and Asian males clustered differently from each other, whereas both Asian and White females clustered together. This is the first study that identified the ""basal mycobiome"" of healthy individuals, and provides the basis for a detailed characterization of the oral mycobiome in health and disease."
CD009551,0,26065322,0,An alternative host model of a mixed fungal infection by azole susceptible and resistant Aspergillus spp strains.,"Aspergillus fumigatus is the most common mold involved in human infections. However, the number of non-fumigatus species able to cause disease is continuously increasing. Among them, Aspergillus lentulus is reported in hematological and cystic fibrosis patients and in those treated with corticosteroids. A. lentulus differs from A. fumigatus in some clinically relevant aspects such as virulence and antifungal susceptibility, showing high MICs to most antifungals. Previous studies proved that A. lentulus was pathogenic in immunocompromised mice, although the course of the infection was delayed compared to A. fumigatus. These differences could explain why A. lentulus is mostly found in mixed infections with A. fumigatus challenging the diagnosis and treatment. We used the alternative model host Galleria mellonella to compare virulence, host interaction, fungal burden and antifungal response when larvae were infected with A. fumigatus or A. lentulus alone, and with a mixture of both species. A. lentulus was pathogenic in G. mellonella but infected larvae did not respond to therapeutic doses of voriconazole. We were able to simultaneously detect A. fumigatus and A. lentulus by a multiplex Nested Real Time PCR (MN-PCR). Comparative analysis of larvae histological sections showed melanization of both species but presented a different pattern of immune response by haemocytes. Analysis of fungal burden and histology showed that A. lentulus survived in the G. mellonella despite the antifungal treatment in single and mixed infections. We conclude that the simultaneous presence of antifungal susceptible and resistant Aspergillus species would likely complicate the management of these infections."
CD009551,0,26047046,0,The Role of LOX-1 in Innate Immunity to Aspergillus fumigatus in Corneal Epithelial Cells.,To determine the role of lectin-like oxidized low-density lipoprotein receptor 1 (LOX-1) in corneal epithelial cells exposed to fungus.
CD009551,0,21598928,0,Transformation of isosteviol lactam by fungi and the suppressive effects of its transformed products on LPS-induced iNOS expression in macrophages.,"From the screening of 21 microbial strains, Absidia pseudocylindrospora ATCC 24169 and Aspergillus niger BCRC 32720 were found to reproducibly transform isosteviol lactam (4α-carboxy-13α-amino-13,16-seco-ent-19-norbeyeran-16-oic acid 13,16-lactam) (3) into various compounds. Preparative-scale transformation of 3 with Abs. pseudocylindrospora yielded two new hydroxylated compounds (4 and 5), with conservation of the lactam ring. Preparative-scale transformation of 3 with Asp. niger afforded seven new compounds, 6 and 9-14, together with the known compounds 7 and 8. A single-crystal X-ray diffraction experiment confirmed the structure of 14. The suppressive effects of compounds 1-14 on the lipopolysaccharide-induced expression of the inducible nitric oxide synthase gene in RAW 264.7 macrophages were examined by a reverse-transcription real-time PCR analysis. With the exception of 7, all other compounds significantly reduced levels of iNOS mRNA relative to control cells, which were induced by LPS alone. Compounds 2, 3, and 5 were similar in activity to dexamethasone, while 9 was more potent."
CD009551,0,25713980,0,Molecular characterization of black Aspergillus species from onion and their potential for ochratoxin A and fumonisin B2 production.,"Onion bulbs can become contaminated with various molds during the storage period, the most important causal agents being black aspergilli (Aspergillus section Nigri). Taxonomic studies have revealed that this group of Aspergillus contains many species that cannot be reliably identified using standard morphological methods. Therefore, it is necessary to define the fungus causing this problem in the onion exactly, especially since some species assigned to section Nigri are well known as ochratoxin and/or fumonisin producers. Sixty fungal isolates belonging to 10 fungal genera were isolated from 40 onion samples originated from the Taif region in Saudi Arabia. Black aspergilli were detected in 37 onion samples. Using primer pairs (awaspec and Cmd6) designed based on partial calmodulin gene sequence data, 37 isolates were identified as A. welwitschiae. The ochratoxin A and fumonisin B2 contents of the onion samples were examined. No ochratoxins were detected in the collected samples, while fumonisin B2 was detected in 37.5% of the onion samples. Eighteen of 37 isolates of Aspergillus welwitschiae were recognized as potential producers for fumonisin B2. Multiplex polymerase chain reactions designed to detect biosynthetic genes of fumonisins confirmed these results."
CD009551,0,14665453,0,"The expression of sterigmatocystin and penicillin genes in Aspergillus nidulans is controlled by veA, a gene required for sexual development.","Secondary metabolism is commonly associated with morphological development in microorganisms, including fungi. We found that veA, a gene previously shown to control the Aspergillus nidulans sexual/asexual developmental ratio in response to light, also controls secondary metabolism. Specifically, veA regulates the expression of genes implicated in the synthesis of the mycotoxin sterigmatocystin and the antibiotic penicillin. veA is necessary for the expression of the transcription factor aflR, which activates the gene cluster that leads to the production of sterigmatocystin. veA is also necessary for penicillin production. Our results indicated that although veA represses the transcription of the isopenicillin synthetase gene ipnA, it is necessary for the expression of acvA, the key gene in the first step of penicillin biosynthesis, encoding the delta-(L-alpha-aminoadipyl)-L-cysteinyl-D-valine synthetase. With respect to the mechanism of veA in directing morphological development, veA has little effect on the expression of the known sexual transcription factors nsdD and steA. However, we found that veA regulates the expression of the asexual transcription factor brlA by modulating the alpha/beta transcript ratio that controls conidiation."
CD009551,0,25063549,0,Rapid and specific detection of section Fumigati and Aspergillus fumigatus in human samples using a new multiplex real-time PCR.,"Invasive aspergillosis is an opportunistic infection caused primarily by Aspergillus fumigatus. However, other common fungal pathogens belonging to section Fumigati are often misidentified as A. fumigatus. Thus, we have developed a multiplex real-time PCR (qPCR) assay with primers and specific TaqMan probes based on internal transcribed spacer regions or benA gene to discriminate, in less than 3 h, species of section Fumigati and, specifically, A. fumigatus. The multiplex qPCR showed a limit of detection of 20 and 50 fg of DNA for section Fumigati and A. fumigatus, respectively. Moreover, it enabled detection of a single germinated conidia. The inclusion of some PCR facilitators together with the dilution of samples makes it possible to completely avoid PCR inhibitions in all bronchoalveolar lavage (BAL) samples assayed. This technique may be a useful complementary tool in the diagnosis of invasive pulmonary aspergillosis caused by A. fumigatus using BAL fluid."
