CD,Misc,PMID,label,title,abstract
CD009020,0,21444007,0,Prospective randomized clinical trial of single- versus double-row suture anchor repair in 2- to 4-cm rotator cuff tears: clinical and magnetic resonance imaging results.,The purpose of this study was to compare the clinical outcomes and the retear rates of arthroscopic single-row (SR) and double-row (DR) suture anchor repair in 2- to 4-cm rotator cuff tears.
CD009020,0,21440460,0,Shoulder MRI accuracy in the community setting.,Evaluate the accuracy for shoulder magnetic resonance imaging (MRI) interpretations of typical community radiologists and compare this to selected fellowship trained musculoskeletal radiologists.
CD009020,0,21411687,0,Revision arthroscopic rotator cuff repair: repair integrity and clinical outcome: surgical technique.,Literature regarding the outcomes of revision rotator cuff repair is limited. The purposes of the present study were to report the tendon repair integrity and clinical outcomes for a cohort of patients following revision arthroscopic rotator cuff repair and to examine factors related to tendon healing and the influence of healing on clinical outcomes.
CD009020,0,21434791,0,"The influence of age, delay of repair, and tendon involvement in acute rotator cuff tears: structural and clinical outcomes after repair of 42 shoulders.","Few authors have considered the outcome after acute traumatic rotator cuff tears in previously asymptomatic patients. We investigated whether delay of surgery, age at repair, and the number of cuff tendons involved affect the structural and clinical outcome."
CD009020,0,21434498,0,SLAP lesions: how to recognize and treat this debilitating shoulder injury.,Abstract not available
CD009020,0,21429776,0,Coracoid impingement syndrome due to intensive rock climbing training.,"Overuse and acute injuries to the upper body are common in rock climbing. Such injuries primarily affect the fingers; but shoulder problems are increasingly common, especially among more experienced and older climbers who climb at a high ability level. Such shoulder problems are often due to subacromial impingement, shoulder dislocations with bankart lesions, hyperlaxity, SLAP lesions or irritations of the long biceps tendon. In contrast to these known conditions, we describe a case of an ambitious female rock climber who trained intensively and developed a coracoid impingement caused by hypertrophied subscapularis tendon and muscle following sport-specific training. Diagnosis was made through clinical evaluation and confirmed by magnetic resonance tomography. Coracoid impingement syndrome is a less common cause of shoulder pain and occurs when the subscapularis tendon impinges between the coracoid and the lesser tuberosity of the humerus. The patient was treated successfully with a conservative therapy and returned to full activity within 6 weeks."
CD009020,0,21427446,0,Early structural and functional outcomes for arthroscopic double-row transosseous-equivalent rotator cuff repair.,"The arthroscopic double-row transosseous-equivalent (TOE) rotator cuff repair is growing in popularity. The current body of literature supports this technique; however, the number of patients in these studies is relatively small. The authors conducted this study to learn more about the natural history of this construct in a large sample of patients."
CD009020,0,21414546,0,Shoulder ultrasound.,"Ultrasound is used increasingly in the investigation of the rotator cuff. It is as accurate as magnetic resonance imaging in the detection of rotator cuff tears and the assessment of tear size and can demonstrate atrophy and fatty infiltration in the rotator cuff muscles. This article reviews the anatomy and technique of shoulder ultrasound, the ultrasound findings in rotator cuff disease, the accuracy of ultrasound and magnetic resonance imaging in the assessment of rotator cuff tears and the role of interventional ultrasound of the shoulder."
CD009020,0,21398147,0,Supraspinatus rupture at the musclotendinous junction: an uncommonly recognized phenomenon.,The majority of rotator cuff lesions involving the supraspinatus occur at or near the level of bone-tendon interface. We present a series of supraspinatus injuries at the musculotendinous junction.
CD009020,0,21393644,0,Usefulness of manual therapy in the rehabilitation of patients with chronic rotator cuff injuries. Preliminary report.,Various manual therapy procedures are increasingly more often being used in the treatment of shoulder complex dysfunctions. The objective of the present study was to investigate whether manual therapy can improve the range of motion in the glenohumeral joint and alleviate pain in patients with chronic rotator cuff injuries
