CD,Misc,PMID,label,title,abstract
CD008686,0,20301306,0,,
CD008686,0,22420014,0,,
CD008686,0,20301636,0,,
CD008686,0,20301555,0,,
CD008686,0,20301787,0,,
CD008686,0,20301288,0,,
CD008686,0,20301696,0,,
CD008686,0,20301516,0,,
CD008686,0,22459097,0,Anterolateral kyphoplasty in the management of cervical spinal metastasis.,"Management of spinal metastasis is still controversial and must take into account various parameters. The aim of this study is to report the technical feasibility of a less invasive anterior cervical balloon kyphoplasty for vertebral body reinforcement. Six consecutive patients with an osteolytic cervical metastasis, without neurologic compromise, and for whom a curative treatment was not indicated, were retrospectively reviewed. All patients underwent balloon kyphoplasty through a small anterolateral cervicotomy. Evaluation of the technique outcomes was clinical and radiologic with a systematic CT-scan. During the follow-up period (6 months average), neurologic examination was normal in all cases with reduced cervical pain and without reported loss of motion of the cervical spine. A cement leakage was noticed in two cases without clinical consequences. This less invasive procedure was feasible and provided satisfactory preliminary results. It can therefore be a valuable alternative in selected cases where a curative treatment is not indicated."
CD008686,0,22439092,0,Metastatic spinal tumor.,"In accordance with extending survival periods of cancer patients, number of consecutively developing metastatic spinal tumor is also increasing. There have been improvements in the treatment results of metastatic spine tumor by virtue of the developments in diagnostic radiology, chemotherapy, adjuvant treatment, operative device and technique, discrete preoperative plan, and standardized operation. Accordingly, surgical indication has also increased. Clinically, in case of metastatic spine tumor, treatment of tumor itself should be focused on pain relief, preservation of neurologic function, prevention of pathologic fracture, prevention of pathologic fracture, and correction of spinal instability for improving quality of life, rather than for extension of survival. Additionally, etiology of spinal tumor, correct diagnosis and subsequent treatment principles should be thoroughly understood before establishing treatment plans for effective treatments."
