CD,Misc,PMID,label,title,abstract
CD011420,0,24818083,0,Urine lipoarabinomannan testing for diagnosis of pulmonary tuberculosis in children: a prospective study.,"Urine tests for mycobacterial lipoarabinomannan might be useful for point-of-care diagnosis of tuberculosis in adults with advanced HIV infection, but have not been assessed in children. We assessed the accuracy of urine lipoarabinomannan testing for the diagnosis of pulmonary tuberculosis in HIV-positive and HIV-negative children."
CD011420,0,17460055,0,"Three-year longitudinal study of genotypes of Mycobacterium tuberculosis isolates in Tuscany, Italy.","The genetic diversity of 829 strains of Mycobacterium tuberculosis isolated during a 3-year period in Tuscany, Italy, a country with a low prevalence of tuberculosis, from 480 Italian-born and 349 foreign-born patients was determined by spoligotyping. The predominant spoligotype families were T (30.2% of isolates), Haarlem (19.9%), and the Latino-American and Mediterranean family (LAM) (11.2%); the remaining isolates were distributed among the Beijing (6.5%), S (4.2%), East Africa-India (EAI) (3.0%), Bovis (2.3%), Central Asia (CAS) (2.1%), Africanum (1.3%), and X (1.2%) families or were undefined (2.7%) or orphan (14.1%) isolates. Isolates of the families T, Haarlem, Bovis, and X were distributed among Italian- and foreign-born patients almost proportionally to the patients' numbers. Isolates of the LAM family were prevalent in foreign-born people (13.5%, versus 9.6% in Italian-born patients). Isolates of the S family were found almost exclusively in Italian-born patients, while strains of families EAI and CAS were isolated almost exclusively from foreign-born patients; Africanum isolates were all from African-born patients. The isolates of the Beijing family showed a trend to a steady increase during the survey. The prevalence of Beijing strains was 11.7% among foreign-born people and 2.7% among Italian-born patients. The Beijing strains were typed by the standardized IS6110 restriction fragment length polymorphism assay, which yielded a total of 38 distinct IS6110 patterns; 21 isolates (39.6%) occurred in six distinct clusters; of these, three contained two isolates and the other three contained four, five and six isolates, thus demonstrating that Beijing strains caused several tuberculosis outbreaks in the region. These findings indicate that transmission of Beijing strains between immigrants and the autochthonous population has occurred frequently and suggests an ongoing active transmission of the Beijing genotype in the region."
CD011420,0,17152015,0,Baseline mycobacterial immune responses in HIV-infected adults primed with bacille Calmette-Guérin during childhood and entering a tuberculosis booster vaccine trial.,Most new tuberculosis vaccines will be administered as a booster to subjects primed with bacille Calmette-Guérin (BCG) during childhood.
CD011420,0,16011144,0,Influence of the washing buffer composition on the sensitivity of an enzyme-linked immunosorbent assay using mycobacterial glycolipids as capture antigens.,"Immunogenic glycolipids from the cell wall of Mycobacterium tuberculosis are potential capture antigens in enzyme-linked immunosorbent assays (ELISAs) for the serodiagnostis of tuberculosis. Typically, washing steps in ELISAs are performed with buffers containing a detergent. However, Tween-20, the most commonly added detergent, was reported to be able to remove the coating of certain glycolipid antigens from microtitre wells. In order to determine the influence of the washing buffer composition on the results, we measured serum immunoglobulin G (IgG) against three mycobacterial glycolipids by ELISA, conducting three separate experiments with three different buffers: Tris-buffered saline (TBS), TBS plus 0.02% Tween-20 (TBS-Tween), or TBS plus 0.3% bovine serum albumin (TBS-BSA). The capture antigens applied were lipoarabinomannan with the basic arabinose-containing motif (AraLAM), the mannose-capped version of lipoarabinomannan (ManLAM), and trehalose-6,6'-dimycolate (cord factor). All ELISAs achieved acceptable specificities around 95%. The sensitivities, however, varied widely, depending upon the sort of washing buffer used. In 38 patients with sputum smear-positive pulmonary tuberculosis and control groups of 79 patients with non-tuberculosis lung disease and 92 healthy volunteers, the anti-cord factor ELISA achieved 100%, 31.6%, and 60.5% with TBS, TBS-Tween, and TBS-BSA, respectively. Corresponding sensitivity values for AraLAM were 39.5%, 26.3%, and 23.7%, and for ManLAM 94.7%, 65.8%, and 55.3%. We conclude that Tween-20 or BSA should be omitted from the washing buffer in ELISAs, when the capture antigen is of lipid nature."
CD011420,0,16183426,0,The value of serum antilipoarabinomannan antibody detection in the diagnosis of latent tuberculosis in hemodialysis patients.,"The risk for tuberculosis (TB) reactivation in hemodialysis (HD) patients is increased, and screening for latent TB is recommended. The tuberculin skin test (TST) is inaccurate because of the high incidence of anergy in skin testing in HD patients and its inability to differentiate latent from eradicated TB infection. In this study, use of serum antilipoarabinomannan (anti-LAM) antibody detection for the diagnosis of latent TB in a dialysis population was evaluated."
CD011420,0,20599865,0,Comparison of antibody responses to seventeen antigens from Mycobacterium tuberculosis.,"The detection of Mycobacteriumtuberculosis (MTB)-specific human antibodies has been an important diagnostic aid in the diagnosis of TB, especially for the bacterium-negative TB. The humoral antibody responses to different antigens of M.tuberculosis (MTB) are heterogeneous in active TB patients. Hence, detection of antibody responses to several MTB antigens may improve the sensitivity and specificity of serological diagnosis of active TB."
CD011420,0,22369353,0,Lipoarabinomannan in urine during tuberculosis treatment: association with host and pathogen factors and mycobacteriuria.,"Detection of lipoarabinomannan (LAM), a Mycobacterium tuberculosis (Mtb) cell wall antigen, is a potentially attractive diagnostic. However, the LAM-ELISA assay has demonstrated variable sensitivity in diagnosing TB in diverse clinical populations. We therefore explored pathogen and host factors potentially impacting LAM detection."
CD011420,0,22880012,0,Divergent effects of mycobacterial cell wall glycolipids on maturation and function of human monocyte-derived dendritic cells.,"Mycobacterium tuberculosis (Mtb) is able to evade the immune defenses and may persist for years, decades and even lifelong in the infected host. Mtb cell wall components may contribute to such persistence by modulating several pivotal types of immune cells. Dendritic cells (DCs) are the most potent antigen-presenting cells and hence play a crucial role in the initial immune response to infections by connecting the innate with the adaptive immune system."
CD011420,0,19793430,1,Diagnostic accuracy of commercial urinary lipoarabinomannan detection in African tuberculosis suspects and patients.,To evaluate a commercially available antigen capture enzyme-linked immunosorbent assay (ELISA) based on detecting lipoarabinomannan (LAM) in urine for the diagnosis of tuberculosis (TB).
CD011420,0,16034117,0,Mycobacterium tuberculosis regulates CD1 antigen presentation pathways through TLR-2.,"Mycobacterium tuberculosis remains a major pathogen of worldwide importance, which releases lipid Ags that are presented to human T cells during the course of tuberculosis infections. Here we report that cellular infection with live M. tuberculosis or exposure to mycobacterial cell wall products converted CD1- myeloid precursors into competent APCs that expressed group 1 CD1 proteins (CD1a, CD1b, and CD1c). The appearance of group 1 CD1 proteins at the surface of infected or activated cells occurred via transcriptional regulation, and new CD1 protein synthesis and was accompanied by down-regulation of CD1d transcripts and protein. Isolation of CD1-inducing factors from M. tuberculosis using normal phase chromatography, as well as the use of purified natural and synthetic compounds, showed that this process involved polar lipids that signaled through TLR-2, and we found that TLR-2 was necessary for the up-regulation of CD1 protein expression. Thus, mycobacterial cell wall lipids provide two distinct signals for the activation of lipid-reactive T cells: lipid Ags that activate T cell receptors and lipid adjuvants that activate APCs through TLR-2. These dual activation signals may represent a system for selectively promoting the presentation of exogenous foreign lipids by those myeloid APCs, which come into direct contact with pathogens."
