CD,Misc,PMID,label,title,abstract
CD010657,0,11696792,0,Fetal intervention for myelomeningocele: effect on postnatal bladder function.,"Myelomeningocele is the most common congenital malformation of the central nervous system noted on prenatal ultrasound. Due to its significant postnatal sequelae, treatment in utero could potentially have a profound impact on the newborn. Others have reported fetal surgical techniques for in utero repair of myelomeningocele and its potential benefits on motor and neurological function. We report our urodynamic findings in the newborn after in utero repair of spina bifida in an effort to characterize postnatal bladder function."
CD010657,0,8251316,0,Ultrasonographic evaluation of bladder volume in children.,"Although ultrasound has been recently used to estimate bladder volume, several different formulae are used. We analysed the accuracy of ultrasound evaluation of bladder volume with an ultrasound scanner equipped with a videocassette recorder. We determined three dimensions of the bladder, i.e. depth (D), height (H) and width (W) by reviewing videotapes in 53 children. D x H x W (DHW) showed a good linear relationship with actual bladder volume (r = 0.96). Estimation of bladder volume by the regression equation gave errors of 12.5 +/- 8.6% (mean +/- SD) with errors above 25% in only 6% of children. Estimation of the volume by simply multiplying DHW by a correction factor of 0.80 gave a greater error of 18.9 +/- 14.0% (P < 0.001) with errors above 25% in 24% of children. Thus, the use of the formula volume (ml) = DHW (cm3) x 0.68+4 was sufficiently accurate in the ultrasound estimation of bladder volume in children."
CD010657,0,26069177,0,Clinical Course and Effective Factors of Primary Vesicoureteral Reflux.,"Vesicoureteral reflux (VUR) is one of the most important causes of urinary tract infection and renal failure in children. It is a potentially self-limited disease. The aim of this study was to evaluate the clinical course and significant factors in children with primary VUR. The medical charts of 125 infants and children (27.2 % males, 72.8% females) with all grades of primary VUR were retrospectively reviewed. Mean age at diagnosis was 22.3 ± 22.9 months. 52% of patients had bilateral VUR. Mild reflux (Grade I, II) was the most common initial grade. 53.6% of patients achieved spontaneous resolution. 30.1% of patients had decreased renal function on initial DMSA renal scan, significantly in males and severe VUR. Reflux nephropathy occurred in 17.6% of patients, especially in renal damage and male sex. No significant association was observed between recurrent urinary tract infection with the severity of VUR, and the presence of renal damage at admission. Age at diagnosis, gender, grade, laterality, the absence of recurrent urinary tract infection and renal damage had a significant correlation between spontaneous VUR resolution. Spontaneous resolution of primary VUR occurred significantly in female patients, age ≤ 30 months at diagnosis, mild-to-moderate VUR, unilateral reflux, the absence of recurrent urinary tract infection, and renal damage."
CD010657,0,14752568,0,Urinary tract infection in infants and children: an update with special regard to the changing role of reflux.,"The aim of this study was to present current theories of pathogenesis and prognosis in urinary tract infection (UTI) and renal scarring during infancy and childhood, with special regard to new insights concerning the role of vesico-ureteral reflux (VUR). For a long time VUR and UTI were considered the only risk factors for renal scarring in childhood. Now a wider spectrum of contributing conditions is commonly accepted, which all may pose different clinical consequences and require different imaging approaches. Particularly bilateral renal scarring causes long-term sequalae; therefore, renal involvement in UTI with potential scarring has become the clinical and imaging focus, and proper diagnosis of UTI as the key factor for further management has become even more important. The VUR still remains one issue on a list of important factors such as treatment onset and response, bacterial virulence, immunological factors, genetic disposition, anatomical variants, and lower urinary tract dysfunction. Recent advances in knowledge leading to changed patho-physiological concepts, and new imaging techniques, may consecutively impact the presently established standard imaging algorithms. New, advanced imaging techniques offer improved and accelerated comprehensive imaging of the paediatric urinary tract. At present, this is complimentary to the established gold standard techniques. Strong research efforts have to be made before suggesting significant changes of current imaging concepts; however, based on recent technical advances and new insight on the natural history of paediatric urological diseases, potential changes of established imaging algorithms need to be discussed and evaluated."
CD010657,0,9280901,0,"[Fetal obstructive uropathies: prenatal diagnosis, prenatal and postnatal management].","The urinary tract obstruction may depend by: ureteropelvic junction obstruction, vesicoureteric reflux, posterior urethral valves, megacystis-microcolon syndrome. Hydronephrosis accounts for 75% of prenatally diagnosed fetal renal abnormalities with, in many cases, renal dysplasia, oligohydramnios and Potter's sequence. With ultrasound is possible to diagnose most urinary tract obstructions that occurs in 1% of all pregnancy, but only 0.2% have clinical relevance. We have conceived an ultrasonographic protocol to evaluate the renal and urinary tract morphology, the cystis, the amniotic fluid and the external genitalia for a more easy ultrasonographic diagnosis and for the exact pre and postnatal management."
CD010657,0,19582482,0,Outcome and management of isolated moderate renal pelvis dilatation detected at postnatal screening.,"The aim of this study was to evaluate the incidence and outcome of isolated moderate renal pelvis dilatation (RPD) [anterior-posterior diameter (APD) 10-15 mm] in an unselected population of 2-month-old infants prospectively followed for up to 12-14 months of life. Isolated moderate renal pelvis dilatation was detected in 282 of the 11,801 (2.4%), infants screened; 240 infants with normal renal ultrasound were enrolled as the control group. Resolution of RPD was considered when an APD <or= 5 mm was found on two consecutive sonograms. Urological investigations were initiated if the RPD persisted or if urinary tract infection (UTI) occurred during follow-up, and antibiotic therapy was administered only when UTI occurred. The events of interest were resolution of the RPD, presence of uropathy and UTI. At follow-up, RPD persisted only in 18 infants; of these, four infants were diagnosed with vesicoureteral reflux (grade 1-3) and 14 with ureteropelvic junction obstruction. Of the 223 infants with RPD and 230 control infants who completed follow-up, UTI occurred in 3.6 and 2.5%, respectively. The incidence rate of UTI per 1000 person-months was 5.98 episodes in the patient group and 5.22 episodes in the control group. The rate ratio was 1.146 (95% confidence interval 0.389-3.54, p = 0.8). Our data suggest that isolated moderate RPD is essentially a self-limiting condition and that antibiotic prophylaxis for the prevention of UTI should not be performed. A non-invasive ultrasound scan performed during the follow-up is sufficient to diagnose a potentially dangerous and persistent RPD."
CD010657,0,8819378,0,Antenatal renal pelvis dilatation: a predictor of vesicoureteral reflux?,The purpose of our study was to evaluate the role of antenatally diagnosed renal pelvis dilatation (RPD) as a predictor of vesicoureteral reflux (VUR) in infants.
CD010657,0,21109298,0,Posterior urethral valves: relationship between vesicoureteral reflux and renal function.,"To investigate the relationship between renal function and vesicoureteral reflux before and after valve ablation in patients with posterior urethral valves. In these patients, back pressure may not be the only cause of renal damage."
CD010657,0,19375898,0,[Urinary tract infections in children].,"Urinary tract infection (UTI) is relatively frequent in children. The younger the child is, the more symptoms are atypical. UTI is often associated with functional or malformative uropathy, such as vesico-ureteral reflux or obstruction. Appropriate imaging studies should be carried out in every infected child. The prognosis of uncomplicated UTI is very good, but is less favorable when the UTI is associated with urological abnormalities. Development of pyelonephritic scars can lead to kidney scarring, for which the occurrence of intrarenal reflux is probably responsible . Short-term treatment is recommended for uncomplicated UTI. Uncomplicated UTI with frequent relapses requires prophylactic chemotherapy; this treatment should also be considered when UTI is associated with vesico-ureteral reflux. Surgery is indicated in the presence of major urological malformations. Whether medical or surgical, the treatment of UTI should be followed by urine cultures whenever the child presents with fever. The antibiotic treatment of acute pyelonephritis must be started immediately, preferentially by intravenous route. A switch to oral treatment can be made after obtaining the results of the antibiogram. UTI represents a major risk in neonates; it should preferably be managed in specialized centers."
CD010657,0,19692090,0,Editorial comment.,Abstract not available
