CD,Misc,PMID,label,title,abstract
CD010864,0,19682234,0,Clinical probability score and D-dimer estimation lack utility in the diagnosis of childhood pulmonary embolism.,Childhood pulmonary embolism (PE) causes significant mortality and evidence suggests that it is under-diagnosed. Clinical probability scores and D-dimer estimation to assess pre-test probability have not been studied in children with suspected PE.
CD010864,0,23351571,0,Sixteen-year-old athlete with chest pain and shortness of breath due to pulmonary emboli.,Pulmonary embolism (PE) is a life-threatening condition that is extremely uncommon in the healthy pediatric population.
CD010864,0,18565955,0,Growth differentiation factor-15 in idiopathic pulmonary arterial hypertension.,"Growth-differentiation factor (GDF)-15 is a stress-responsive, transforming growth factor-beta-related cytokine. Circulating levels of GDF-15 provide independent prognostic information in patients with acute pulmonary embolism and chronic left-sided heart failure."
CD010864,0,22072293,0,The combination of four different clinical decision rules and an age-adjusted D-dimer cut-off increases the number of patients in whom acute pulmonary embolism can safely be excluded.,"Four clinical decision rules (CDRs) (Wells score, Revised Geneva Score (RGS), simplified Wells score and simplified RGS) safely exclude pulmonary embolism (PE), when combined with a normal D-dimer test. Recently, an age-adjusted cut-off of the D-dimer (patient's age x 10 μg/l) safely increased the number of patients above 50 years in whom PE could safely be excluded. We validated the age-adjusted D-dimer test and assessed its performance in combination with the four CDRs in patients with suspected PE. A total of 414 consecutive patients with suspected PE who were older than 50 years were included. The proportion of patients in whom PE could be excluded with an 'unlikely' clinical probability combined with a normal age-adjusted D-dimer test was calculated and compared with the proportion using the conventional D-dimer cut-off. We assessed venous thromboembolism (VTE) failure rates during three months follow-up. In patients above 50 years, a normal age-adjusted D-dimer level in combination with an 'unlikely' CDR substantially increased the number of patients in whom PE could be safely excluded: from 13-14% to 19-22% in all CDRs similarly. In patients over 70 years, the number of exclusions was nearly four-fold higher, and the original Wells score excluded most patients, with an increase from 6% to 21% combined with the conventional and age-adjusted D-dimer cut-off, respectively. The number of VTE failures was also comparable in all CDRs. In conclusion, irrespective of which CDR is used, the age-adjusted D-dimer substantially increases the number of patients above 50 years in whom PE can be safely excluded."
CD010864,0,16301973,0,[Diagnostic approach to venous thromboembolic disease].,"The diagnosis of pulmonary embolism (PE) and deep venous thrombosis (DVT) has long been based on purely clinical grounds. Pulmonary angiography and scintigraphy, as well as venography, reveal the poor diagnostic value of signs and symptoms of PE and DVT, which are now reduced to the role of triggers for these diagnostic tests. The development of simpler, but still imperfect, diagnostic tools (mainly, D-dimer plasma level, venous compression ultrasound, clinical probability of PE or DVT, spiral CT pulmonary angiography) has led to the development of diagnostic strategies, which use combinations of tests, not to provide diagnostic certainty for every patient (presence or absence of clots), but rather to select populations of patients who need treatment and others who can safely remain untreated. Such pragmatic approaches must be validated in appropriate outcome studies. The choice of a diagnostic strategy should depend not only on the strategy's cost-effectiveness in the population under study but also on the local facilities and expertise required for its use."
CD010864,0,23178976,0,The influence of thrombophilia on the long-term survival of patients with a history of venous thromboembolism.,"Data on the long-term survival following venous thromboembolism (VTE) are rare, and the influence of thrombophilia has not been evaluated thus far. Our aim was to assess thrombophilia-parameters as predictors for long-term survival of patients with VTE. Overall, 1,905 out-patients (99 with antithrombin-, protein C or protein S deficiency, 517 with factor V Leiden, 381 with elevated factor VIII and 160 with elevated homocysteine levels, of these 202 had a combination and 961 had none of these risk factors) were included in the study between September 1, 1994 and December 31, 2007. Retrospective survival analysis showed that a total of 78 patients (4.1%) had died during the analysis period, among those four of definite or possible pulmonary embolism and four of bleeding. In multivariable analysis including age and sex an association with increased mortality was found for hyperhomocysteinemia (hazard ratio 2.0 [1.1.-3.5]) whereas this was not the case for all other investigated parameters. We conclude that the classical hereditary thrombophilia risk factors did not have an impact on the long-term survival of patients with a history of VTE. Thus our study supports the current concept that thrombophilia should not be a determinant for decision on long term anticoagulation. However, hyperhomocysteinaemia, known as a risk factor for recurrent VTE and arterial disease, might impact survival."
CD010864,0,15145864,0,Increased cardiac troponin I on admission predicts in-hospital mortality in acute pulmonary embolism.,"To investigate the frequency of cardiac troponin I (cTnI) increases in patients with pulmonary embolism (PE) and to assess the correlation between this finding, the clinical presentation, and outcomes."
CD010864,0,18049952,0,Disease-related quantitation of TGF-beta3 in human aqueous humor.,"TGF-beta3 has been implicated in the pathology of ocular diseases, but its concentration in human aqueous humor has never been assessed. In this study, we established an enzyme-linked immunosorbent assay (ELISA) for TGF-beta3 and quantitated it in aqueous humor collected from patients with pseudoexfoliation syndrome (PE), primary open angle glaucoma, chronic angle closure glaucoma and cataract (as the control). To develop the TGF-beta3 ELISA, we screened antibodies to identify the best combination, validated the assay for aqueous humor, and optimized the procedure for preparing activated TGF-beta3. As a result, our ELISA was highly selective and reproducible. Using our ELISA, we discovered a significantly elevated concentration of TGF-beta3 in PE eyes. We also developed new TGF-beta1 and -beta2 ELISAs, and were able, for the first time, to quantitate all the TGF-beta isoforms in the aqueous humor from a single eye, to assess their proportional effects on the pathogenesis of ocular diseases."
CD010864,0,21743266,0,[Massive pulmonary thromboembolism after abdominoplasty and liposuction].,"Pulmonary embolism is a rare complication of abdominoplasty and liposuction that may result in a fatal consequence. A 65-year-old obese woman presented with complaints of shortness of breath, palpitation, and hypotension (90/60 mmHg) seven weeks after abdominoplasty and liposuction. The electrocardiogram showed sinus tachycardia, right axis deviation, and right bundle branch block. The chest X-ray showed atelectatic and focally infiltrated areas, and minimal bilateral pleural effusion. Laboratory findings were normal except for D-dimer level (3500 ng/ml). Echocardiography revealed dilated right heart chambers and a thrombus in the left ventricle. Ejection fraction was normal and pulmonary artery pressure was 50 mmHg. Doppler ultrasound showed no signs of thrombosis. Following the diagnosis of pulmonary thromboembolism, the patient received oxygen therapy and heparin infusion. However, the clinical course did not improve, hemodynamic deterioration continued, and the echocardiographic appearance of the thrombus persisted, so thrombolytic therapy with tissue plasminogen activator was administered, which also resulted in no response. In the end, pulmonary embolectomy was performed and the thrombus was successfully extracted. The patient had an uneventful postoperative course and was discharged on the seventh postoperative day."
CD010864,0,23460171,0,Response.,Abstract not available
