CD,Misc,PMID,label,title,abstract
CD011126,0,20210525,0,Retained fetal bones masquerading as an intrauterine device with missing threads.,"We present the case of a 26-year-old woman with retained fetal bones, discovered eight years after an induced mid-trimester abortion in a West African country. The patient had requested her general practitioner to change the intrauterine device (IUD) which she assumed had been inserted immediately post-abortion. No threads were seen on vaginal examination. A pelvic ultrasound examination showed features that were misinterpreted for an IUD in the cervical canal. At evacuation of the uterine cavity retained fetal bone fragments were recovered."
CD011126,0,21742393,0,The effect of alternative biological modelling parameters (α/β and half time of repair T ½ ) on reported EQD2 values in the treatment of advanced cervical cancer.,To evaluate the effect of different α/β and half-time of repair T(½) on the assessment of clinical treatment plans for patients with cervical cancer.
CD011126,0,24021828,0,Value of high resolution ultrasonography in assessment of laryngeal lesions.,The aim of this study is to evaluate the value of high resolution ultrasonography (HRUS) in diagnosis of various laryngeal lesions which already diagnosed with rigid endoscopy.
CD011126,0,24357397,0,Metformin reduces TGF-β1-induced extracellular matrix production in nasal polyp-derived fibroblasts.,"BACKGROUND AND OBJECTS: Metformin is widely used to treat type 2 diabetes mellitus, and adenosine monophosphate-activated protein kinase (AMPK) is thought to be the target that mediates its effects. Recently, it has been demonstrated that metformin has antifibrotic effects beyond its antihyperglycemic action. The purposes of this study were to investigate the effect of metformin on TGF-β1-induced myofibroblast differentiation (α-smooth muscle actin [α-SMA]) and extracellular matrix (ECM) production and to determine the underlying mechanism of the action of metformin in nasal polyp-derived fibroblasts (NPDFs)."
CD011126,0,23453033,0,Gardner's syndrome: a clinical and genetic study of a family.,"Gardner syndrome (GS) is an autosomal dominant genetic disorder with almost complete penetrance (80%) and variable expression. GS is a variant of familial adenomatous polyposis and characterized by extracolonic manifestations including osteomas and soft tissue tumors (desmoid tumors, epidermoid cysts). We describe clinical and surgical approaches in a family in which the genetic disorder was diagnosed in 3 generations."
CD011126,0,17132923,0,[Prevalence and risk factors of gallbladder polyp in adults living in Daegu and Gyeongbuk provinces].,"Although there are various reports on the prevalence of gallbladder (GB) polyp according to the race or area, there is no report on Daegu and Gyeongbuk provinces. Therefore, we investigated the prevalence and related risk factors of GB polyp in health screening population of Daegu and Gyeongbuk provinces."
CD011126,0,23090468,0,Cesarean scar imaging and prediction of subsequent obstetric complications.,"It has long been hoped that cesarean hysterotomy scar imaging data could predict obstetric complications in subsequent pregnancies with sufficient precision to be used for clinical decision-making. Although large visualized defects in nonpregnant uteri, and thinning of the lower uterine segment late in subsequent pregnancies, may be associated with increased risk of uterine rupture, the paucity of available clinical correlation data still preclude any clinical utility. There is an ongoing need for prospective adequately powered registries that include clinical factors related to the previous cesarean deliveries that can inform subsequent practice decisions."
CD011126,0,18581162,0,Transitional cell carcinoma of upper urinary tract vs. benign lesions: distinctive MSCT features.,"The transitional cell carcinoma (TCC) of the upper urinary tract is relatively uncommon. The clinical presentation of TCCs and many other diseases of the upper urinary tract are nonspecific, and most of these lesions are usually necessary to be evaluated by computed tomography (CT) urography. CT appearances of TCCs can be classified as papillary, infiltrating papillary, and diffusely infiltrating tumor. Most TCCs of the upper urinary tract can be identified on the bases of characteristic CT appearances. However, some benign lesions may mimic different categories of TCCs and should be taken into account for differentiating diagnosis. These lesions include endometriosis, nephrogenic adenoma, mycetomas, malacoplakia, and inflammatory pseudotumor which are similar to infiltrating papillary TCCs; complex urolithiasis, passed stone of ureter and ureteropelvic junction, chronic ureteropelvic junction obstruction with superimposed infection, atypical pyelonephritis, and tuberculosis which mimic diffusely infiltrating TCCs, and fibroepithelial polyp which has the same CT appearances as papillary TCCs. The useful CT signs to make differential diagnosis involve enhanced pattern, location of lesion, induration of urinary tract, and range of thickening of urinary wall. The three-dimension (3D) reconstructed images is useful in making differential diagnosis."
CD011126,0,17625414,0,The role of robotic surgery in gynecology.,To discuss the recent experience and feasibility of integrating robot-assisted technology into minimally invasive gynecologic surgery. Current applications in gynecology and their associated outcomes will be analyzed.
CD011126,0,18196905,0,Oxidative stress in nonobese women with polycystic ovary syndrome: correlations with endocrine and screening parameters.,We investigated serum total oxidant status (TOS) and total antioxidant status (TAS) and whether oxidative stress is associated with endocrine and sonographic parameters in nonobese women with polycystic ovary syndrome (PCOS).
