CD,Misc,PMID,label,title,abstract
CD009944,0,25283742,0,Use of endoscopic ultrasound in the preoperative staging of gastric cancer: a multi-institutional study of the US gastric cancer collaborative.,"Endoscopic ultrasound (EUS) can be used to guide the therapeutic plan for patients with gastric adenocarcinoma (GAC), but data on its use and accuracy remain poorly defined. We sought to define the use of EUS, as well as characterize the diagnostic accuracy of EUS among patients with GAC."
CD009944,0,24890418,0,"EUS-guided, through-the-needle forceps biopsy: a novel tissue acquisition technique.",Abstract not available
CD009944,0,25531999,0,Clinical usefulness of endoscopic ultrasound-guided fine needle aspiration for gastric subepithelial lesions smaller than 2 cm.,There is no evidence of postoperative metastasis of gastric gastrointestinal stromal tumors (GISTs) smaller than 2 cm. The aim of this study was to evaluate the clinical usefulness of endoscopic ultrasound guided fine needle aspiration (EUS-FNA) for gastric subepithelial lesions (SELs) smaller than 2 cm.
CD009944,0,25526418,0,"Gastric tuberculosis resembling depressed type, early gastric cancer.",Abstract not available
CD009944,0,25518478,0,[Early gastric cancer and precancerous conditions diagnostics with confocal laser endomicroscopy].,To develop endomicroscopic criteria of early gastric cancer and precancerous conditions
CD009944,0,25497562,0,Diagnostic imaging and endoscopic finding in dogs and cats with gastric tumors: a review.,"Medical imaging is an essential part of the diagnostic workup of many gastrointestinal disorders. This paper reviews imaging and endoscopy of gastric tumors in dogs and cats and the techniques used. The appearance of the normal as well as the various aspects of gastric tumors are described for these different modalities. Plain radiography is widely available but has limited diagnostic value. Contrast radiography has higher sensitivity but is laborious and time-consuming. Ultrasonography (if an adequate acoustic window is available), endosonography and endoscopy are the most appropriate modalities for diagnosing gastric tumors. They are especially useful when obtaining samples for cytologic or histopathologic examination, because the imaging modalities do not always differentiate between inflammatory or infectious conditions and neoplastic disorders. Hydro-helical CT was found helpful for evaluating the location and local invasiveness of the lesion. Ultrasonography and endoscopy are useful modalities for taking adequate biopsies."
CD009944,0,25485917,0,Cancer of the ampulla of vater: current evaluation and therapy.,"Ampullary cancer is a relatively rare cancer of the digestive tract. In contrast to pancreatic cancer, ampullary cancer is often curable if detected at an early stage. The evaluation and management of ampullary cancer is similar to, but distinct from, that of other pancreaticobiliary tumors. This manuscript will review the current evaluation, diagnosis, and therapy of patients with ampullary cancer. The diagnosis of ampullary cancer is complicated by its similar clinical presentation to pancreatic cancer as well as its nonspecific laboratory findings. Diagnostic modalities such as ERCP, EUS, and biopsy are necessary for differentiating the 2 cancers, and noninvasive imaging techniques such as MRI and CT may be used for tumor staging. Although pancreaticoduodenectomy is considered the primary curative surgical option, consensus guidelines regarding adjuvant and neoadjuvant chemoradiation therapies are lacking."
CD009944,0,25418949,0,Gastric adenomyoma in the stomach body: a case report.,"Gastric adenomyoma is a rare benign tumor, known to occur in the antrum or pylorus of the stomach. To the best of our knowledge, this is the first case reported in the literature of a gastric adenomyoma in the stomach body, but not in the antrum."
CD009944,0,25400740,0,Endoscopic interventional treatment for gastric schwannoma: a single-center experience.,"Endoscopic Interventional Treatment is of little trauma and less complications in the treatment of gastric schwannoma and leads to faster recovery and fewer days of hospitalization. This study was aimed to investigate the safety and efficacy of endoscopic interventional therapy for gastric schwannoma, including endoscopic submucosal excavation, non-laparoscopic-assisted endoscopic full-thickness resection, endoscopic tunneling submucosal resection, and so on."
CD009944,0,25400468,0,Adjuvant therapy sparing in rectal cancer achieving complete response after chemoradiation.,To evaluate the long-term results of conventional chemoradiotherapy and laparoscopic mesorectal excision in rectal adenocarcinoma patients without adjuvant therapy.
CD009944,0,25400441,0,"Utility of PET/CT in diagnosis, staging, assessment of resectability and metabolic response of pancreatic cancer.","Pancreatic cancer is one of the most common gastrointestinal tumors, with its incidence staying at a high level in both the United States and China. However, the overall 5-year survival rate of pancreatic cancer is still extremely low. Surgery remains the only potential chance for long-term survival. Early diagnosis and precise staging are crucial to make proper clinical decision for surgery candidates. Despite advances in diagnostic technology such as computed tomography (CT) and endoscopic ultrasound, diagnosis, staging and monitoring of the metabolic response remain a challenge for this devastating disease. Positron emission tomography/CT (PET/CT), a relatively novel modality, combines metabolic detection with anatomic information. It has been widely used in oncology and achieves good results in breast cancer, lung cancer and lymphoma. Its utilization in pancreatic cancer has also been widely accepted. However, the value of PET/CT in pancreatic disease is still controversial. Will PET/CT change the treatment strategy for potential surgery candidates? What kind of patients benefits most from this exam? In this review, we focus on the utility of PET/CT in diagnosis, staging, and assessment of resectability of pancreatic cancer. In addition, its ability to monitor metabolic response and recurrence after treatment will be emphasis of discussion. We hope to provide answers to the questions above, which clinicians care most about."
