CD,Misc,PMID,label,title,abstract
CD010771,0,23092715,0,Occupational pesticide exposure and screening tests for neurodegenerative disease among an elderly population in Costa Rica.,"Pesticides have been associated with Parkinson's disease (PD) in many studies, and with Alzheimer's disease (AD) in a few."
CD010771,0,22421024,0,Cognitive impairment and dementia after intracerebral hemorrhage: a cross-sectional study of a hospital-based series.,Frequencies of cognitive impairment and dementia have not been assessed in spontaneous intracerebral hemorrhage (ICH). The objective of this study was to determine the frequencies and patterns of cognitive impairment and dementia in a cross-sectional study of consecutive patients hospitalized in a single university medical center.
CD010771,0,23268875,0,[Establishment of a short-form screening test for cognitive decline as part of a newly developed comprehensive geriatric assessment initiative named 'Dr. Superman'].,"The assessment of cognitive function is important in comprehensive geriatric assessment (CGA), and several standardized screening tests for dementia such as the Mini-Mental State Examination (MMSE) are available. However, it takes 5 to 20 minutes to perform the MMSE. We have developed a CGA initiative named 'Dr. Superman' which is designed to accomplish CGA within 10 minutes. In this study, we evaluated a short-form screening test for cognitive decline preceding the MMSE."
CD010771,0,23208022,0,"Self-reported cognitive decline on the informant questionnaire on cognitive decline in the elderly is associated with dementia, instrumental activities of daily living and depression but not longitudinal cognitive change.","A subjective history of cognitive decline is integral to dementia screening, yet there are few data on the accuracy of retrospective self-reports. We prospectively examined the longitudinal predictors of self-reported decline, including rate of cognitive change, clinical diagnosis, depressive symptoms and personality."
CD010771,0,23172761,0,The Informant Questionnaire on Cognitive Decline in the Elderly individuals in screening mild cognitive impairment with or without functional impairment.,"The Informant Questionnaire on Cognitive Decline in the Elderly individuals (IQCODE) is a reliable, validated informant-based instrument. Most of the studies well support the validity of the IQCODE in dementia screening, but the sensitivity of the rating scale at the early stage during the course of dementia is limited. In this study, we investigate the utility of the IQCODE for patients with mild cognitive impairment (MCI) and the discriminative power of the IQCODE in patients having MCI with and without functional impairment. The samples included mild Alzheimer disease (AD, N=280), MCI ([N=657], further divided into 2 subgroups: patients with MCI having functional impairment [MCI-fi, N=357] and patients having MCI without functional impairment [MCI-fn, N=300]), and normal cognition (NC, N=274). The IQCODE, Mini-Mental State Examination (MMSE), and other neuropsychological tests were administered to all participants. Logistic regression and receiver-operating characteristic (ROC) curves were used to evaluate the diagnostic ability of the IQCODE, compared to the MMSE. The optimal cutoff scores of the IQCODE were 3.19 for the MCI (sensitivity/specificity: 0.979/0.714) and MCI-fn (0.900/0.817), 3.25 for the MCI-fi (0.978/0.701), and 3.31 for mild AD (0.893/0.779), while the MMSE was identical, that is 26, for both MCI and its functional normal and functional impaired subgroups (0.892/0.755, 0.867/0.745, and 0.913/0.745, respectively) and 24 for mild AD (0.807/0.836). The discriminating accuracy of the IQCODE was slightly superior to that of the MMSE but did not reach statistical significance. Our study suggests that the IQCODE might be useful in screening for MCI, with hierarchical scores indicating functional normal or impaired."
CD010771,0,23083384,0,Validation of the NOSCA - nurses' observation scale of cognitive abilities.,To examine the psychometric properties of the Nurses' Observation Scale for Cognitive Abilities.
CD010771,0,22785401,0,High prevalence of dementia in a community-based survey of older people from Brazil: association with intellectual activity rather than education.,"Although several surveys have been conducted around the world, few surveys have investigated the prevalence of dementia in Latin America. The aim of this study was to estimate dementia prevalence in a community sample in Ribeirão Preto, Brazil, and to evaluate its distribution across several socio-demographic and clinical characteristics and habits. The population was aged 60 years and older and a representative sample from three different social regions. The screening instruments used in the first phase were the Mini-Mental State Examination, the Fuld Object-Memory Evaluation, the Informant Questionnaire on Cognitive Decline in the Elderly, and the Bayer Activities of Daily Living Scale. In the second phase, the Cambridge Examination was employed to diagnose dementia according to the DSM-IV criteria. The estimate of dementia prevalence was adjusted for screening instrument performance, using the positive and negative predictive values. The data were weighted to compare frequencies, considering the sampling and the non-response effect, and subjected to multivariate analysis. In all, 1.145 elderly subjects were evaluated (mean age: 70.9 years), of whom 63.4% were female and 52.8% had up to 4 years of schooling (participation rates at the first and the second phases were 62.6 and 60%, respectively). The observed and estimated prevalences of dementia were 5.9% and 12.5%, respectively (n = 68). Alzheimer's disease was the main cause (60.3%). Dementia was associated with old age, low education, stroke, absence of arthritis, and not reading books. The estimated prevalence of dementia was higher than the prevalence previously found. Associated factors confirmed the importance of intellectual activities in prevention."
CD010771,0,22717233,0,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) completion on an acute care ward for the elderly: a brief study of informant characteristics.,Abstract not available
CD010771,0,22689701,0,Validity of a brief computerized cognitive screening test in dementia.,"While preliminary evidence supports the criterion validity of the CogState computerized brief battery in mild cognitive impairment (MCI) and Alzheimer disease (AD), definitive validation studies examining a wider range of dementia-related disorders relative to conventional neuropsychological techniques are necessary."
CD010771,0,22460967,0,Long-term outcome of patients presenting with acute infectious encephalitis of various causes in France.,"A prospective study of infectious encephalitis was conducted in France in 2007. In total, 253 patients were enrolled with a proven etiological diagnosis for 52%. The cohort of surviving patients with encephalitis was assessed for sequelae and impairment 3 years after enrollment."
